"Key","Year","Trade","Industry","RPA","RPA_Ctd","Big4","GC","LGTA","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Code","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","ADJROA_sq","distance","weights","subclass"
"23822022","2022","TSE","M2325",0,0,"1","0",20.52008868,0.300660285,0.783707659,0.013986767,3.326012945,35,3.555348061,69.11,0.016663427,0.007235903,2382,176523457,816133646,63225378,23101274.4499997,11415071,348965677.049998,90438291.3199989,717569604,338600486.649996,85738291.9599997,322142352.56,0.055361078,251516982.879997,1.726346828,0.300660285,0.021914238,0.030849333,0.037477594,0.080279392,0.170861782,0.08188885,0.025513341,1.39e-09,0.210399049,0.184098248,0.088110446,0.041421304,0.300660285,0.015907963,0.041421304,0.052207518,-0.010786213,0.015907963,1.39e-09,1.784397367,0.210399049,0.053785025,1.573998318,0.021914238,0.030849333,0.037477594,0.333030024,0.162168242,0.252750632,0.000116342390881369,0.390644503464357,1,"101"
"23872022","2022","TSE","M2325",0,0,"1","0",16.90001038,1.288025151,0.536870717,0.185645188,0.776382355,32,3.465735903,61.3,0.032189195,0.011785794,2387,10122400,21856532,5129386,1563714,4057560,24571786,7711549,21910025,24058229,8050657,21179505,0.07888357,21232076,0.938557715,1.288025151,-0.101590228,-0.104028164,-0.105914227,-0.11209196,0.01421206,0.051285162,-0.113822143,4.56e-08,0.023439362,0.03891666,0.234111371,0.071369795,1.288025151,0.185191938,0.071369795,0.052207518,0.019162278,0.185191938,4.56e-08,1.121485986,0.023439362,0.13138844,1.098046625,0.101590228,0.104028164,0.105914227,-0.046594738,-0.060806798,0.065497222,0.000367192898149284,0.105393974750003,1,"169"
"23882019","2019","TSE","M2324",0,0,"1","0",16.04189526,0.248331268,0.571268375,-0.052719288,4.026879128,31,3.433987204,54.96,0.23592523,0.136621657,2388,3972758,9266305,2025977,89995,-488513,5527213,415713,8430537,4796841,404612,4511868,0.304318811,3751507,0.46401457,0.248331268,0.121482446,0.125713893,0.143434329,0.211913481,0.049815283,-0.175203379,0.06862054,1.19e-07,0.086634102,0.085317341,0.24031411,0.010674883,0.248331268,-0.057945656,0.010674883,0.061150918,-0.050476034,-0.057945656,1.19e-07,0.655618142,0.086634102,0.033802473,0.56898404,0.121482446,0.125713893,0.143434329,0.086525385,0.036710102,-0.125388096,0.00254783000836916,0.0269553897267346,1,"110"
"23972022","2022","TSE","M2325",0,0,"1","0",16.39150028,0.673235624,0.55685878,0.047322418,1.48536406,42,3.737669618,59.37,0.028557656,0.099370464,2397,5824790,13144320,2793096,597000,622021,16189529,2884097,12393941,13312180,2786394,8349522,0.205800721,12907654,1.060272515,0.673235624,-0.00216795,0.006341503,0.012246038,0.039698083,-0.021596849,-0.073671982,-0.002018809,8.07e-08,0.232157713,0.224274587,0.225359795,0.048168698,0.673235624,0.050187507,0.048168698,0.052207518,-0.00403882,0.050187507,8.07e-08,1.306245447,0.232157713,0.400410007,1.074087734,0.00216795,0.006341503,0.012246038,-0.055570748,-0.033973899,-0.095268831,1.63120669924e-05,0.0763730045261731,1,"12"
"24122021","2021","TSE","M2327",0,0,"1","0",20.05592355,0.430093053,0.237409758,0.145902406,2.325078243,27,3.295836866,74.5426,0.017520824,0.099507294,2412,237357293.059999,513070360,67388423.4299976,23101274.4499997,47054888.4299999,210477948,23988635,506377992,207608998,22852598,207520061,0.059378499,135110751,0.264682232,0.430093053,-0.025889652,-0.03330184,-0.033725273,-0.084386677,0.069839769,0.027870907,-0.074377879,1.97e-09,0.005665629,0.003422173,0.570918297,0.073452795,0.430093053,0.147830674,0.073452795,0.032837914,0.040614881,0.147830674,1.97e-09,0.415653822,0.005665629,0.000175634,0.409988193,0.025889652,0.03330184,0.033725273,0.013323999,-0.05651577,0.097710676,0.00164956855864416,0.180992562525014,1,"173"
"24142021","2021","TSE","M2329",1,1,"1","0",15.94233496,0.927175685,0.51624171,0.061250423,1.078544246,44,3.784189634,63.06,0.006301861,0.035222062,2414,4057855,8388187,1395593,574686,513780,23900560,3625661,7165650,21557473,3324102,18974025,0.191656723,21789924,2.90650102845998,0.927175685,0.006533146,0.012951392,0.006084737,-0.094740848,0.014188207,-0.063199652,0.008499717,1.4e-07,0.326988759,0.284904789,0.194761536,0.080200121,0.927175685,0.071700404,0.080200121,0.059958721,0.0202414,0.071700404,1.4e-07,3.10195101966999,0.326988759,0.360532262,2.79503765356,0.006533146,0.012951392,0.006084737,-0.143752293,-0.1579405,-0.049011445,0.00040971427396,0.0537503812831962,1,"11"
"24142022","2022","TSE","M2329",0,1,"1","0",16.11887225,0.759958728,0.584631999,-0.051541058,1.315860932,44,3.784189634,59.19,0.005490504,0.034753116,2414,4156907,10007769,1389585,553065,-515811,25070558,4784914,8388187,23900560,3625661,21557473,0.166441926,22981781,2.784014591,0.759958728,0.090329248,0.111315091,0.110006707,0.040231134,-0.054809446,-0.052071024,0.127426344,1.19e-07,0.139481631,0.001280968,0.165659755,0.065933795,0.759958728,-0.061492549,0.065933795,0.044049367,0.021884428,-0.061492549,1.19e-07,2.988793407,0.139481631,0.279331755,2.79503765356,0.090329248,0.111315091,0.110006707,-0.066649336,-0.01183989,-0.10688047,0.000478928188887184,0.076350692104916,1,"12"
"24242022","2022","TSE","M2327",0,0,"1","0",13.22228835,0.136326809,0.467229759,-0.161208881,7.335314362,50,3.912023005,47.81,0.228911719,0.376831848,2424,294379,552544,211315,-170922,-89075,79428,17189,464316,16538.03,1723,17978,0.195892453,153966,0.313719536,0.136326809,-0.132896095,-0.127867243,-0.154480854,0.151528679,0.277539149,-0.007522806,-0.176274348,2.15e-06,0.14283376,0.109524548,0.455110313,-0.255974091,0.136326809,-0.191841332,-0.25700167684,0.055489534,-0.30313391372,-0.191841332,2.15e-06,0.171064534,0.14283376,-0.010488547,0.028230774,0.132896095,0.127867243,0.154480854,0.421545022,0.144005873,0.270016343,0.0918901696472044,0.0045688145693785,1,"185"
"24252020","2020","TSE","M2325",1,1,"1","0",14.88419477,0.696566872,0.335862116,-0.025464822,1.435612344,37,3.610917913,50.35,0.003828299,0.022604664,2425,1933668,2911546,34723,183413,-74142,4672310,1305635,2381615,4738182,952112,4083032,0.088508848,4235305,1.747604462,0.696566872,0.132935037,0.128790442,0.098814601,0.112635911,0.017459865,0.082834528,0.108143004,4.2e-07,-0.027658543,-0.176096892,0.014579602,0.077012028,0.696566872,-0.031130976,0.077012028,0.045367814,0.031644213,-0.031130976,4.2e-07,1.961824224,-0.027658543,0.275086443,1.989482767,0.132935037,0.128790442,0.098814601,0.212930304,0.195470439,0.100294393,0.00100135621638937,0.0178612757955667,1,"13"
"24252021","2021","TSE","M2325",1,1,"1","0",15.03968003,0.740475357,0.395220413,0.174493288,1.350483835,37,3.610917913,49.32,0.003218747,0.026713914,2425,2057061,3401340,23158,162744,593511,6518064,1382341,2911546,4672310,1305635,4738182,0.110268222,5841667,2.08835203,0.740475357,-0.20933763252,-0.21159676631,-0.193067373,-0.13674557,0.027652647,0.066414707,-0.147951295,3.43e-07,0.633942929,0.607597476,0.00795385,0.055896077,0.740475357,0.203847372,0.055896077,0.052407729,0.003488348,0.203847372,3.43e-07,2.238695181,0.633942929,-0.022624406,1.604752252,0.237055918,0.219741606,0.193067373,-0.042678216,-0.070330863,0.094067354,1.2168571769104e-05,0.0284875062902972,1,"14"
"24252022","2022","TSE","M2325",0,1,"1","0",14.98063504,0.599486259,0.280468088,0.182735546,1.668094948,37,3.610917913,47.18,0.005452456,0.021169528,2425,2307051,3206322,20490,363465,585909,6198674,992840,3401340,6518064,1382341,4672310,0.090780104,5575814,1.606650908,0.599486259,-0.044682438,-0.050289659,-0.05808779,-0.092074568,0.04100877,0.074464491,-0.065398931,2.94e-07,-0.093901227,0.020612759,0.006024096,0.106859355,0.599486259,0.172258286,0.106859355,0.052207518,0.054651838,0.172258286,2.94e-07,1.822421163,-0.093901227,0.542654954,1.916322391,0.044682438,0.050289659,0.05808779,0.023398693,-0.017610077,0.115473261,0.00298682339677824,0.027976505885211,1,"15"
"24332019","2019","TSE","M2331",0,0,"1","0",15.89495172,0.796316783,0.402095401,0.213006205,1.255781645,39,3.663561646,50.85,0,0.148134754,2433,4783235,7999997,3291681,651097,1704049,4324684,390934,8452109,4090448,459141,3739734,0.092707039,2946089,0.357413517,0.796316783,-0.07211681,-0.074079597,-0.078734867,-0.138933628,0.005244517,0.010192384,-0.124578611,1.18e-07,0.02771332,0.03578314,0.389450846,0.077033673,0.796316783,0.201612284,0.077033673,0.044651154,0.032382519,0.201612284,1.18e-07,0.511669218,0.02771332,0.041494259,0.483955898,0.07211681,0.074079597,0.078734867,-0.123496727,-0.128741244,0.015436901,0.00104862753678536,0.0182293500826549,1,"280"
"24392020","2020","TSE","M2327",0,0,"1","0",17.34642973,0.649811224,0.640737287,-0.093544267,1.538908475,48,3.871201011,68.4,0.049488894,0.009998456,2439,12270743,34155348,3694738,1319400,-3195037,34444819,12714950,25795570,36397793,5461766,35494808,0.123191928,30126271,1.232785242,0.649811224,0.185992253,0.183149077,0.168342679,0.188797255,0.108852533,0.061731781,0.175008228,3.88e-08,-0.075709666,-0.356889109,0.143231493,0.051148317,0.649811224,-0.123859911,0.051148317,0.038904084,0.012244234,-0.123859911,3.88e-08,1.335299782,-0.075709666,0.035005429,1.411009449,0.185992253,0.183149077,0.168342679,0.359381569,0.250529036,0.170584314,0.000149921266246756,0.0927392537956317,1,"283"
"24392022","2022","TSE","M2327",0,0,"1","0",17.32492331,0.662575386,0.609428038,0.140094639,1.509262223,48,3.871201011,68.08,0.050869962,0.013198539,2439,13056286,33428631,4147903,1621056,4683172,35398690,8771469,33862624,36182719,9403320,34444819,0.102751399,30846138,0.903966361,0.662575386,-0.073206852,-0.078632486,-0.079410512,-0.044090283,0.050146457,0.047237506,-0.090427605,2.95e-08,-0.023153226,-0.004493981,0.122492073,0.047871541,0.662575386,0.138299147,0.047871541,0.055489534,-0.007617992,0.138299147,2.95e-08,1.045361694,-0.023153226,0.051322071,1.068514921,0.073206852,0.078632486,0.079410512,0.05329368,0.003147223,0.097383963,5.8033802112064e-05,0.136944298107954,1,"52"
"24542020","2020","TSE","M2324",1,1,"1","0",20.09573096,0.318728603,0.297471425,0.149011431,3.137465513,26,3.258096538,73.19,0.240030393,0.042338721,2454,237357293.059999,533906327,38971343,23101274.4499997,47054888.4299999,322145988,33132720,458701794,246221731,26837082,238057346,0.214335933,180610472,0.415678786,0.318728603,-0.057390903,-0.056660328,-0.04573322,-0.012669484,-0.029296521,-0.091183511,-0.08310317,2.18e-09,0.165519861,0.151794957,0.084960084,0.090338807,0.318728603,0.173441977,0.090338807,0.078969083,0.011369725,0.173441977,2.18e-09,0.702299385,0.165519861,0.017798895,0.536779525,0.057390903,0.056660328,0.04573322,-0.133149516,-0.103852995,-0.120480032,0.000129270646575625,0.173370359101435,1,"16"
"24542021","2021","TSE","M2324",0,1,"1","0",20.30907792,0.473506203,0.343829397,0.071261009,2.111904752,26,3.258096538,71.96,0.194726229,0.034850719,2454,237357293.059999,660876748,49111180,23101274.4499997,47054888.4299999,348965677.049998,58659947,533906327,322145988,33132720,246221731,0.231434532,251516982.879997,0.557032588,0.473506203,0.134702989,0.135279577,0.135246681,0.152069213,0.026191939,-0.087864389,0.121328004,1.87e-09,0.320783975,0.272971792,0.091984638,0.209535882,0.473506203,0.088207878,0.209535882,0.132367761,0.077168121,0.088207878,1.87e-09,0.924159458,0.320783975,0.142205202,0.603375483,0.134702989,0.135279577,0.135246681,0.090396763,0.064204824,-0.06167245,0.00595491889867064,0.251535342213927,1,"17"
"24542022","2022","TSE","M2324",0,1,"1","0",20.22634225,0.413295446,0.271764264,0.237644522,2.419576624,26,3.258096538,67.2,0.212965562,0.025946914,2454,237357293.059999,608399474,53861629,23101274.4499997,47054888.4299999,348965677.049998,40842340,660876748,338600486.649996,58659947,322142352.56,0.218067867,251516982.879997,0.416604648,0.413295446,-0.052728302,-0.052288041,-0.05792859,-0.04192892,-0.126915802,-0.083285255,-0.039277794,1.51e-09,0.083799964,0.110760524,0.081500263,0.179496436,0.413295446,0.218774231,0.179496436,0.102511119,0.076985317,0.218774231,1.51e-09,0.83040602,0.083799964,0.259153608,0.746606056,0.052728302,0.052288041,0.05792859,-0.252129977,-0.125214175,-0.210201057,0.00592673903359049,0.25585433447379,1,"18"
"24642018","2018","TSE","M2331",1,1,"1","0",16.33470816,0.587620894,0.668683127,0.199237388,1.701777473,34,3.526360525,47.05,0.0417203,0.028678216,2464,4114501,12418628,2297761,953813,2474255,14406440,1194194,11119622,12376355,768856,8883695,0.136045002,11746505,1.01537849,0.587620894,-0.13438651,-0.130457055,-0.133987771,-0.146967389,-0.02662085,-0.006179665,-0.136735044,8.99e-08,0.182567807,0.144316686,0.206640208,0.085777466,0.587620894,0.22251251,0.085777466,0.048668847,0.037108619,0.22251251,8.99e-08,1.295587206,0.182567807,0.314098807,1.113019399,0.13438651,0.130457055,0.133987771,-0.179767904,-0.153147054,-0.032800515,0.00137704960408716,0.0180015448001636,1,"19"
"24642019","2019","TSE","M2331",1,1,"1","0",16.25463484,0.667600831,0.64493294,0.037815936,1.497901071,34,3.526360525,46.37,0.042293509,0.039213156,2464,4070133,11462998,2278356,681668,433484,12507333,1201372,12418628,14406440,1194194,12376355,0.116427354,10181719,0.824958683,0.667600831,0.060032565,0.051927111,0.044022797,0.060652156,-0.004189243,0.013677417,0.019984816,8.05e-08,-0.152924059,-0.153502062,0.183462779,0.054890766,0.667600831,0.034905949,0.054890766,0.044651154,0.010239612,0.034905949,8.05e-08,1.007142899,-0.152924059,0.163470957,1.160066957,0.060032565,0.051927111,0.044022797,0.07014033,0.074329573,0.009488174,0.000104849653910544,0.0268588856163941,1,"20"
"24642020","2020","TSE","M2331",1,1,"1","0",16.23218556,0.561458699,0.633389716,0.096508025,1.781074907,34,3.526360525,50.18,0.047478719,0.040471384,2464,4109162,11208529,2449453,513384,1081713,8908665,861968,11462998,12507333,1201372,14406440,0.1060808,7025359,0.551441429,0.561458699,0.018920614,0.000100138,-0.01196576,-0.026506661,-0.123549979,0.022501288,-0.049579438,8.72e-08,-0.313937767,-0.284329108,0.213683453,0.044786189,0.561458699,0.094365628,0.044786189,0.045626501,-0.000840312,0.094365628,8.72e-08,0.777167108,-0.313937767,-0.165672802,1.091104875,0.018920614,0.00068092148,0.01196576,-0.127555352,-0.004005373,-0.101048691,7.06124257344e-07,0.0438881771446758,1,"21"
"24642021","2021","TSE","M2331",1,1,"1","0",16.28200584,0.612920102,0.642329548,0.084992851,1.631534023,34,3.526360525,50.65,0.040168524,0.046136538,2464,4213746,11781085,2627425,531402,1001308,9861403,551967,11208529,8908665,861968,12507333,0.120720212,7816372,0.692562869,0.612920102,-0.04698161,-0.05036509,-0.038096521,-0.042844856,-0.064881465,-0.004309988,-0.041923967,8.92e-08,0.085001163,0.112658762,0.234413008,0.047410503,0.612920102,0.08933447,0.047410503,0.074242504,-0.026832001,0.08933447,8.92e-08,0.879812418,0.085001163,-0.321065146,0.794811255,0.04698161,0.05036509,0.038096521,-0.112036309,-0.047154844,-0.069191453,0.000719956277664001,0.0575123394392048,1,"22"
"24642022","2022","TSE","M2331",1,1,"1","0",16.38907432,0.612897258,0.668695931,-0.11167346,1.631594834,34,3.526360525,52.59,0.04634741,0.044911531,2464,4344215,13112471,2941081,522073,-1464315,10769016,402876,11781085,9861403,551967,8908665,0.128726089,8892088,0.771364352,0.612897258,0.196158122,0.195505742,0.204746708,0.233384358,0.038621576,-0.010734453,0.168608239,8.49e-08,0.077039848,0.089694964,0.249644324,0.044314509,0.612897258,-0.12429373,0.044314509,0.061910017,-0.017595508,-0.12429373,8.49e-08,0.914093736,0.077039848,0.080870141,0.837053888,0.196158122,0.195505742,0.204746708,0.261271481,0.222649905,0.027887123,0.000309601901778064,0.0851241930456701,1,"23"
"24682022","2022","TSE","M2330",1,1,"1","0",14.58487776,0.410479004,0.444915215,-0.0418106,2.436178197,46,3.828641396,60.67,0,0,2468,1198095,2158400,236477,63530,-90244,2270033,359651,1858450,2148503,341121,2160998,0.098325486,2023539,1.12821222,0.410479004,0.067663727,0.067099321,0.069346599,0.123221492,0.163878985,0.110067208,0.082743146,5.38e-07,0.065393204,0.05542253,0.127244209,0.034184401,0.410479004,-0.048558745,0.034184401,0.085944348,-0.051759947,-0.048558745,5.38e-07,1.221465738,0.065393204,-0.006723345,1.156072534,0.067663727,0.067099321,0.069346599,0.397167685,0.2332887,0.273946193,0.00267909211344281,0.0310212170695683,1,"24"
