Key,Industry,Year,Trade,RPA,RPA_Ctd,Big4,GC,LGTA,BM,LEV,OCF,MTB,Age_Raw,Age_Trade_Raw,Age,Age_Trade,ESG,RD,ADV,DA,DA1,DA2,DA3,ROA,Median_ROA,ADJROA,ABCFO,ABPROD,ABEXP
20122017,M2000,2017,TSE,0,0,1,0,16.16082511,1.008963729,0.609673882,0.077684447,0.991115906,58,32,4.077537444,3.496507561,63.71,0.007298607,0.045575034,-0.026569294,-0.027144418,-0.021323981,-0.022320313,0.029684502,0.046341562,-0.01665706,0.009895816,0.043342822,-0.038070928
20122018,M2000,2018,TSE,0,0,1,0,16.18546257,0.85843039,0.598625917,-0.009456964,1.16491682,58,32,4.077537444,3.496507561,64.44,0.006817552,0.043023894,0.08174103,0.082842462,0.083162676,0.03077626,0.05419135,0.041764184,0.012427165,-0.080607415,0.039825463,-0.03692188
20122019,M2000,2019,TSE,0,0,1,0,16.21033986,1.080654576,0.604687933,0.017793288,0.925365072,58,32,4.077537444,3.496507561,61.29,0.008165025,0.038602077,0.057500986,0.054374769,0.052020715,0.02772396,0.049897077,0.019882891,0.030014186,-0.046768205,0.041474497,-0.051888452
20122020,M2000,2020,TSE,0,0,1,0,16.18999511,0.424877264,0.615516506,0.068219891,2.35362088,58,32,4.077537444,3.496507561,59.46,0.007735193,0.035266863,-0.013728869,-0.017245865,-0.016103609,-0.012907653,0.023985791,0.024056951,-7.12E-05,0.008433172,0.049047001,-0.058898604
20122021,M2000,2021,TSE,0,0,1,0,16.35644343,0.734968423,0.632201933,0.016838744,1.360602672,58,32,4.077537444,3.496507561,61.28,0.007133639,0.033259098,0.057550086,0.066738664,0.068448491,0.020715696,0.08135305,0.088125507,-0.006772457,-0.063850006,0.051001289,-0.035112569
20122022,M2000,2022,TSE,0,0,1,0,16.34934379,0.620165697,0.597758845,0.128046102,1.612472287,58,32,4.077537444,3.496507561,64.65,0.006010965,0.032386029,-0.054719988,-0.059646813,-0.061781902,-0.019915426,0.052248807,0.042127941,0.010120866,0.062308649,0.047241411,-0.062930984
20132017,M2000,2017,TSE,0,0,1,0,16.48664529,0.817531886,0.710907736,0.061876624,1.22319388,45,31,3.828641396,3.465735903,67.45,0.000432806,0.007483431,-0.047825644,-0.050641774,-0.039899218,-0.044307135,0.003634118,0.046341562,-0.042707445,-0.01368337,0.184700949,-0.128390569
20132018,M2000,2018,TSE,0,0,1,0,16.64496077,0.96722848,0.750542198,-0.061630547,1.033881881,45,31,3.828641396,3.465735903,71.07,0.000328423,0.006242299,0.067158353,0.070879158,0.092536975,-0.021367298,0.008133511,0.041764184,-0.033630673,-0.164599908,0.244759576,-0.128236346
20132019,M2000,2019,TSE,0,0,1,0,16.48410866,0.967285972,0.702564263,0.137260034,1.033820431,45,31,3.828641396,3.465735903,70.22,0.000531838,0.00684171,-0.089749875,-0.099977192,-0.094731567,-0.049496403,0.009306544,0.019882891,-0.010576347,0.052076769,0.156742423,-0.136967142
20132020,M2000,2020,TSE,0,0,1,0,16.50494088,0.556630153,0.673506444,-0.004941288,1.796525026,45,31,3.828641396,3.465735903,71.38,0.00165562,0.00858598,0.068460793,0.061626716,0.053356418,0.039134189,0.043738722,0.024056951,0.019681771,-0.066666492,0.105257502,-0.126817428
20132021,M2000,2021,TSE,0,0,1,0,16.44778716,0.501597736,0.627230115,0.074630048,1.993629413,45,31,3.828641396,3.465735903,70.31,0.001311373,0.006287,-0.048179018,-0.044040455,-0.034198811,-0.042165971,0.033555281,0.088125507,-0.054570226,-0.008624867,0.154485972,-0.103480212
20132022,M2000,2022,TSE,0,0,1,0,16.40790349,0.460804298,0.60684896,0.08114562,2.170118648,45,31,3.828641396,3.465735903,71.66,0.000872888,0.005250134,-0.057036452,-0.052892427,-0.04002195,-0.052618765,0.03444211,0.042127941,-0.007685832,-0.013208659,0.206018985,-0.127601893
20142017,M2000,2017,TSE,0,0,1,0,17.26158095,0.750443945,0.619921738,0.092458513,1.332544565,40,31,3.713572067,3.465735903,59.92,0,0.023061085,0.012338527,0.016863631,0.015194989,0.009704249,0.084012947,0.046341562,0.037671385,0.004539807,0.13711811,-0.103587757
20142018,M2000,2018,TSE,0,0,1,0,17.3246924,1.119050889,0.558263235,0.021088263,0.89361441,40,31,3.713572067,3.465735903,70.63,0,0.023171058,0.092801679,0.096133949,0.09202134,0.048362106,0.096670727,0.041764184,0.054906543,-0.074124801,0.151398668,-0.113001028
20142019,M2000,2019,TSE,0,0,1,0,17.23204328,1.394051395,0.521760589,0.08249204,0.717333668,40,31,3.713572067,3.465735903,69.11,0,0.028359213,-0.027902622,-0.035641974,-0.031123055,-0.019652093,0.000322882,0.019882891,-0.019560009,0.002728931,0.164488247,-0.127048262
20142020,M2000,2020,TSE,0,0,1,0,17.11504639,0.19621855,0.437887751,0.174968414,5.096358117,40,31,3.713572067,3.465735903,67.12,0,0.021588276,-0.100262446,-0.103833572,-0.100963307,-0.051508627,0.017340692,0.024056951,-0.006716259,0.080252667,0.146307196,-0.126405343
20142021,M2000,2021,TSE,0,0,1,0,17.43930025,0.6578598,0.398030979,0.054003121,1.520080722,40,31,3.713572067,3.465735903,72.32,0,0.010745476,0.145579896,0.158506751,0.131179479,0.121398917,0.234332016,0.088125507,0.146206509,-0.047791219,0.088937366,-0.12737064
20142022,M2000,2022,TSE,0,0,1,0,17.42005352,0.494207659,0.535903874,0.000748785,2.02344092,40,31,3.713572067,3.465735903,67.96,0,0.008468189,0.008584749,0.000811596,0.012031419,-0.028565018,-0.026412663,0.042127941,-0.068540604,-0.070588357,0.237425736,-0.153166953
20152017,M2000,2017,TSE,0,0,1,0,16.8442113,0.728398108,0.148234629,0.126269747,1.372875614,54,31,4.007333185,3.465735903,50.53,0.001814854,0.018700395,0.030524211,0.034694642,0.015867348,0.055230423,0.138765161,0.046341562,0.092423599,0.047307861,0.047437184,-0.105736152
20152018,M2000,2018,TSE,0,0,1,0,16.94239196,0.674235683,0.182635336,0.026126316,1.483160896,54,31,4.007333185,3.465735903,51.54,0.001492306,0.016141926,0.134271328,0.139009886,0.124495914,0.084810268,0.142349487,0.041764184,0.100585303,-0.067622269,0.089482864,-0.1139992
20152019,M2000,2019,TSE,0,0,1,0,16.882017,0.708167801,0.148124805,0.209399725,1.412094702,54,31,4.007333185,3.465735903,59.33,0.001618497,0.015904391,-0.064856528,-0.069446392,-0.085584522,0.009020911,0.086057799,0.019882891,0.066174908,0.122072533,0.089686632,-0.130923995
20152020,M2000,2020,TSE,0,0,1,0,16.95160729,0.482258984,0.154065928,0.219294615,2.073574642,54,31,4.007333185,3.465735903,57.09,0.001605719,0.015039425,-0.074334889,-0.076618304,-0.0978236,0.016120373,0.122022329,0.024056951,0.097965378,0.154959331,0.03781915,-0.125515366
20152021,M2000,2021,TSE,0,0,1,0,17.10660345,0.587936654,0.177596667,0.041486046,1.700863508,54,31,4.007333185,3.465735903,52.47,0.001213621,0.013183489,0.12455581,0.134950267,0.117513176,0.089246403,0.175310211,0.088125507,0.087184704,-0.059116239,0.076834658,-0.113258597
20152022,M2000,2022,TSE,0,0,1,0,17.06021685,0.525355393,0.150803218,0.163715347,1.903473369,54,31,4.007333185,3.465735903,60.67,0.00120495,0.011457967,-0.015948355,-0.016952805,-0.035244657,0.032387705,0.114370731,0.042127941,0.07224279,0.069554258,0.106017386,-0.137270711
20172017,M2000,2017,TSE,0,0,1,0,15.90303584,2.287929748,0.332713283,0.076789488,0.437076357,50,31,3.931825633,3.465735903,52.74,0.001230821,0.021399024,0.007370108,0.005742783,0.005434249,0.014721806,0.046341562,0.046341562,0,0.022481983,0.054246049,-0.060622326
20172018,M2000,2018,TSE,0,0,1,0,15.98144099,2.546321429,0.389240551,0.048008338,0.392723396,50,31,3.931825633,3.465735903,56.31,0.001164272,0.018407161,0.004553927,0.003839004,0.014654847,-0.008995241,0.018321915,0.041764184,-0.023442269,-0.00729359,0.099043743,-0.058652537
20172019,M2000,2019,TSE,0,0,1,0,15.93982317,2.266976539,0.398865491,0.071659816,0.441116166,50,31,3.931825633,3.465735903,53.73,0.001757647,0.023360692,-0.03795027,-0.04257766,-0.029647841,-0.033989855,-0.01767764,0.019882891,-0.037560531,0.020363839,0.099306586,-0.062599535
20172020,M2000,2020,TSE,0,0,1,0,16.05480851,0.60001478,0.438386537,0.011676579,1.666625612,50,31,3.931825633,3.465735903,52.17,0.001758082,0.018875973,0.030274045,0.027391195,0.035647368,-0.0104449,0.007878794,0.024056951,-0.016178157,-0.035732155,0.078331011,-0.058461748
20172021,M2000,2021,TSE,0,0,1,0,16.24174518,1.684354336,0.456038657,-0.023445696,0.593699306,50,31,3.931825633,3.465735903,52.88,0.001540632,0.021766569,0.121826171,0.121721524,0.118082292,0.061372865,0.066992381,0.088125507,-0.021133125,-0.080862148,0.044494949,-0.060802425
20172022,M2000,2022,TSE,0,0,1,0,16.17951892,1.009900395,0.458628114,0.099960512,0.990196662,50,31,3.931825633,3.465735903,55.89,0.000937489,0.024909771,-0.041070732,-0.043945403,-0.039728567,-0.025114435,0.026155618,0.042127941,-0.015972323,0.047754175,0.064067299,-0.063798324
20202017,M2000,2017,TSE,0,0,0,0,15.60697898,1.458859699,0.442255363,0.035447315,0.685466876,64,30,4.17438727,3.433987204,44.64,0,0.021046096,0.031970533,0.032673628,0.029308661,0.024788044,0.065198406,0.046341562,0.018856843,-0.029340086,0.063286243,-0.068079255
20202018,M2000,2018,TSE,0,0,0,0,15.56050384,1.187910595,0.473633931,0.065639188,0.841814194,64,30,4.17438727,3.433987204,44.81,0,0.019993133,-0.002804247,-0.005045631,-0.007301662,0.00564746,0.051979459,0.041764184,0.010215275,0.00096323,0.104610762,-0.090864553
20202019,M2000,2019,TSE,0,0,0,0,15.6565131,1.084032534,0.503224095,0.09793611,0.922481539,64,30,4.17438727,3.433987204,42.25,0,0.01920653,-0.018563299,-0.021305604,-0.031056976,0.015684253,0.076028889,0.019882891,0.056145998,0.047072756,0.084564921,-0.091980831
20202020,M2000,2020,TSE,0,0,0,0,15.72910101,0.399160492,0.536051474,-0.007068514,2.50525796,64,30,4.17438727,3.433987204,45.6,0,0.017363431,0.070567339,0.072936256,0.070767714,0.028726009,0.062216894,0.024056951,0.038159944,-0.073155152,0.108324803,-0.088216994
20202021,M2000,2021,TSE,0,0,0,0,15.91129716,0.816392788,0.554308591,0.021627591,1.224900581,64,30,4.17438727,3.433987204,49.66,0,0.01570712,0.07927586,0.083077256,0.072547563,0.055134142,0.114867857,0.088125507,0.02674235,-0.048812847,0.096659747,-0.076595944
20202022,M2000,2022,TSE,0,0,0,0,15.81510622,0.611883174,0.565862978,0.153724532,1.634298903,64,30,4.17438727,3.433987204,45.7,0,0.014650656,-0.103983952,-0.104612544,-0.10101406,-0.050224369,0.032788663,0.042127941,-0.009339278,0.075537402,0.134397017,-0.105545205
20222017,M2000,2017,TSE,0,0,0,0,16.51522424,0.797455926,0.621070847,-0.053454169,1.253987797,43,28,3.784189634,3.36729583,59.03,0,0.027078513,0.113004042,0.113198501,0.128001535,0.009339734,-0.000611137,0.046341562,-0.046952699,-0.119711436,0.109452999,-0.066630981
20222018,M2000,2018,TSE,0,0,0,0,16.57920661,1.35879424,0.605786807,0.006946247,0.735946599,43,28,3.784189634,3.36729583,50.47,0.000444988,0.021201758,0.010456173,0.014219824,0.032273279,-0.031356119,0.01088705,0.041764184,-0.030877135,-0.061173157,0.157401808,-0.072335107
20222019,M2000,2019,TSE,0,0,0,0,15.99638407,1.951801673,0.384491391,0.079804613,0.512347137,43,28,3.784189634,3.36729583,52.28,0.000915775,0.019164001,-0.085851747,-0.085936037,-0.057422205,-0.088643398,-0.056334052,0.019882891,-0.076216943,-0.017964116,0.164395666,-0.088577098
20222020,M2000,2020,TSE,0,0,0,0,15.91502528,0.299723902,0.332141744,0.015678968,3.336403915,43,28,3.784189634,3.36729583,59.7,0.001145216,0.01833316,0.02433219,0.012141343,0.016924757,-0.011122879,-0.024827432,0.024056951,-0.048884382,-0.041119483,0.081011053,-0.115892272
20222021,M2000,2021,TSE,0,0,0,0,15.98273207,1.115041953,0.276654878,0.084235451,0.896827243,43,28,3.784189634,3.36729583,58.24,0.000688106,0.021797143,-0.026646423,-0.019609261,-0.010647226,-0.025298427,0.058125693,0.088125507,-0.029999813,-8.14E-05,0.078544357,-0.080935985
20222022,M2000,2022,TSE,0,0,0,0,15.95804579,0.981251114,0.238701549,0.100919104,1.019107123,43,28,3.784189634,3.36729583,63.13,0.000979709,0.022198877,-0.068870162,-0.074168948,-0.063664149,-0.051125608,-0.007361475,0.042127941,-0.049489417,0.028113906,0.136378905,-0.100112851
20232017,M2000,2017,TSE,0,0,0,0,18.28403993,1.885622862,0.660249659,-0.016761294,0.530328742,45,28,3.828641396,3.36729583,68.64,0.001357909,0.040684422,0.059975769,0.063837728,0.080407035,-0.004608147,0.016398922,0.046341562,-0.02994264,-0.091456619,0.133842891,-0.066237343
20232018,M2000,2018,TSE,0,0,0,0,18.28212639,1.958120879,0.659532625,0.026838425,0.510693702,45,28,3.828641396,3.36729583,76.77,0.0013573,0.044423779,0.014811208,0.013863954,0.027054699,-0.015540591,0.003037361,0.041764184,-0.038726823,-0.040828655,0.125682738,-0.076683621
20232019,M2000,2019,TSE,0,0,0,0,18.2433809,1.84404731,0.672250961,0.03369049,0.542285436,45,28,3.828641396,3.36729583,71.96,0.001538058,0.039880697,0.002978813,-0.003381219,0.00929652,-0.022017874,-0.019529679,0.019882891,-0.03941257,-0.024341606,0.117113931,-0.090383392
20232020,M2000,2020,TSE,0,0,0,0,18.24671264,0.490047186,0.668804843,0.021969343,2.040619819,45,28,3.828641396,3.36729583,72.73,0.001673493,0.036361543,0.037153426,0.033645665,0.0432741,-0.01187683,0.006179944,0.024056951,-0.017877007,-0.036982853,0.098802628,-0.084689331
20232021,M2000,2021,TSE,0,0,0,0,18.37087112,1.159989668,0.654243631,0.042968833,0.862076644,45,28,3.828641396,3.36729583,69.2,0.001119886,0.045007025,0.034191367,0.041845084,0.053478869,-0.007332286,0.06212431,0.088125507,-0.026001197,-0.03718999,0.120564331,-0.047280142
20232022,M2000,2022,TSE,0,0,0,0,18.34973657,1.074066032,0.64796979,0.020331431,0.931041454,45,28,3.828641396,3.36729583,68.45,0.001405555,0.055507357,0.032145164,0.02913811,0.037757614,-0.006669221,0.005487694,0.042127941,-0.036640247,-0.046134672,0.095960576,-0.064714715
20242017,M2000,2017,TSE,0,0,1,0,14.60404292,1.444982379,0.459551443,0.048013672,0.692049962,50,28,3.931825633,3.36729583,46.98,0,0.032333996,0.047397316,0.045656514,0.043963051,0.026511101,0.049762559,0.046341562,0.003420996,-0.003092937,0.060996641,-0.089402216
20242018,M2000,2018,TSE,0,0,1,0,14.64836055,1.355456238,0.485706546,0.022679167,0.737758971,50,28,3.931825633,3.36729583,46.3,0,0.032520977,0.058690071,0.055905996,0.058910336,0.018973541,0.034024266,0.041764184,-0.007739918,-0.029632768,0.080605088,-0.088447796
20242019,M2000,2019,TSE,0,0,1,0,14.57211411,0.891436482,0.463670082,0.067599832,1.121784917,50,28,3.931825633,3.36729583,45.65,0,0.033275323,-0.004605111,-0.009159474,-0.002902503,-0.017114622,0.007442614,0.019882891,-0.012440277,0.015819022,0.094263475,-0.094164788
20242020,M2000,2020,TSE,0,0,1,0,14.46951766,0.453240818,0.409019817,0.096612889,2.206332617,50,28,3.931825633,3.36729583,46.39,0,0.029382066,-0.027077593,-0.028676712,-0.022490409,-0.027860777,0.01259628,0.024056951,-0.011460671,0.038420639,0.097559465,-0.090872771
20242021,M2000,2021,TSE,0,0,1,0,14.51222587,0.766925682,0.376732868,0.103100966,1.303907306,50,28,3.931825633,3.36729583,44.2,0,0.029756605,0.004284052,0.005602058,0.003731229,0.006377161,0.074535469,0.088125507,-0.013590037,0.045929081,0.059499658,-0.082354653
20242022,M2000,2022,TSE,0,0,1,0,14.61030642,0.699176842,0.462706454,-0.11410671,1.430253321,50,28,3.931825633,3.36729583,46.06,0,0.032933481,0.207161752,0.200103514,0.198841657,0.077846682,0.023525408,0.042127941,-0.018602533,-0.17080587,0.073337562,-0.097299125
20252017,M2000,2017,TSE,0,0,0,0,14.60320626,1.148871757,0.375746989,0.295317571,0.870419169,51,27,3.951243719,3.33220451,41.16,0,0.004471352,-0.182704739,-0.185009851,-0.192174818,-0.051294192,0.069116708,0.046341562,0.022775146,0.202886499,0.189376421,-0.169313619
20252018,M2000,2018,TSE,0,0,0,0,14.57592566,1.776144901,0.61480326,-0.111992816,0.563017127,51,27,3.951243719,3.33220451,38.79,0,0.004495094,-0.0636013,-0.073714219,-0.012687587,-0.159307489,-0.233876702,0.041764184,-0.275640886,-0.173588226,0.203713041,-0.172869524
20252019,M2000,2019,TSE,0,0,0,1,14.46795709,1.310632011,0.67375782,-0.081677067,0.762990673,51,27,3.951243719,3.33220451,36.55,0,0.006057495,0.077908512,0.058233119,0.062025168,0.016555378,-0.083130139,0.019882891,-0.10301303,-0.100464469,0.117136663,-0.154948494
20252020,M2000,2020,TSE,0,0,0,1,14.37776572,0.29805999,0.752592149,-0.124076085,3.355029301,51,27,3.951243719,3.33220451,37.67,0,0.007362757,0.047381306,0.042066717,0.075487253,-0.06450384,-0.109194041,0.024056951,-0.133250991,-0.152234742,0.177206708,-0.107027239
20252021,M2000,2021,TSE,0,0,0,0,14.48513678,0.458683948,0.642181983,0.229046018,2.180150416,51,27,3.951243719,3.33220451,38.04,0,0.003620483,-0.145853786,-0.125834114,-0.121362635,-0.060012418,0.157483223,0.088125507,0.069357716,0.151775379,0.170020508,-0.093450056
20252022,M2000,2022,TSE,0,0,0,0,14.23187011,0.915309182,0.03264837,0.111584371,1.092527006,51,27,3.951243719,3.33220451,39.11,0,0.005105576,0.369101386,0.353391714,0.230980782,0.412125968,0.399618225,0.042127941,0.357490284,0.052898802,0.178221822,-0.15063974
20272017,M2000,2017,TSE,0,0,1,0,17.85685059,0.884373967,0.703903796,-0.048242888,1.13074337,37,27,3.63758616,3.33220451,54.92,0,0.032895335,0.072790188,0.082805461,0.098812275,-0.004660213,0.031491975,0.046341562,-0.014849587,-0.156132165,0.030311543,0.002301935
20272018,M2000,2018,TSE,0,0,1,0,18.39053303,1.318306827,0.545053242,-0.05240591,0.758548753,37,27,3.63758616,3.33220451,55.71,0,0.037312089,0.196845374,0.20373813,0.197294671,0.095957417,0.11708533,0.041764184,0.075321145,-0.186729657,-0.021594772,0.008296673
20272019,M2000,2019,TSE,0,0,1,0,18.45337694,1.65624108,0.656272093,0.02040132,0.603776837,37,27,3.63758616,3.33220451,58.83,0,0.034279634,0.013161732,0.009894622,0.014349482,-0.00022244,0.024654216,0.019882891,0.004771325,-0.041881857,0.030529691,-0.039406696
20272020,M2000,2020,TSE,0,0,1,0,18.40181882,0.5215029,0.623393491,0.041491505,1.917534879,37,27,3.63758616,3.33220451,55.49,0,0.035403296,-0.022683604,-0.027298794,-0.021552534,-0.026730753,-0.000981944,0.024056951,-0.025038894,-0.013051284,0.042337236,-0.050860282
20272021,M2000,2021,TSE,0,0,1,0,18.50751112,1.072777145,0.501003625,0.116517807,0.932160053,37,27,3.63758616,3.33220451,56.06,0,0.02924381,-0.033579652,-0.025089818,-0.030328401,0.004210045,0.117825874,0.088125507,0.029700367,0.047302968,-0.064032292,-0.010010234
20272022,M2000,2022,TSE,0,0,1,0,18.80216791,0.968844723,0.495396586,0.02795439,1.032157142,37,27,3.63758616,3.33220451,55.42,0,0.031372622,0.093792609,0.096750764,0.0792389,0.07735327,0.132013479,0.042127941,0.089885538,-0.040469454,-0.049556186,-0.017953152
20282017,M2000,2017,TSE,0,0,0,0,15.69402447,0.649564576,0.70383936,0.079358346,1.539492819,41,27,3.737669618,3.33220451,50.4,0,0.010789621,0.038670283,0.04703236,0.051370081,0.007311953,0.101665158,0.046341562,0.055323595,-0.019293459,0.180654794,-0.119386486
20282018,M2000,2018,TSE,0,0,0,0,15.72621121,0.88298603,0.668044823,0.072204772,1.132520749,41,27,3.737669618,3.33220451,50.62,0,0.00918864,0.04067799,0.044872654,0.042823943,0.022481183,0.078581118,0.041764184,0.036816934,-0.024835429,0.205634704,-0.150662982
20282019,M2000,2019,TSE,0,0,0,0,15.62252097,0.951336555,0.600729752,0.058823838,1.051152712,41,27,3.737669618,3.33220451,46.3,0,0.010347478,0.038839373,0.032161031,0.028468203,0.021443282,0.028883418,0.019882891,0.009000527,-0.025619589,0.175052448,-0.162070802
20282020,M2000,2020,TSE,0,0,0,0,15.69738796,0.182756609,0.54206984,0.078085601,5.471758343,41,27,3.737669618,3.33220451,43.56,0,0.006184815,0.078062158,0.072113316,0.051492785,0.068938832,0.098904551,0.024056951,0.074847601,0.004548284,0.094436235,-0.162431314
20282021,M2000,2021,TSE,0,0,0,0,15.96569605,0.68723397,0.455413185,0.022335654,1.455108513,41,27,3.737669618,3.33220451,48.41,0,0.013577911,0.216599722,0.235079195,0.20418242,0.159154518,0.253289003,0.088125507,0.165163496,-0.097526838,0.043690794,-0.118058751
20282022,M2000,2022,TSE,0,0,0,0,15.93389657,0.575997806,0.476934615,0.145415765,1.736117724,41,27,3.737669618,3.33220451,49.67,0.001598679,0.006307467,-0.018245635,-0.017772012,-0.033700785,0.02708572,0.087393266,0.042127941,0.045265325,0.053964202,0.140068799,-0.158594621
20292017,M2000,2017,TSE,0,0,1,0,16.16610103,1.399296755,0.129570597,-0.002692779,0.714644693,50,26,3.931825633,3.295836866,75.41,0.007347062,0.028959822,0.081093978,0.081220192,0.078743292,0.040857391,0.068783027,0.046341562,0.022441465,-0.084701366,0.07399834,-0.084988219
20292018,M2000,2018,TSE,0,0,1,0,16.07908888,1.690047332,0.093571971,0.084367756,0.591699405,50,26,3.931825633,3.295836866,74.56,0.007327832,0.022688776,-0.033548444,-0.039619954,-0.03920611,-0.009604642,0.009266793,0.041764184,-0.032497391,0.010685641,0.114058356,-0.108196742
20292019,M2000,2019,TSE,0,0,1,0,16.07636585,1.82336398,0.092062704,0.030071245,0.548436851,50,26,3.931825633,3.295836866,71.51,0.00787096,0.020657006,0.004236991,-0.00141841,0.00541027,-0.00839615,0.003128691,0.019882891,-0.0167542,-0.037395674,0.111599395,-0.100858263
20292020,M2000,2020,TSE,0,0,1,0,16.12475572,0.669654112,0.114840501,0.116401669,1.493308235,50,26,3.931825633,3.295836866,74,0.009090624,0.021210035,-0.073351017,-0.074671977,-0.072295299,-0.035492585,0.026416783,0.024056951,0.002359832,0.053854299,0.092389596,-0.093229805
20292021,M2000,2021,TSE,0,0,1,0,16.28044339,1.387762012,0.151959007,0.017936625,0.720584647,50,26,3.931825633,3.295836866,65.84,0.005764715,0.015805444,0.086848647,0.097089035,0.093628556,0.049469916,0.127345936,0.088125507,0.039220429,-0.077849356,0.084021489,-0.078933288
20292022,M2000,2022,TSE,0,0,1,0,16.17897699,1.247325543,0.079856297,0.133972943,0.801715323,50,26,3.931825633,3.295836866,66.11,0.006033952,0.027981308,-0.05840203,-0.063342414,-0.066770514,-0.013443685,0.042127941,0.042127941,0,0.050909028,0.106430078,-0.099128612
20302017,M2000,2017,TSE,0,0,1,0,16.16459939,1.170111279,0.648603668,0.044239606,0.854619572,39,25,3.688879454,3.258096538,53.5,0,0.045280032,0.027340494,0.029996548,0.034242311,0.004528326,0.051231714,0.046341562,0.004890151,-0.037889963,0.080917551,-0.07149458
20302018,M2000,2018,TSE,0,0,1,0,16.16871966,1.434784848,0.617006708,0.081272156,0.696968609,39,25,3.688879454,3.258096538,56.61,0,0.044178614,-0.003932482,-0.003603881,-0.002595594,0.001184005,0.051935563,0.041764184,0.010171379,-0.000592237,0.071208552,-0.075269642
20302019,M2000,2019,TSE,0,0,1,0,16.17968423,1.594636856,0.624517512,0.070004392,0.627102024,39,25,3.688879454,3.258096538,55.15,0,0.042600486,-0.0033344,-0.008807276,-0.007728446,0.00016056,0.025501192,0.019882891,0.005618301,-0.000887519,0.083435107,-0.092072528
20302020,M2000,2020,TSE,0,0,1,0,16.27235992,0.4403113,0.66494929,-0.017979529,2.271120455,39,25,3.688879454,3.258096538,57.27,0,0.049685222,0.073633305,0.068923863,0.0736209,0.012049616,0.010187916,0.024056951,-0.013869035,-0.086444503,0.087119879,-0.084445279
20302021,M2000,2021,TSE,0,0,1,0,16.48476172,0.881373042,0.656608493,-0.034410943,1.134593359,39,25,3.688879454,3.258096538,58.1,0,0.055719516,0.148816612,0.159084887,0.156755882,0.066363072,0.103236272,0.088125507,0.015110765,-0.134900825,0.029435407,-0.041916142
20302022,M2000,2022,TSE,0,0,1,0,16.31892169,0.856019762,0.572537363,0.217020758,1.16819733,39,25,3.688879454,3.258096538,51.15,0,0.048631674,-0.113289179,-0.114474403,-0.112080416,-0.048873327,0.05136931,0.042127941,0.009241369,0.106553739,0.08131605,-0.074255114
20312017,M2000,2017,TSE,0,0,1,0,16.44149987,0.726316381,0.531175465,0.037555946,1.376810473,56,26,4.043051268,3.295836866,57.33,0,0.022846146,0.059550533,0.061828154,0.056094185,0.03559023,0.090052676,0.046341562,0.043711114,-0.021575826,0.091125869,-0.081378234
20312018,M2000,2018,TSE,0,0,1,0,16.66524092,0.952451644,0.581376014,-0.024718105,1.049922068,56,26,4.043051268,3.295836866,58.71,0,0.020524805,0.118779186,0.11921841,0.112117455,0.062051281,0.072368995,0.041764184,0.030604811,-0.089951189,0.114291184,-0.092861804
20312019,M2000,2019,TSE,0,0,1,0,16.59357744,1.058504372,0.576651408,0.025560715,0.944729211,56,26,4.043051268,3.295836866,59.92,0,0.018795121,-0.001826646,-0.003611053,0.006929447,-0.023883245,0.006834182,0.019882891,-0.013048709,-0.029708943,0.132788721,-0.091491541
20312020,M2000,2020,TSE,0,0,1,0,16.80589219,0.384498444,0.5927553,-0.013787374,2.600790759,56,26,4.043051268,3.295836866,65.09,0,0.0210442,0.088962049,0.092398116,0.09167636,0.032866499,0.052569538,0.024056951,0.028512588,-0.07735526,0.115283503,-0.087817414
20312021,M2000,2021,TSE,0,0,1,0,17.07059807,1.037154593,0.552201898,0.019897937,0.964176418,56,26,4.043051268,3.295836866,62.25,0,0.019304771,0.108905499,0.115118254,0.096006676,0.088560371,0.139285174,0.088125507,0.051159668,-0.041417148,0.03763674,-0.082625092
20312022,M2000,2022,TSE,0,0,1,0,17.01170105,0.692563906,0.587738593,0.054738912,1.443910073,56,26,4.043051268,3.295836866,59.01,0,0.017179706,-0.036478252,-0.03410778,-0.021878404,-0.042272435,0.016108706,0.042127941,-0.026019235,-0.011661038,0.1363636,-0.093425181
20322017,M2000,2017,TSE,0,0,0,0,14.51092766,1.454080991,0.183861674,-0.025801865,0.687719602,52,27,3.970291914,3.33220451,53.32,0,0.022046918,0.056059844,0.054190129,0.062247603,0.007226308,0.007557349,0.046341562,-0.038784214,-0.102174223,0.173148011,-0.128808755
20322018,M2000,2018,TSE,0,0,0,0,14.49279712,1.661113872,0.167348817,0.03755647,0.602005688,52,27,3.970291914,3.33220451,50.99,0,0.01930819,-0.018090753,-0.015988457,-0.002123906,-0.030768167,0.008182405,0.041764184,-0.033581779,-0.049192165,0.208725585,-0.128574236
20322019,M2000,2019,TSE,0,0,0,0,14.50717965,1.678628168,0.16180799,0.04815863,0.595724544,52,27,3.970291914,3.33220451,47.39,0,0.020248654,0.004896894,0.000940408,0.001011341,0.00689149,0.024066194,0.019882891,0.004183303,-0.027187088,0.163551455,-0.138569011
20322020,M2000,2020,TSE,0,0,0,0,14.54640236,0.47098623,0.177161794,-0.049482602,2.123204324,52,27,3.970291914,3.33220451,48.45,0,0.018883397,0.094645985,0.101621648,0.107581673,0.022156264,0.038052704,0.024056951,0.013995753,-0.14313554,0.18733705,-0.125533192
