代號,名稱,Year,Industry,Key,LGTA,MVE,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,ABCFO,DA_ROA,LGTA,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD
2102,泰豐,2019,M2100,21022019,16.42580643,8893851.91,0,0,0,0,0,0,0.823016852,0.031765428,-0.031765428,-0.016227405,-0.008973849,16.42580643,0.461901813,0.034333708,1.215041949,68,44,1,0,46.65,0.024179465
2102,泰豐,2018,M2100,21022018,16.46865533,5698881.16,0,0,0,0,0,0,1.408756346,0.060583448,-0.060583448,-0.02322756,-0.03014789,16.46865533,0.434569345,0.028326626,0.709845959,68,44,1,0,45.59,0.024370656
2102,泰豐,2017,M2100,21022017,16.54968714,5817213.41,0,0,0,0,0,0,1.554518008,0.058530058,0.058530058,-0.100758957,0.083923731,16.54968714,0.412682486,-0.042951512,0.643286211,68,44,1,0,42.05,0.015840462
2103,台橡,2022,M2100,21032022,17.41483539,21220747,0,0,0,0,0,0,0.976933705,0.017700479,0.017700479,-0.014804861,0.016674925,17.41483539,0.433162145,0.061169207,1.023610911,50,41,1,0,59.12,0.011587001
2103,台橡,2021,M2100,21032021,17.30684607,21484974.2,0,0,0,0,0,0,0.936646133,0.070392539,0.070392539,-0.003717091,0.056538646,17.30684607,0.387025182,0.082302544,1.067639063,50,41,1,0,47.59,0.011424593
2103,台橡,2020,M2100,21032020,17.19201838,25753894.9,0,0,0,0,0,0,0.615777111,0.042362077,-0.042362077,0.00949577,-0.038871694,17.19201838,0.458164138,0.080769173,1.623964227,50,41,1,0,48.4,0.014596717
2103,台橡,2019,M2100,21032019,17.29720971,11931509.5,0,0,0,0,0,0,1.378930554,0.027534554,-0.027534554,0.008840587,-0.023832433,17.29720971,0.493994711,0.079901189,0.725199683,50,41,1,0,49.46,0.01348427
2103,台橡,2018,M2100,21032018,17.22435096,18512418.2,0,0,0,0,0,0,0.911919816,0.004461407,0.004461407,-0.013705566,0.003201014,17.22435096,0.441556513,0.061957576,1.096587641,50,41,1,0,49.17,0.013039735
2103,台橡,2017,M2100,21032017,17.18278366,21245518.3,0,0,0,0,0,0,0.773972457,0.010591567,-0.010591567,-0.035657598,0.00253522,17.18278366,0.432971735,0.054871799,1.292035642,50,41,1,0,50.7,0.011822301
2104,國際中橡,2022,M2100,21042022,17.88292603,21171781,0,0,0,0,0,0,1.679521293,0.025702811,0.025702811,-0.041463565,0.033524227,17.88292603,0.391182943,0.013037315,0.595407753,50,37,1,0,57.91,0.008167651
2104,國際中橡,2021,M2100,21042021,17.86752715,18965976.84,0,0,0,0,0,0,1.857052674,0.012916074,0.012916074,0.011862008,0.014662556,17.86752715,0.387605908,0.066965738,0.538487688,50,37,1,0,53.09,0.014305918
2104,國際中橡,2020,M2100,21042020,17.73127111,25937893.56,0,0,0,0,0,0,1.303866944,0.020973177,-0.020973177,0.014802824,-0.016880178,17.73127111,0.326132085,0.065036966,0.766949423,50,37,1,0,52.53,0.03583198
2104,國際中橡,2019,M2100,21042019,17.75926019,19271244.38,0,0,0,0,0,0,1.779515703,0.060347001,-0.060347001,0.055589576,-0.054232126,17.75926019,0.33554912,0.107257562,0.561950647,50,37,1,0,49.18,0.026514018
2104,國際中橡,2018,M2100,21042018,17.72621546,26840536.8,0,0,0,0,0,0,1.201739229,0.025044482,0.025044482,0.020258575,0.019074121,17.72621546,0.354042599,0.066420972,0.832127283,50,37,1,0,51.89,0.017042064
2104,國際中橡,2017,M2100,21042017,17.40853039,20743371,0,0,0,0,0,0,0.986666825,0.017192718,0.017192718,0.01363763,0.015865101,17.40853039,0.436853777,0.071762664,1.013513351,50,37,1,0,50.21,0.031446587
2105,正新,2022,M2100,21052022,18.79831973,130142852.4,0,0,0,0,0,0,0.648416824,0.023645336,-0.023645336,0.031365866,-0.020959075,18.79831973,0.421547014,0.09956329,1.54221785,54,36,1,0,68.55,0.039957129
2105,正新,2021,M2100,21052021,18.82429078,106901899.7,0,0,0,0,0,0,0.762169505,0.025347815,-0.025347815,0.032707041,-0.019385853,18.82429078,0.455808968,0.102197855,1.312044097,54,36,1,0,70.08,0.042907036
2105,正新,2020,M2100,21052020,18.83494141,136722926.9,0,0,0,0,0,0,0.592258247,0.034032775,-0.034032775,0.051791868,-0.035211418,18.83494141,0.464892125,0.12159315,1.688452639,54,36,1,0,65,0.047590811
2105,正新,2019,M2100,21052019,18.91562225,95945913.6,0,0,0,0,0,0,0.812652505,0.043297015,-0.043297015,0.036858845,-0.035971714,18.91562225,0.524685576,0.109103719,1.230538261,54,36,1,0,62.26,0.047011786
2105,正新,2018,M2100,21052018,18.97894,110888841.4,0,0,0,0,0,0,0.719801966,0.016937488,-0.016937488,0.019196088,-0.010533699,18.97894,0.543277971,0.084998431,1.389271004,54,36,1,0,62.27,0.048793426
2105,正新,2017,M2100,21052017,19.00336695,121812413.3,0,0,0,0,0,0,0.680483218,0.033900605,0.033900605,-0.012720622,0.036327014,19.00336695,0.537137963,0.049671463,1.469543956,54,36,1,0,56.9,0.045331055
2106,建大,2022,M2100,21062022,17.6571143,27355052.8,0,0,0,0,0,0,0.708549025,1.06E-05,-1.06E-05,-0.044858506,0.014352061,17.6571143,0.584070085,0.031376638,1.411334946,61,33,1,0,71.81,0.038590854
2106,建大,2021,M2100,21062021,17.65143135,28619132.7,0,0,0,0,0,0,0.654729415,0.067064076,0.067064076,-0.104012224,0.079068939,17.65143135,0.595611229,-0.024630356,1.527348515,61,33,1,0,71.82,0.041594414
2106,建大,2020,M2100,21062020,17.56242396,32484125.2,0,0,0,0,0,0,0.588278948,0.013843884,-0.013843884,-0.000357891,-0.009804014,17.56242396,0.549192984,0.065797981,1.69987385,61,33,1,0,69.82,0.043834167
2106,建大,2019,M2100,21062019,17.55365114,21493489.4,0,0,0,0,0,0,0.873881744,0.018384382,0.018384382,-0.038012359,0.025019868,17.55365114,0.553001806,0.032826275,1.144319591,61,33,1,0,67.18,0.043691037
2106,建大,2018,M2100,21062018,17.50812,21065018.7,0,0,0,0,0,0,0.902733592,0.00854942,-0.00854942,-0.020815401,0.000875419,17.50812,0.526367441,0.051675441,1.107746526,61,33,0,0,68.51,0.040542525
2106,建大,2017,M2100,21062017,17.52793665,22892577.4,0,0,0,0,0,0,0.838604219,0.045370877,0.045370877,-0.085396156,0.056384435,17.52793665,0.531223786,-0.015902921,1.192457631,61,33,0,0,67.44,0.039050184
2107,厚生,2022,M2100,21072022,16.43721861,7475144.16,0,0,0,0,0,0,1.586937288,0.058565772,0.058565772,-0.042104204,0.053615978,16.43721861,0.13784372,-0.001556122,0.630144624,60,31,0,0,48.11,0.004973047
2107,厚生,2021,M2100,21072021,16.38929782,6832826.96,0,0,0,0,0,0,1.747128395,0.067913218,-0.067913218,0.096300883,-0.073510996,16.38929782,0.089785734,0.131561656,0.57236778,60,31,0,0,43.13,0.003745057
2107,厚生,2020,M2100,21072020,16.32161714,7527748.74,0,0,0,0,0,0,1.48547187,0.09420902,-0.09420902,0.110822494,-0.097938464,16.32161714,0.087692414,0.169175618,0.673186763,60,31,0,0,39.04,0.003021398
2107,厚生,2019,M2100,21072019,16.37887666,5365500,0,0,0,0,0,0,2.013907744,0.09725415,-0.09725415,0.077301367,-0.090113888,16.37887666,0.167481263,0.137377716,0.496547075,60,31,0,0,40.25,0.00484755
2107,厚生,2018,M2100,21072018,16.46339241,5579600,0,0,0,0,0,0,1.856570722,0.011148158,-0.011148158,-0.011435336,-0.003956782,16.46339241,0.266577741,0.03007415,0.538627475,60,31,0,0,41.02,0.009503442
2107,厚生,2017,M2100,21072017,16.51502665,4491600,0,0,0,0,0,0,2.41268991,0.01472952,-0.01472952,-0.011193439,-0.005977248,16.51502665,0.27135223,0.029919651,0.414475145,60,31,0,0,42.12,0.00813454
2108,南帝,2022,M2100,21082022,16.67174545,18441016.65,0,0,0,0,0,0,0.830700676,0.091240916,0.091240916,-0.023732321,0.061810374,16.67174545,0.119392517,0.018035738,1.203803041,44,33,1,0,61.55,0.008000999
2108,南帝,2021,M2100,21082021,16.84813246,19947812.67,0,0,0,0,0,0,0.839828069,0.094048815,-0.094048815,0.280736159,-0.133926579,16.84813246,0.192700456,0.441212159,1.190719907,44,33,1,0,66.98,0.00479268
2108,南帝,2020,M2100,21082020,16.48342284,60803651.16,0,0,0,0,0,0,0.185637043,0.007475398,-0.007475398,0.267652076,-0.075436724,16.48342284,0.216688108,0.272699779,5.386855898,44,33,1,0,58.87,0.007838239
2108,南帝,2019,M2100,21082019,16.18305252,15072884.37,0,0,0,0,0,0,0.580224646,0.024841244,-0.024841244,0.113072858,-0.055395515,16.18305252,0.180437404,0.185701702,1.723470395,44,33,1,0,58.3,0.007435218
2108,南帝,2018,M2100,21082018,16.13365192,13196775.6,0,0,0,0,0,0,0.628409488,0.014442838,-0.014442838,0.099932921,-0.036978545,16.13365192,0.183503057,0.183503648,1.591319067,44,33,1,0,59.48,0.006405654
2108,南帝,2017,M2100,21082017,15.99279385,9126117.28,0,0,0,0,0,0,0.788302602,0.027756342,-0.027756342,0.045818495,-0.030966788,15.99279385,0.184550842,0.141550746,1.268548394,44,33,1,0,58.8,0.007149454
2109,華豐,2022,M2100,21092022,15.90327859,4033799.56,0,0,0,0,0,0,1.184834776,0.02321628,-0.02321628,0.04468973,-0.02455615,15.90327859,0.407530535,0.110112571,0.843999535,64,25,1,0,39.92,0.005855556
2109,華豐,2021,M2100,21092021,15.93464494,3807526.87,0,0,0,0,0,0,1.174618894,0.049805368,0.049805368,-0.017783783,0.047368996,15.93464494,0.462706494,0.048184938,0.851339958,64,25,1,0,46.93,0.007009332
2109,華豐,2020,M2100,21092020,15.90114749,5792843.07,0,0,0,0,0,0,0.781132502,0.005806743,-0.005806743,0.065160636,-0.015355666,15.90114749,0.43787117,0.116094516,1.280192538,64,25,1,0,48.21,0.007152155
2109,華豐,2019,M2100,21092019,15.81799127,4998528.96,0,0,0,0,0,0,0.836340858,0.002585585,0.002585585,-0.007922347,0.008889791,15.81799127,0.435636131,0.055907538,1.195684738,64,25,1,0,50.71,0.007222499
2109,華豐,2018,M2100,21092018,15.77844736,4217508.81,0,0,0,0,0,0,0.939578832,0.026071704,-0.026071704,-0.020093162,-0.012124266,15.77844736,0.44345972,0.043720779,1.064306651,64,25,1,0,51.09,0.007828849
2109,華豐,2017,M2100,21092017,15.80552809,5304290.04,0,0,0,0,0,0,0.761206112,0.093406221,-0.093406221,-0.058328842,-0.057173787,15.80552809,0.448080297,0.005795374,1.313704638,64,25,1,0,52.85,0.00787108
2114,鑫永銓,2022,M2100,21142022,15.08766907,8405197.84,0,0,0,0,0,0,0.357257742,0.093827902,-0.093827902,0.171544292,-0.109530417,15.08766907,0.158530909,0.230971317,2.799099592,54,19,1,0,57.66,0.004202161
2114,鑫永銓,2021,M2100,21142021,15.12117577,8467591.44,0,0,0,0,0,0,0.371502926,0.157157664,0.157157664,0.105110775,0.089278983,15.12117577,0.147530326,0.13190356,2.69176884,54,19,1,0,58.75,0.011057236
2114,鑫永銓,2020,M2100,21142020,14.88574703,8058012.3,0,0,0,0,0,0,0.313366486,0.064462598,0.064462598,0.103646517,0.027364936,14.88574703,0.134070216,0.146976975,3.191151717,54,19,1,0,59.42,0.008329419
2114,鑫永銓,2019,M2100,21142019,14.82587398,4325731.02,0,0,0,0,0,0,0.543049947,0.04156556,-0.04156556,0.181913225,-0.072519253,14.82587398,0.144728444,0.224176154,1.841451243,54,19,1,0,59.93,0.007647527
2114,鑫永銓,2018,M2100,21142018,14.7845277,3968444.25,0,0,0,0,0,0,0.578073889,0.006444494,0.006444494,0.106109368,-0.015874769,14.7845277,0.129507888,0.173679579,1.729882666,54,19,1,0,60.74,0.007712553
2114,鑫永銓,2017,M2100,21142017,14.83182073,4075133.75,0,0,0,0,0,0,0.548445803,0.078277465,0.078277465,0.025635338,0.056700861,14.83182073,0.191094691,0.077548488,1.823334219,54,19,1,0,62.73,0.006085578
2115,六暉-KY,2022,M2200,21152022,15.39778157,3320060.2,0,0,0,0,0,1,0.914833713,0.060519216,-0.060519216,0.080436708,-0.062826384,15.39778157,0.375810369,0.143958459,1.093094828,14,10,0,0,55.77,0.007902537
2115,六暉-KY,2021,M2200,21152021,15.45773216,3066582.55,0,0,0,0,0,1,0.964763202,0.026784361,0.026784361,0.016359648,0.025382692,15.45773216,0.427378555,0.078864096,1.036523779,14,10,0,0,50.63,0.009382038
2115,六暉-KY,2020,M2200,21152020,15.36840669,3504393.48,0,0,0,0,0,1,0.776003898,0.104501548,0.104501548,0.006091938,0.076406322,15.36840669,0.424477184,0.055771951,1.288653321,14,10,0,0,51.51,0.010015537
2115,六暉-KY,2019,M2200,21152019,15.23781278,2663649.85,0,0,0,0,0,1,0.863737777,0.015542012,0.015542012,0.01834151,0.010102209,15.23781278,0.445168589,0.068354115,1.157758786,14,10,0,0,51.42,0.010824881
2115,六暉-KY,2018,M2100,21152018,15.03452851,2172892.15,0,0,0,0,0,1,1.025179275,0.016283726,-0.016283726,0.034515055,-0.022387998,15.03452851,0.341697935,0.095427327,0.975439149,14,10,0,0,57.89,0.009734181
2115,六暉-KY,2017,M2100,21152017,15.00399311,1954865.25,0,0,0,0,0,1,1.124063666,0.023365245,0.023365245,0.013677174,0.013158089,15.00399311,0.330491146,0.074428635,0.889629325,14,10,0,0,61.48,0.010019229
2201,裕隆,2022,M2200,22012022,19.7028128,81560000,1,1,0.693147181,1,0,0,0.889061452,0.092142126,0.092142126,-0.14133395,0.099722426,19.7028128,0.79881939,-0.083174233,1.124781642,70,47,1,0,70.61,0.003390484
2201,裕隆,2021,M2200,22012021,19.59583046,44160000,0,0,0,0,0,0,1.600985575,0.097742047,0.097742047,-0.116134665,0.098697639,19.59583046,0.781699141,-0.062356808,0.624615247,70,47,1,0,70.21,0.00461739
2201,裕隆,2020,M2200,22012020,19.52369249,38860000,0,0,0,0,0,0,1.669462687,0.009590318,0.009590318,-0.036230711,0.017436541,19.52369249,0.784698232,0.013823958,0.598995118,70,47,1,0,70.29,0.016515267
2201,裕隆,2019,M2200,22012019,19.56455808,48634686.4,0,0,0,0,0,0,1.173671616,0.010026522,0.010026522,-0.127578737,0.039152587,19.56455808,0.818150083,-0.079324039,0.85202708,70,47,1,0,66.43,0.009389837
2201,裕隆,2018,M2200,22012018,19.58339571,49971668.4,0,0,0,0,0,0,1.689436769,0.15644243,0.15644243,-0.209239799,0.15628241,19.58339571,0.736060069,-0.127166626,0.591913245,70,47,1,0,64.65,0.003349653
2201,裕隆,2017,M2200,22012017,19.37008321,44985512,0,0,0,0,0,0,1.758813793,0.113290119,0.113290119,-0.150467669,0.113592998,19.37008321,0.693823201,-0.0830543,0.56856502,70,47,1,0,66.03,0.003010083
2204,中華,2022,M2200,22042022,17.6968607,49283252.4,0,0,0,0,0,0,0.731423886,0.184644684,-0.184644684,-0.02776945,-0.139730248,17.6968607,0.256605148,0.036396208,1.367196258,54,32,1,0,67.1,0.054026799
2204,中華,2021,M2200,22042021,17.818016,29851190.4,0,0,0,0,0,0,1.551865349,0.00833578,0.00833578,0.016462791,0.000690398,17.818016,0.153650653,0.07880835,0.644385804,54,32,1,0,61.49,0.045859043
2204,中華,2020,M2200,22042020,17.81550219,33278098.2,0,0,0,0,0,0,1.373475243,0.018737212,0.018737212,-0.004568267,0.013041285,17.81550219,0.162846606,0.054788744,0.728080106,54,32,1,0,61.04,0.053775077
2204,中華,2019,M2200,22042019,17.75644105,15899966.4,0,0,0,0,0,0,2.65188856,0.070716823,-0.070716823,-0.031274362,-0.051367322,17.75644105,0.180729888,0.033097336,0.377089752,54,32,1,0,60.49,0.053486575
2204,中華,2018,M2200,22042018,17.98224424,53341325.54,0,0,0,0,0,0,1.04560748,0.024394743,0.024394743,-0.013748511,0.017987705,17.98224424,0.135344641,0.04458425,0.956381835,54,32,1,0,60.8,0.06001638
2204,中華,2017,M2200,22042017,17.96700589,51154524.96,0,0,0,0,0,0,1.064558063,0.051584107,0.051584107,-0.035703397,0.044089948,17.96700589,0.142800525,0.027307136,0.939356936,54,32,1,0,61.83,0.052117563
2206,三陽工業,2022,M2200,22062022,17.85991659,69708600.9,0,0,0,0,0,0,0.290387237,0.039253338,0.039253338,-0.048267795,0.04242524,17.85991659,0.645349426,0.035632904,3.443677519,62,27,1,0,59.21,0.023946887
2206,三陽工業,2021,M2200,22062021,17.655634,26481648,0,0,0,0,0,0,0.635145592,0.032591815,0.032591815,-0.045928775,0.03419962,17.655634,0.638528654,0.031046082,1.574442163,62,27,1,0,59.45,0.026804157
2206,三陽工業,2020,M2200,22062020,17.60011095,21803567.7,0,0,0,0,0,0,0.736888074,0.04844469,-0.04844469,0.032090236,-0.039737026,17.60011095,0.634995663,0.11114511,1.357058196,62,27,1,0,56.91,0.026572733
2206,三陽工業,2019,M2200,22062019,17.53205909,15501303.36,0,0,0,0,0,0,0.983189906,0.042901958,0.042901958,-0.041683193,0.043349647,17.53205909,0.629379783,0.032845894,1.017097505,62,27,1,0,55.42,0.031962625
2206,三陽工業,2018,M2200,22062018,17.43709912,15757382.16,0,0,0,0,0,0,0.894892112,0.03231818,0.03231818,-0.063144869,0.038937296,17.43709912,0.622932745,0.010352374,1.117453139,62,27,1,0,52.44,0.035970349
2206,三陽工業,2017,M2200,22062017,17.41635679,14800875.84,0,0,0,0,0,0,0.988900465,0.027762409,-0.027762409,-0.009090725,-0.020746759,17.41635679,0.600412081,0.064323896,1.011224117,62,27,1,0,63.37,0.028956201
2207,和泰車,2022,M2200,22072022,19.82324487,434687480.7,0,0,0,0,0,0,0.160050763,0.070686813,0.070686813,-0.173929013,0.087322631,19.82324487,0.82887675,-0.091482886,6.248017699,68,26,1,0,74.63,0.000503402
2207,和泰車,2021,M2200,22072021,19.67233677,313140806.1,0,0,0,0,0,0,0.301672485,0.079736468,0.079736468,-0.084888379,0.070977833,19.67233677,0.72979831,-0.007150574,3.314853193,68,26,1,0,74.81,0.000452114
2207,和泰車,2020,M2200,22072020,19.48708154,308312583.7,0,0,0,0,0,0,0.272078878,0.023969443,0.023969443,-0.026234719,0.019790866,19.48708154,0.711228654,0.046752677,3.675404748,68,26,1,0,76.94,0.000413349
2207,和泰車,2019,M2200,22072019,19.35886625,346397645.4,0,0,0,0,0,0,0.218271192,7.40E-05,-7.40E-05,-0.010587566,0.00096576,19.35886625,0.704115262,0.064487275,4.581456631,68,26,1,0,74.79,0.000453255
2207,和泰車,2018,M2200,22072018,19.25091545,244207554.5,0,0,0,0,0,0,0.238469109,0.028556207,0.028556207,-0.035749952,0.025290701,19.25091545,0.746122113,0.037887466,4.193415257,68,26,1,0,75.2,0.000326682
2207,和泰車,2017,M2200,22072017,19.14626358,123398221.5,0,0,0,0,0,0,0.444707771,0.024789992,-0.024789992,0.029564051,-0.031052755,19.14626358,0.734376194,0.096791411,2.248667699,68,26,1,0,76.56,0.000315407
2208,台船,2022,M2600,22082022,17.65792888,22176530.6,0,0,0,0,0,0,0.442523097,0.110979397,0.110979397,-0.241000513,0.147444392,17.65792888,0.789579294,-0.167648103,2.259769053,50,15,1,0,66.81,0.009509981
2208,台船,2021,M2600,22082021,17.59335078,16036054.27,0,0,0,0,0,0,0.827107453,0.016813615,0.016813615,-0.03182909,0.019644837,17.59335078,0.696635828,0.018252114,1.209032752,50,15,1,0,74.69,0.006492869
2208,台船,2020,M2600,22082020,17.43309716,12668412.9,0,0,0,0,0,0,0.395320317,0.146998416,0.146998416,-0.26419167,0.182917601,17.43309716,0.865546087,-0.175574667,2.529594248,50,15,1,0,71.22,0.003716582
2208,台船,2019,M2600,22082019,17.37303303,8802381.12,0,0,0,0,0,0,0.733580825,0.032647906,-0.032647906,-0.053188891,0.006007823,17.37303303,0.815907641,0.013691625,1.363176307,50,15,1,0,70.62,0.006036371
2208,台船,2018,M2600,22082018,16.94342968,10017970.56,0,0,0,0,0,0,0.597481692,0.063083678,-0.063083678,-0.086038802,-0.022662662,16.94342968,0.737779682,-0.029122818,1.673691451,50,15,1,0,70.4,0.008992474
2208,台船,2017,M2600,22082017,16.91935225,24723536.25,0,0,0,0,0,0,0.25801665,0.206920901,-0.206920901,-0.085508385,-0.141730092,16.91935225,0.713729233,-0.02702259,3.875718873,50,15,1,0,68.34,0.007722101
2211,長榮鋼,2022,M2000,22112022,17.27467948,25763711.07,0,0,0,0,0,0,0.960767024,0.038525602,0.038525602,0.011401774,0.026026191,17.27467948,0.221374657,0.066226012,1.040835057,50,3,1,0,58.54,0
2211,長榮鋼,2021,M2000,22112021,17.35609262,22254846.18,0,0,0,0,0,0,1.180979899,0.003131502,0.003131502,-0.002468424,0.005595477,17.35609262,0.237900197,0.046065549,0.846754463,50,3,1,0,41.72,0
2211,長榮鋼,2020,M2000,22112020,16.99577868,23506220.1,0,0,0,0,0,0,0.714601026,0.08228091,0.08228091,-0.077241454,0.076767629,16.99577868,0.30164936,-0.012038647,1.399382262,50,3,1,0,40.31,0
2070,精湛,2017,M1500,20702017,14.29620187,#N/A,0,0,0,0,0,0,#N/A,0.051903326,0.051903326,0.008349764,0.041855339,14.29620187,0.498817704,0.041426126,#N/A,29,7,1,0,49.42,0.055222402
2073,雄順,2021,M2000,20732021,13.6996226,#N/A,0,0,0,0,0,0,#N/A,0.020968785,-0.020968785,0.185223066,-0.038646371,13.6996226,0.512715942,0.179897257,#N/A,13,2,1,0,#N/A,0.004152467
2073,雄順,2020,M2000,20732020,13.43499949,#N/A,0,0,0,0,0,0,#N/A,0.02734403,-0.02734403,0.129659143,-0.041761698,13.43499949,0.464698498,0.160270778,#N/A,13,2,1,0,#N/A,0.004452682
2221,大甲,2022,M9900,22212022,14.3883618,1610043,0,0,0,0,0,0,0.703970018,0.07729184,0.07729184,0.038114604,0.046678533,14.3883618,0.360846008,0.103030142,1.420515042,46,18,1,0,48.34,0.009830821
2221,大甲,2021,M9900,22212021,14.38335355,1198220.75,0,0,0,0,0,0,0.813045509,0.001361792,-0.001361792,0.065389137,-0.00945332,14.38335355,0.447870931,0.121144919,1.229943452,46,18,1,0,48.36,0.009650984
2221,大甲,2020,M9900,22212020,14.14575918,1065743.5,0,0,0,0,0,0,0.775355421,0.030532228,0.030532228,0.001922115,0.021891213,14.14575918,0.406079433,0.049505,1.2897311,46,18,1,0,47.75,0.010292628
2221,大甲,2019,M9900,22212019,14.19443112,834649,0,0,0,0,0,0,0.982772399,0.111707362,-0.111707362,0.15596141,-0.116857375,14.19443112,0.438443165,0.210161244,1.017529594,46,18,1,0,46.09,0.007749383
2221,大甲,2018,M9900,22212018,14.18039461,1034321.5,0,0,0,0,0,0,0.775178704,0.121981339,0.121981339,-0.049381597,0.101626908,14.18039461,0.443339695,0.008631253,1.290025119,46,18,1,0,47.47,0.009325244
2221,大甲,2017,M9900,22212017,14.03483483,1144202.25,0,0,0,0,0,0,0.628023586,0.040886561,-0.040886561,0.085907127,-0.047796505,14.03483483,0.422931415,0.138443748,1.592296885,46,18,1,0,51.01,0.010416149
2227,裕日車,2022,M2200,22272022,17.01462709,58170000,0,0,0,0,0,0,0.330436479,0.184970305,0.184970305,-0.159005536,0.170351797,17.01462709,0.21579719,-0.083181557,3.026300253,20,19,1,0,64.62,0.022787718
2227,裕日車,2021,M2200,22272021,17.02042842,62751000,0,0,0,0,0,0,0.302795302,0.138793808,0.138793808,-0.073596342,0.115000158,17.02042842,0.229288853,-0.00610417,3.302561147,20,19,1,0,68.43,0.016995236
2227,裕日車,2020,M2200,22272020,17.13927347,70023000,0,0,0,0,0,0,0.309534739,0.219143293,0.219143293,-0.054733557,0.169289385,17.13927347,0.219346665,0.023564874,3.230655154,20,19,1,0,69.18,0.020131529
2227,裕日車,2019,M2200,22272019,17.16791699,64245000,0,0,0,0,0,0,0.335797712,0.27091473,0.27091473,-0.126479568,0.217056828,17.16791699,0.244933063,-0.03155872,2.977983364,20,19,1,0,66.63,0.019124174
2227,裕日車,2018,M2200,22272018,17.07743618,61266000,0,0,0,0,0,0,0.333905168,0.175109566,0.175109566,-0.028053854,0.126424354,17.07743618,0.216197996,0.056943502,2.994862302,20,19,1,0,67.37,0.022632642
2227,裕日車,2017,M2200,22272017,17.06498492,51804000,0,0,0,0,0,0,0.409131032,0.17832521,0.17832521,-0.010197283,0.131368013,17.06498492,0.177763156,0.083667992,2.444204721,20,19,1,0,68.85,0.020236878
2228,劍麟,2022,M2200,22282022,15.62586719,7213498.2,0,0,0,0,0,0,0.577221465,0.0654422,0.0654422,-0.036491031,0.059419328,15.62586719,0.318822169,0.03216015,1.732437306,46,11,1,0,50.67,0.037073153
2228,劍麟,2021,M2200,22282021,15.50621357,4676383.8,0,0,0,0,0,0,0.811673541,0.009926425,0.009926425,-0.006411076,0.013907908,15.50621357,0.300111998,0.058148999,1.23202242,46,11,1,0,54.35,0.04284536
2228,劍麟,2020,M2200,22282020,15.51917388,5133337.2,0,0,0,0,0,0,0.717212577,0.015689178,0.015689178,-0.005140416,0.0099386,15.51917388,0.329874553,0.044211206,1.39428676,46,11,1,0,55.41,0.035039241
2228,劍麟,2019,M2200,22282019,15.44342532,6080587.2,0,0,0,0,0,0,0.648731754,0.024841326,0.024841326,0.062753866,0.006185838,15.44342532,0.22550917,0.133348046,1.541469172,46,11,1,0,56.06,0.030854004
2228,劍麟,2018,M1500,22282018,15.40562293,5494807.8,0,0,0,0,0,0,0.684965723,0.024139611,0.024139611,0.043570101,0.007967179,15.40562293,0.232560202,0.109576494,1.459927068,46,11,1,0,57.6,0.040900192
2228,劍麟,2017,M1500,22282017,15.37839739,5151524.4,0,0,0,0,0,0,0.727579976,0.006345433,-0.006345433,0.078218561,-0.025051544,15.37839739,0.214649773,0.149733509,1.374419353,46,11,1,0,60.94,0.035359045
2230,泰茂,2022,M1500,22302022,13.82019457,3905886.18,0,0,0,0,0,0,0.151342352,0.060296904,0.060296904,0.030789351,0.038037393,13.82019457,0.411636367,0.062798163,6.607535741,32,16,1,0,36.35,0.008396497
2230,泰茂,2021,M1500,22302021,13.8480155,692889.68,0,0,0,0,0,0,0.68125275,0.003475256,0.003475256,-0.035935992,0.016040969,13.8480155,0.543063718,0.002084142,1.467883983,32,16,1,0,39.27,0.011319171
2230,泰茂,2020,M1500,22302020,13.73901065,532040.29,0,0,0,0,0,0,0.923916871,0.016637071,-0.016637071,-0.003318758,-0.008890092,13.73901065,0.469358873,0.022302513,1.082348457,32,16,1,0,43.54,0.011243845
2230,泰茂,2019,M1500,22302019,13.66899929,446227.34,0,0,0,0,0,0,1.053519043,0.04199469,-0.04199469,0.024176048,-0.035536798,13.66899929,0.455713452,0.064502684,0.949199738,32,16,1,0,43.6,0.004064681
2230,泰茂,2018,M1500,22302018,13.79163991,507097.6,0,0,0,0,0,0,0.950276633,0.019555276,0.019555276,-0.023667852,0.023758046,13.79163991,0.50647575,0.012505991,1.05232515,32,16,1,0,45.24,0.004649237
2230,泰茂,2017,M1500,22302017,13.84086442,414789.99,0,0,0,0,0,0,1.145271129,0.023974186,-0.023974186,-0.009811458,-0.00779117,13.84086442,0.536845872,0.027206394,0.873155687,32,16,1,0,46.57,0.006553713
2231,為升,2022,M2200,22312022,16.09001187,20505113.2,0,0,0,0,0,0,0.251990416,0.054264048,-0.054264048,0.068091349,-0.054921142,16.09001187,0.468573966,0.11881876,3.968404894,34,16,1,0,56.53,0.138493952
2231,為升,2021,M2200,22312021,16.07374462,13566923.76,0,0,0,0,0,0,0.343557838,0.00909062,-0.00909062,0.035640737,-0.01113625,16.07374462,0.512760317,0.076752781,2.910718049,34,16,1,0,50.56,0.124049519
