"","PROD","A1","A2","A3","A4","ABPROD"
"1",0.236244933,2.26406e-09,0.257943602,0.0156,-0.016586034,0.0784390365282845
"2",0.250323617,3.15402e-09,0.287400599,-0.00918,0.044456421,0.0684901367732533
"3",0.052700541,2.48462e-08,0.055994796,0.00083,0.00402103,0.0745978218671641
"4",0.226701572,3.98457e-08,0.281142728,0.0389,0.026014848,0.0578102267965064
"5",0.392761365,1.24352e-07,0.515966505,0.0473,-0.094650267,0.00707097082902304
"6",0.439107632,8.5453e-08,0.545902381,-0.0846,-0.01837794,0.0112081522045379
"7",0.152642789,9.12534e-08,0.163709906,-0.00482,0.02334252,0.08206247399629
"8",0.805986427,5.56821e-08,1.112129153,0.00863,0.064980505,-0.101448679622099
"9",0.475895044,1.04354e-07,0.666360317,0.0585,-0.02283919,-0.0347309773164939
"10",1.796839216,1.76267e-08,1.9970568,0.209,0.348778549,0.165223297957428
"11",0.361413615,8.90589e-07,0.350844991,-0.0307,0.016738626,0.145424451738138
"12",1.082190629,4.31453e-08,1.249455506,0.178,0.11440894,0.0859972574011329
"13",0.694852457,1.94538e-09,1.020994556,0.0999,0.050933213,-0.119461281711712
"14",0.243096765,7.22712e-08,0.346946839,0.00649,0.006966508,0.00939915471046438
"15",0.904627686,9.40002e-08,1.040529499,0.106,0.149352489,0.0870841783915286
"16",1.69880325,1.09287e-07,1.857819205,0.243,0.268258436,0.191245401684105
"17",0.980822009,3.03795e-07,1.074692939,0.0967,0.134980815,0.136671249760314
"18",1.566953645,1.0978e-07,1.676811867,0.238,0.317313392,0.224358133771671
"19",0.797628489,3.53493e-08,1.022399408,-0.19,-0.005627601,-0.0714827270002024
"20",0.134425122,1.39528e-08,0.171987194,0.014,0.024817173,0.0573182037566464
"21",0.898169222,1.08593e-07,1.169853342,0.136,0.076077005,-0.0362320208136633
"22",2.88768286205,1.42786e-07,3.18480105915,0.6,0.433642017,0.279884731320428
"23",0.349729982,4.32999e-07,0.794839176,0.0271,-0.05767239,-0.27324743711821
"24",0.301893955,4.3882e-08,0.4194458,0.0147,0.00078676,0.0036432945083352
"25",0.008143335,2.13792e-07,0.013474664,0.00469,-0.008014846,0.0733155554263
"26",0.445515632,2.8931e-07,0.610055096,0.102,0.034090883,0.00404258803670363
"27",1.450710983,4.69002e-07,1.580908634,0.174,0.338910387,0.196328198215263
"28",0.608068225,2.07402e-07,0.850636807,-0.0997,0.228616447,-0.0636642065491482
"29",0.808198158,1.89157e-07,1.083011356,0.131,-0.05824384,-0.0611317700016563
"30",0.820302874,2.34604e-07,1.253019589,0.0921,0.134414311,-0.185279655289465
"31",0.47823241,2.14472e-07,0.805743123,0.177,-0.113543887,-0.141989423374604
"32",0.384581049,1.83932e-09,0.462860236,-0.0404,0.161464593,0.0536593270155018
"33",0.450543806,1.49545e-09,0.531158592,-0.0845,0.206845431,0.0561979910033988
"34",0.654250948,1.17889e-08,0.783223757,-0.0627,0.25410215,0.0449181357276313
"35",0.999057632,5.89091e-08,1.039007465,-0.152,0.382224188,0.162231356364448
"36",0.612572953,6.78421e-08,0.730218017,0.161,-0.003917812,0.0632627829950969
"37",0.346836897,5.26911e-08,0.517180399,0.0131,0.203507002,-0.0173513061648475
"38",1.519236115,9.30695e-08,1.683050062,-0.25,0.49073535,0.106220265626157
"39",1.417416463,1.07536e-07,1.382266628,0.123,0.387215553,0.324144492555065
"40",0.353798917,2.04445e-08,0.37161151,-0.0894,0.122085572,0.0922130452574535
"41",1.347836109,1.85971e-08,1.354233695,-0.17,0.559318535,0.244944677839798
"42",0.194180632,7.39419e-09,0.185060282,-0.0749,0.129991997,0.10109602267509
"43",0.169666157,7.84023e-08,0.209284027,0.0228,0.011396562,0.0616208859102119
"44",0.164557724,9.43472e-08,0.219980376,0.122,-0.018933877,0.061113606996373
"45",0.47178231,2.90247e-08,0.617720462,0.0842,0.030688037,0.0117490004199173
"46",0.472720454,7.70405e-08,0.501236077,0.00122,0.116355447,0.112517803060568
"47",0.514661926,1.74562e-07,0.655024349,-0.00789,0.068263993,0.0145576394915336
"48",0.665879984,8.03011e-07,0.789373435,-0.0753,0.016929077,0.050133475423419
"49",0.158605351,3.10812e-07,0.172179741,-0.198,-0.6135379153,-0.0104106902403978
"50",0.61361595,1.67128e-09,0.63491195,0.0235,0.188047663,0.143389398830164
"51",0.970365877,4.41188e-07,1.177596499,0.258,0.078905943,0.0606628115397344
"52",0.158030751,1.81556e-07,0.116850293,-0.0842,0.017963379,0.118061705286675
"53",0.499584488,8.54085e-08,0.627311902,0.00256,0.098083228,0.0260365024884388
"54",0.294999174,1.97947e-07,0.400002375,0.0203,-0.040143788,0.0157258766957061
"55",0.145981843,1.94052e-07,0.096876333,-0.0294,-0.001121036,0.131419647532367
"56",1.03159089,4.22383e-07,1.286464559,0.118,0.042701259,-0.00269619003790674
"57",0.765181413,4.16251e-07,1.077732013,0.217,0.223545254,-0.0486749854562606
"58",0.336714601,1.57399e-09,0.415446348,0.0396,0.050425854,0.0499453646071833
"59",0.182652023,5.10122e-09,0.225884357,0.00446,0.061969309,0.0596086270274638
"60",0.184853421,7.02779e-07,0.278280187,-0.0572,0.042938404,0.0254721385617402
"61",1.036700385,3.52885e-07,1.110152323,0.0637,0.496284298,0.194233526515073
"62",0.11368136,2.17304e-07,0.149710171,-0.0262,0.023304349,0.0560005281281325
"63",0.047175344,2.58003e-07,0.064343642,0.00321,0.055873401,0.0749198094763934
"64",0.269863132,2.50964e-07,0.379317934,0.0474,0.071920587,0.026755328646951
"65",0.007851458,2.81223e-07,0.01078040565,-0.00521,-0.017110999,0.0749918915741358
"66",0.150680642,6.19766e-08,0.207577506,0.0372,0.037167422,0.0486945477119241
"67",0.051814826,2.9212e-07,0.051396218,-0.00415,-0.003674288,0.0847978683994027
"68",0.14025455,2.04379e-07,0.226212316,0.0672,-0.07700269,0.0196323299294109
"69",0.380539358,1.22937e-08,0.426871416,0.0236,0.049365712,0.0811670985782723
"70",0.195473208,7.30401e-08,0.287757916,0.0994,0.069189063,0.036404956637706
"71",0.026425403,8.3701e-08,0.067117134,0.00869,0.007755481,0.0420535340746746
"72",0.028059894,1.90723e-07,0.113530578,0.111,-0.016427904,0.020667302364598
"73",0.091454953,2.0505e-07,0.116909856,-0.00931,0.103020386,0.0735464205146142
"74",0.389596155,1.99217e-08,0.437644191,0.0354,0.051104879,0.0830690920656997
"75",0.71460217,4.21218e-07,0.669026332,0.0176,0.015433023,0.20888965345279
"76",0.089718142,7.09674e-08,0.142172713,-0.103,0.086495227,0.0275699378060123
"77",0.0783785,1.5631e-07,0.132472422,-0.00302,0.046488988,0.0403226422505404
"78",0.540254695,4.82986e-08,0.591041023,0.0656,0.120967446,0.110686342379063
"79",0.692443945,4.97413e-07,0.751694811,0.128,0.167468082,0.149997542240295
"80",0.031660333,2.30443e-07,0.035881126,-0.00865,-0.068517846,0.0690056213306207
"81",1.416990618,5.06155e-08,1.442612029,0.215,0.54123019,0.299615274374465
"82",0.346329765,1.57324e-07,0.390822252,-0.0475,0.134782938,0.0804647508449615
"83",0.871611521,1.10497e-07,0.960787802,0.0754,0.109732984,0.11619035347427
"84",0.500709976,3.12902e-07,0.568989363,-0.0874,0.258384535,0.0876355062047331
"85",0.122507512,5.28097e-07,0.131261255,0.108,-0.092483061,0.1019403130036
"86",0.782477009,4.86866e-07,0.874547762,0.108,0.180087373,0.128519166113023
"87",0.843277443,9.27918e-08,0.863097771,-0.178,0.328752605,0.153888205871594
"88",0.062149168,1.4034e-07,0.086624698,-0.245,0.231108518,0.04252858195096
"89",0.203145141,5.39963e-08,0.234094391,0.0102,0.077698667,0.0769734517857073
"90",0.296283511,1.53838e-07,0.301086941,-0.0788,0.105489931,0.101714186829333
"91",0.555550231,6.84568e-08,0.671409605,-0.0136,0.182290608,0.0482296646965071
"92",0.152964074,3.64739e-07,0.180885974,0.0144,0.005454679,0.0773599262174016
"93",0.548522732,5.22687e-08,0.641702875,0.0942,0.098318783,0.0765791481621163
"94",0.28898602,5.47872e-07,0.335151903,0.0933,0.008899084,0.0959384498448583
"95",0.709530903,2.71376e-07,0.755896789,-0.213,0.253796477,0.107510294648543
"96",0.560244666,1.16033e-07,0.711189549,-0.059,-0.227499503,-0.0306407910990962
"97",0.406169171,2.91309e-07,0.41146488,0.0794,0.051850993,0.139140829166103
"98",0.534579773,7.96888e-07,0.673491749,-0.0396,0.210404014,0.0474473045849299
"99",0.202415073,8.41489e-07,0.200265069,-0.0992,-0.6135379153,0.0422319753637402
"100",0.437394421,4.12317e-07,0.482003398,0.234,0.112496129,0.143898326264369
"101",1.210490052,1.91819e-07,1.44436842,0.339,-0.040102477,0.0572283854853768
"102",0.6528518,2.34588e-07,0.748104708,-0.0739,0.151400993,0.0694576371606777
"103",1.008056209,1.12454e-06,1.344662705,0.806,0.349229465,0.0921220939170844
"104",0.979236796,3.41544e-08,1.357166885,0.13,0.264418444,-0.105560941978208
"105",1.072178752,4.49988e-08,1.44369191,0.142,0.180280161,-0.095737587492299
"106",0.564599209,2.21262e-08,0.680552708,0.0679,0.044380886,0.0472075486847444
"107",0.330349957,7.31998e-09,0.426866043,0.0517,0.039710561,0.034560723305062
"108",0.386076098,4.11157e-07,0.469383837,0.0319,0.085638175,0.0669583607044566
"109",0.390878051,5.36604e-07,0.416122595,-0.122,-0.100191514,0.0780919507890064
"110",0.402875903,2.91888e-08,0.541360417,0.0152,0.076955501,0.00379844279386315
"111",0.783563758,1.2207e-07,0.941053654,0.247,0.069303469,0.0707791379777951
"112",0.35095408,7.98631e-08,0.363321674,-0.5659,0.558451736,0.0632775208493961
"113",2.778507978,1.9472e-06,2.924910137,0.607,0.6058505026,0.478665068835224
"114",0.718290231,1.76068e-07,0.895229295,0.036,0.263403797,0.0323709180413957
"115",0.621132509,1.00782e-07,0.781135089,-0.128,0.055279222,-0.0149074090537281
"116",1.222880615,2.94597e-07,1.398278608,-0.0724,0.057439719,0.0546247338199688
"117",0.624550757,4.15721e-08,0.798484299,0.109,0.088565446,0.0145200126169531
"118",0.348496102,1.85074e-07,0.451478062,0.0881,0.010112234,0.0396766665176982
"119",0.25409344,1.87833e-07,0.281798965,0.0422,0.041814773,0.0915786129593807
"120",0.508754566,3.53477e-07,0.776630431,0.109,0.22653637,-0.0576110645155179
"121",0.549389852,1.94873e-07,0.763645416,-0.11,0.174494401,-0.0527923274205171
"122",0.522871011,1.96017e-07,0.742732901,0.0395,0.073831898,-0.0458786647129512
"123",0.063523784,3.92612e-07,0.110528039,-0.0169,-0.11177733,0.0339789441876166
"124",0.391897417,1.61101e-07,0.499496881,-0.0855,0.086571413,0.0182899380364349
"125",0.415009514,2.04791e-07,0.506050453,-0.0975,0.273820132,0.0542232623778779
"126",0.226879363,2.00112e-08,0.292767316,-0.0862,0.116310437,0.0352428167663831
"127",0.322587906,1.29591e-07,0.436127639,0.0561,0.008597715,0.0200648027050895
"128",1.170208658,1.45708e-07,1.288649303,0.0524,-0.051252353,0.104341092195773
"129",0.267423516,4.73852e-08,0.347768077,0.0309,0.069908483,0.0427740665045504
"130",1.102405803,1.90299e-07,1.392749365,0.289,-0.251474154,-0.0352141210450579
"131",0.776695298,3.2026e-06,0.913084555,0.0626,-0.032695375,0.146699095468847
"132",0.560043389,2.54153e-07,0.635402545,-0.163,0.215857215,0.0689910431340228
"133",0.218340778,6.57748e-07,0.311306228,0.074,0.032680869,0.0492132277740458
"134",0.666471516,1.92456e-07,0.7808812,-0.413,0.179177192,-0.00163319494949666
"135",0.721033347,1.25532e-07,0.90361262,-0.0655,0.094665578,-0.00840135526461483
"136",0.430955128,9.84105e-08,0.679782395,0.0866,0.085743907,-0.0758876337836328
"137",0.410360042,1.16279e-07,0.581801939,-0.0463,0.04593242,-0.03536414291398
"138",0.438942969,3.11085e-07,0.557136111,-0.0108,0.021492575,0.0248796671839045
"139",0.551255049,1.36737e-07,0.684256448,0.0319,-0.02332217,0.0212534384748837
"140",0.435849279,9.4189e-07,0.603764735,-0.0472,0.127259712,0.00549366578397097
"141",0.664202527,2.68972e-07,1.05881228,-0.0963,0.267361654,-0.185857590919413
"142",0.694203663,8.48011e-08,0.831852041,-0.0327,0.045068249,0.0276049944603885
"143",0.35931546,7.64054e-08,0.487853955,-0.026,0.116171294,0.00637413071075119
"144",0.539159395,3.54754e-07,0.628349636,0.235,0.113982967,0.114161561237692
"145",0.501247086,2.26702e-07,0.575750122,-0.0227,0.078004218,0.0717344465114156
"146",0.64297586,3.30425e-07,0.837725011,0.0602,0.207346271,0.0114203061320253
"147",0.435311786,5.41423e-08,0.508067036,0.0236,0.04136134,0.0643616781847658
"148",0.297405007,2.09737e-08,0.546845826,0.0141,0.132069453,-0.101328153457798
"149",0.817289152,1.58045e-06,1.077800712,0.173,-0.06360987,0.00403889795354692
"150",0.376980116,6.05911e-07,0.530105283,-0.183,0.187124032,-0.0155237097412913
"151",0.291726774,2.21967e-07,0.39859153,-0.138,0.160901107,0.00849651001616262
"152",0.243825778,2.63352e-07,0.430785692,-0.0582,0.125101423,-0.056901931967943
"153",0.412863068,8.19619e-08,0.583766331,-0.379,-0.113244707,-0.10809911687362
"154",0.847690051,3.24062e-07,1.095268171,-0.0749,0.124888117,-0.0440100294370564
"155",0.345233719,1.14371e-07,0.396482873,0.103,0.036613956,0.0882033360355355
"156",0.573798565,7.67233e-08,0.685573742,0.00236,0.09474414,0.0478532221768063
"157",0.890837844,5.46344e-09,0.985608324,0.13,0.241036892,0.132675327631823
"158",0.747896226,7.31741e-08,0.786614186,0.0194,0.222796956,0.148140617029165
"159",0.716042818,2.91405e-08,0.779478846,-0.0207,0.266841412,0.118977796156869
"160",0.198984217,1.75619e-07,0.275804908,-0.0365,-0.051916974,0.018509971064543
"161",0.642789512,1.14406e-07,0.730591954,0.009,0.1990807,0.0899270937680323
"162",0.721118488,1.44895e-07,0.890135707,0.0501,0.044768516,0.0186124266248664
"163",1.066034577,2.81856e-07,1.249411062,-0.0259,0.3829267,0.0708628636802442
"164",1.094413266,3.19796e-07,1.188831329,0.163,0.168232972,0.164000015334389
"165",0.920954735,2.76606e-07,0.99063217,-0.287,0.452348596,0.118597006157095
"166",0.554622897,2.18177e-07,0.624948756,0.0132,-0.004168489,0.0787405168407111
"167",0.781691746,1.00505e-07,0.926745979,-0.094,0.095404192,0.0261820942070702
"168",0.419854779,7.82052e-08,0.661343083,0.0397,-0.018148139,-0.0898434127755954
"169",0.514486738,3.39976e-08,0.696215982,0.021,0.076154792,-0.021061883237459
"170",0.135779989,7.11193e-08,0.73901717,0.0422,0.044808792,-0.436232683986171
"171",0.426937954,8.24672e-08,0.66181471,0.266,0.062697653,-0.0366251015508646
"172",0.744128768,8.62985e-08,0.912280862,0.118,0.061904066,0.0332589098240725
"173",0.655376656,2.96067e-08,0.653747845,-0.16,0.258127542,0.145631763344942
"174",0.48786073,7.074e-08,0.628999163,-0.0219,0.101294189,0.0085521459910524
"175",1.033439128,6.24528e-08,1.439093235,0.275,0.072537359,-0.118511820399737
"176",0.196820685,3.87259e-07,0.22130201,-0.0206,0.057684101,0.0855283215219495
"177",0.857288498,4.16508e-08,0.943150443,0.101,-0.234816282,0.0841948619180882
"178",0.641791902,1.65192e-08,0.809672787,-0.0241,0.199899121,0.0100505562386496
"179",0.025826135,1.24822e-09,0.04178437,0.00147,0.006261999,0.0599191563808576
"180",0.333208718,9.90586e-08,0.579628073,0.124,0.029587008,-0.084146200461762
"181",0.672835288,2.44418e-07,0.735344698,0.0386,0.023962006,0.106931284962266
"182",0.173426484,1.26035e-08,0.189710664,0.0176,0.043981892,0.0831129880437454
"183",0.695548889,8.52306e-08,0.897190619,0.217,0.223521204,0.0313309376055762
"184",1.248986156,1.42189e-07,1.309676754,-0.208,0.511424401,0.178332878932299
"185",0.674354386,8.89854e-08,0.866323218,0.0774,0.078096384,-0.000787205986996683
"186",0.780939161,3.85702e-07,0.88968622,0.113,0.092561086,0.102113832327849
"187",0.569873087,3.76227e-07,1.047647659,-0.133,0.030110208,-0.297379470313757
"188",0.159167209,3.7141e-07,0.462445017,-0.0164,0.083153602,-0.163460337704565
"189",0.544255457,1.49292e-06,0.876496468,-0.0481,-0.002031868,-0.123950056370736
"190",0.624361582,3.74466e-07,0.84036837,0.0421,0.047302213,-0.0276207284293024
"191",0.283776014,1.60748e-07,0.459199917,0.068,0.007243932,-0.0363658390557597
"192",0.691768335,2.69047e-07,0.795624375,-0.0656,0.225378536,0.0762898936890058
"193",0.539001348,2.83587e-08,0.953218704,0.0804,0.06841735,-0.215756383431811
"194",0.27599213,1.18097e-07,0.426754916,-0.0569,0.113999178,-0.0267695553013058
"195",0.158515814,4.15729e-07,0.200386379,-0.00767,0.06937395,0.070096177292587
"196",0.363261766,2.91639e-07,0.565922626,0.0468,0.007370021,-0.0509856422637482
"197",0.36573561,3.38628e-07,0.812248844,0.168,0.112618795,-0.234518007564994
"198",0.263741163,2.28271e-07,0.483282243,0.0416,0.089279694,-0.0716178157102768
"199",0.728052684,9.14126e-08,1.037083343,0.0184,0.307633325,-0.0849915690801277
"200",0.684185654,5.45695e-07,0.790181967,-0.0153,0.051892306,0.0731084676636814
"201",0.213571173,3.45416e-07,0.340683432,0.0321,-0.031279112,-0.00536265717935135
"202",0.901370699,1.28801e-06,1.027241394,-0.0185,0.048588857,0.102865657573104
"203",0.182138724,7.90399e-07,0.477741578,0.0731,0.042906802,-0.129609351277833
"204",0.245626014,5.60588e-07,0.549587351,0.0331,0.064380702,-0.141874612384796
"205",0.877884462,3.9336e-08,1.014499735,-0.219,0.184465161,0.0305774834738362
"206",0.082000776,4.42098e-07,0.246402428,0.0229,0.017090624,-0.0466599608901309
"207",0.821268514,2.25354e-07,1.056840162,0.227,0.056797795,0.00434098975248661
"208",0.17220449,8.55346e-08,0.279188766,0.0429,-0.027421792,0.00170368343143519
"209",0.321677461,4.7121e-08,0.68951119,0.0935,0.09050092,-0.193810544919236
"210",0.312708874,7.59369e-07,0.481411788,0.0848,0.116966352,0.00628334186401856
"211",0.081163216,7.91196e-07,0.141542515,-0.0145,-0.055681971,0.0431192375797156
"212",0.396064629,1.00548e-08,0.440992619,-0.0979,0.118151879,0.0706930998583678
"213",0.237744697,6.85353e-07,0.239080449,0.112,-0.023499369,0.134272024362809
"214",0.225101726,1.05026e-07,0.315751631,-0.021,-0.042333334,0.0104678462494368
"215",0.042545621,2.54291e-08,0.063209747,-0.203,0.071787164,0.0307002176688996
"216",0.470621472,2.28109e-07,0.591266154,0.0897,0.077163416,0.0462147459877243
"217",0.322188907,8.71773e-08,0.436273917,-0.0269,0.018404174,0.00519868732998339
"218",0.304025821,7.91083e-07,0.286413151,-0.0705,0.004154767,0.134047018762314
"219",0.258845773,6.78655e-08,0.315624471,-0.0411,0.124064127,0.0568473451518707
"220",0.641392265,3.66455e-07,0.978290473,0.109,0.024228905,-0.124439043028641
"221",0.007150525,8.04216e-08,0.013274228,-0.0129,0.013394297,0.067432748480366
"222",0.550704049,1.50511e-08,0.661070336,-0.016,0.07392649,0.0392957313096127
"223",0.621134737,2.94391e-08,0.696267414,0.0477,0.100539041,0.0923959148083208
"224",0.461093431,1.1107e-07,0.510813625,0.306,0.066397404,0.139667474572237
"225",0.50222225,7.32954e-09,0.583694122,-0.0415,0.088425815,0.0564760775168152
"226",0.622309026,1.28099e-08,0.678517889,-0.0466,0.19224532,0.102345614441255
"227",0.607075697,1.4535e-09,0.653445895,-0.0273,0.223176341,0.11544065294153
"228",0.946868036,1.80496e-08,1.082475488,0.0212,0.287509166,0.0895461800375419
"229",0.524405144,7.60537e-08,0.519347724,-0.0145,0.108680384,0.144650411442611
"230",0.257807279,1.36484e-07,0.302455343,0.0908,0.080267999,0.0874267168838967
"231",0.355204161,1.20658e-07,0.349355847,-0.039,0.115615867,0.124440295347305
"232",0.993686511,4.32084e-08,1.058511107,-0.0788,0.306449427,0.143568021086534
"233",0.728609255,7.87929e-08,0.870632837,-0.0599,0.295916599,0.0485863487211731
"234",1.323404283,7.19146e-08,1.392586372,0.244,0.196246334,0.22055823460158
"235",1.217455838,2.66814e-08,1.187414216,-0.247,0.452352168,0.239008473087186
"236",1.281038006,3.72132e-08,1.436611294,0.0091,0.411665156,0.120568728768752
"237",0.25618945,8.83689e-08,0.31445587,-0.0422,0.047983809,0.0478840359381382
"238",0.762426685,1.22973e-07,0.814618718,0.00808,0.182597286,0.133370734997545
"239",1.030348353,1.14495e-07,1.101000197,-0.124,0.31715301,0.138288875057171
"240",0.783381891,1.05107e-08,0.879492715,-0.067,0.363931835,0.0990827607304469
"241",0.514468532,4.98219e-07,0.582217862,-0.178,0.1704014,0.07133045268864
"242",0.686190528,5.119e-07,0.630152336,-0.5659,0.6058505026,0.180378499753834
"243",0.76198868,9.16833e-09,1.046551304,0.158,0.345199751,-0.0347515839958057
"244",1.397420657,1.16463e-07,1.528377091,-0.0521,0.568437181,0.16382997507285
"245",0.985220135,8.50146e-08,1.087868066,-0.133,0.422903703,0.113227331553822
"246",0.974983852,6.93041e-08,1.126052452,0.0699,0.324192469,0.092589914254078
"247",0.615951704,3.85774e-08,0.661816582,0.118,0.163982339,0.136462069396577
"248",1.453587365,4.46851e-07,1.501896436,-0.0572,0.099288077,0.2050916515674
"249",0.578525073,7.61976e-07,0.617812565,-0.0259,0.066300309,0.127203193550874
"250",0.768577953,5.24144e-08,0.882674195,-0.0491,0.265256822,0.0756761516296676
"251",0.69570257,4.96383e-08,0.695996032,-0.139,0.297054798,0.156623815843301
"252",1.195226533,1.1133e-07,1.229635465,0.0913,0.292196815,0.222516013720437
"253",0.364464727,1.95956e-08,0.574438626,0.0402,0.11754437,-0.0559155039465869
"254",0.21594528,6.47968e-08,0.5053261,0.0944,0.099824867,-0.134294680080085
"255",0.742312553,8.52102e-07,0.790144423,-0.0272,0.174516368,0.151767233031777
"256",0.482029177,7.01265e-08,0.577616903,-0.0983,0.168326,0.0423583354153942
"257",0.53309164,5.06907e-07,0.73526181,0.00425,0.192811148,-0.0126863888308244
"258",0.585077063,2.96292e-07,0.638697369,-0.16,0.301752332,0.101795507984456
"259",0.683261614,3.41736e-07,0.885480714,-0.0917,0.207045784,-0.0159465013958483
"260",0.667647572,3.36464e-07,0.959315066,0.191,0.099009348,-0.0608056948790487
"261",0.595968494,5.44445e-07,0.674115944,0.138,0.144016033,0.123208284041634
"262",1.154859765,8.97203e-08,1.259911509,-0.0195,0.6058505026,0.168154125694808
"263",0.225911222,6.81186e-07,0.411144065,0.0048,0.087305555,-0.0371573001130066
"264",0.520778149,1.12287e-06,0.676705499,-0.0442,0.215044213,0.0410218111356516
"265",0.169807091,2.67931e-08,0.198596515,-0.0178,-0.043338543,0.0571227067706649
"266",0.14230477,8.64183e-08,0.1396201,0.0047,-0.358067304,0.0553522273376756
"267",0.862873241,3.04602e-08,1.030808447,0.0398,0.2591793,0.0520548633765525
"268",0.349405297,1.73873e-08,0.406310827,-0.0217,0.1305999,0.0691804384064278
"269",0.51855914,6.67905e-09,0.658706663,-0.0195,0.035585319,0.00444838783498478
"270",0.711053638,2.15815e-08,0.833430148,0.0803,0.100050406,0.0656915574345755
"271",0.10003765,7.62462e-08,0.147707482,-0.0654,-0.037160203,0.0267630204193441
"272",0.413791824,4.81891e-08,0.562296877,-0.5659,0.439244597,-0.063864731586398
"273",0.521185969,1.20136e-07,0.650455452,-0.0152,0.079053413,0.023259812751893
"274",0.272089185,2.70992e-07,0.500239422,-0.0247,0.092322438,-0.0877999337118633
"275",0.459842818,1.9355e-07,0.58847122,-0.0691,0.153929782,0.0179553664003585
"276",0.153222229,3.08773e-09,0.237999758,-0.00299,-0.014048363,0.0102849136919258
"277",0.450900769,1.82698e-08,0.539943518,-0.0287,0.004582049,0.0378964145689831
"278",0.883974453,2.14909e-08,1.092828002,0.198,0.018104706,0.0196428085555435
"279",0.682831129,2.86031e-09,0.696976458,-0.00456,0.042572777,0.137845232256308
"280",0.573878016,2.2872e-08,0.503048717,0.0659,-0.141422377,0.194705375894799
"281",0.246075223,2.89964e-08,0.331694735,-0.0629,0.123494349,0.0248208932526713
"282",0.701712198,5.66747e-07,0.988812422,0.0298,0.373701938,-0.0444017156047457
"283",0.838281297,4.05622e-08,0.957560384,-0.043,-0.202496971,0.0314314383840021
"284",0.596969516,1.8439e-07,0.806481561,0.128,0.04703822,-0.0166210531859901
"285",0.407087245,9.68018e-07,0.488245846,-0.0585,0.083549605,0.0737664506517627
"286",0.241881374,1.04535e-07,0.413743896,-0.0128,0.077380514,-0.0461028548566953
"287",0.45601103,2.0297e-07,0.680016506,0.0239,0.1409449,-0.0525452421303297
"288",0.251164837,4.68512e-07,0.338738551,0.0085,-0.001115526,0.0370608533698112
"289",0.475561971,4.63663e-07,0.65835907,0.0239,0.086572287,-0.0109320981532272
"290",0.633793864,3.11e-08,0.708472124,0.0779,-0.042511842,0.0846484389832071
"291",0.248318564,3.35616e-07,0.245414479,-0.137,0.097606186,0.0984498617662313
"292",0.381728529,2.44493e-07,0.41519639,0.0485,0.181493473,0.117999843424102
"293",1.963466461,5.07121e-08,2.234584796,0.0985,0.129831137,0.0808645451306204
"294",0.801685646,2.66202e-07,0.963288568,-0.175,0.173916377,0.0135080996730546
"295",0.763818091,5.4483e-09,0.94504187,0.047,0.041921002,0.00723398230864755
"296",0.248521305,4.65584e-07,0.408611908,0.0614,-0.006289109,-0.0193533654788066
"297",0.329311092,2.15319e-09,0.60010594,0.141,0.077924242,-0.101526970356364
"298",0.140944301,3.50237e-07,0.194349423,-0.025,0.015336509,0.0472971981834963
"299",0.749552227,2.73888e-09,1.052945347,0.191,0.087823122,-0.0739779125981476
"300",1.576927645,9.23774e-09,1.675860322,0.385,0.106775698,0.235037094451118
"301",0.846896166,1.38903e-08,1.061485341,0.186,0.035235794,0.00989381435353084
"302",0.588032233,1.52617e-07,0.684075332,0.0843,-0.003074469,0.0696091275419488
"303",0.358668403,7.24354e-08,0.371790144,-0.0157,0.040907155,0.102666805511787
"304",1.593017476,6.231943e-10,1.695370406,0.162,0.162745103,0.201727740553872
"305",0.367623922,4.8967e-07,0.495002186,-0.0291,-0.0025502,0.00895340427958037
"306",0.257808222,4.14009e-08,0.318471359,-0.0423,-0.02848544,0.0365414467317831
"307",1.923088247,1.86187e-09,1.998240973,-0.302,0.347708777,0.203758774075221
"308",0.309046282,4.11688e-09,0.498499743,-0.0045,0.224399444,-0.0409367093195083
"309",0.944708636,4.11143e-08,1.079552762,0.0835,0.151238257,0.08720753775598
"310",0.764388954,5.87596e-08,0.912635017,-0.0245,0.123173626,0.0346199205158402
"311",0.245748393,6.231943e-10,0.607673921,0.182,0.066611192,-0.186119335065218
"312",1.165634525,4.1439e-08,1.299688565,-0.0238,0.246235631,0.104349747208623
"313",0.879976398,6.89471e-08,1.177471603,0.107,0.023818342,-0.0727263710490071
"314",0.316128542,1.30364e-08,0.566920922,-0.0924,0.140428941,-0.117761986406953
"315",0.349285318,6.19027e-08,0.479195785,0.103,0.087320262,0.0223196307637898
"316",0.26855428,8.10021e-08,0.366921448,-0.131,0.044810119,-0.0018600721261311
"317",0.392077972,2.55652e-07,0.550037146,0.051,0.027179596,-0.00648061381228825
"318",0.33703425,6.54706e-09,0.618892328,-0.033,0.254593955,-0.121480490385478
"319",1.732855189,2.8554e-08,2.204517562,0.503,0.146647865,-0.0539217416880536
"320",2.016559538,4.95826e-09,2.105030835,0.078,0.369938839,0.268764777737096
"321",0.130236521,4.63214e-08,0.235881509,-0.0586,0.120847122,-0.00491869352693327
"322",0.333590373,5.19623e-08,0.402139151,0.0136,0.046708726,0.0555059327095213
"323",0.739439722,7.66601e-08,0.898784784,0.0438,0.207131002,0.0426805831441504
"324",1.096498988,5.34158e-09,1.28110963,0.0741,0.182998879,0.060530858765849
