代號,名稱,Year,Industry,Key,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,LGTA,LEV,OCF,MTB
2027,大成鋼,2022,M2000,20272022,0,0,0,0,0,0,0.968844723,0.077530862,0.077530862,18.80216791,0.495396586,0.02795439,1.032157142
2027,大成鋼,2021,M2000,20272021,0,0,0,0,0,0,1.072777145,0.016797735,-0.016797735,18.50751112,0.501003625,0.116517807,0.932160053
2027,大成鋼,2020,M2000,20272020,0,0,0,0,0,0,0.5215029,0.025599749,-0.025599749,18.40181882,0.623393491,0.041491505,1.917534879
2027,大成鋼,2019,M2000,20272019,0,0,0,0,0,0,1.65624108,0.014265151,0.014265151,18.45337694,0.656272093,0.02040132,0.603776837
2027,大成鋼,2018,M2000,20272018,0,0,0,0,0,0,1.318306827,0.123695902,0.123695902,18.39053303,0.545053242,-0.05240591,0.758548753
2027,大成鋼,2017,M2000,20272017,0,0,0,0,0,0,0.884373967,0.071171759,0.071171759,17.85685059,0.703903796,-0.048242888,1.13074337
2028,威致,2022,M2000,20282022,0,0,0,0,0,0,0.575997806,0.019493296,-0.019493296,15.93389657,0.476934615,0.145415765,1.736117724
2028,威致,2021,M2000,20282021,0,0,0,0,0,0,0.68723397,0.184840784,0.184840784,15.96569605,0.455413185,0.022335654,1.455108513
2028,威致,2020,M2000,20282020,0,0,0,0,0,0,0.182756609,0.067460075,0.067460075,15.69738796,0.54206984,0.078085601,5.471758343
2028,威致,2019,M2000,20282019,0,0,0,0,0,0,0.951336555,0.026223824,0.026223824,15.62252097,0.600729752,0.058823838,1.051152712
2028,威致,2018,M2000,20282018,0,0,0,0,0,0,0.88298603,0.043190834,0.043190834,15.72621121,0.668044823,0.072204772,1.132520749
2028,威致,2017,M2000,20282017,0,0,0,0,0,0,0.649564576,0.046031964,0.046031964,15.69402447,0.70383936,0.079358346,1.539492819
2029,盛餘,2022,M2000,20292022,0,0,0,0,0,0,1.247325543,0.068298843,-0.068298843,16.17897699,0.079856297,0.133972943,0.801715323
2029,盛餘,2021,M2000,20292021,0,0,0,0,0,0,1.387762012,0.088144173,0.088144173,16.28044339,0.151959007,0.017936625,0.720584647
2029,盛餘,2020,M2000,20292020,0,0,0,0,0,0,0.669654112,0.067689002,-0.067689002,16.12475572,0.114840501,0.116401669,1.493308235
2029,盛餘,2019,M2000,20292019,0,0,0,0,0,0,1.82336398,0.000320991,0.000320991,16.07636585,0.092062704,0.030071245,0.548436851
2029,盛餘,2018,M2000,20292018,0,0,0,0,0,0,1.690047332,0.044247566,-0.044247566,16.07908888,0.093571971,0.084367756,0.591699405
2029,盛餘,2017,M2000,20292017,0,0,0,0,0,0,1.399296755,0.087889518,0.087889518,16.16610103,0.129570597,-0.002692779,0.714644693
2030,彰源,2022,M2000,20302022,0,0,0,0,0,0,0.856019762,0.135947715,-0.135947715,16.31892169,0.572537363,0.217020758,1.16819733
2030,彰源,2021,M2000,20302021,0,0,0,0,0,0,0.881373042,0.133876337,0.133876337,16.48476172,0.656608493,-0.034410943,1.134593359
2030,彰源,2020,M2000,20302020,0,0,0,0,0,0,0.4403113,0.065654848,0.065654848,16.27235992,0.66494929,-0.017979529,2.271120455
2030,彰源,2019,M2000,20302019,0,0,0,0,0,0,1.594636856,0.008519404,-0.008519404,16.17968423,0.624517512,0.070004392,0.627102024
2030,彰源,2018,M2000,20302018,0,0,0,0,0,0,1.434784848,0.0023157,-0.0023157,16.16871966,0.617006708,0.081272156,0.696968609
2030,彰源,2017,M2000,20302017,0,0,0,0,0,0,1.170111279,0.031545621,0.031545621,16.16459939,0.648603668,0.044239606,0.854619572
2031,新光鋼,2022,M2000,20312022,0,0,0,0,0,0,0.692563906,0.030986975,-0.030986975,17.01170105,0.587738593,0.054738912,1.443910073
2031,新光鋼,2021,M2000,20312021,0,0,0,0,0,0,1.037154593,0.093843138,0.093843138,17.07059807,0.552201898,0.019897937,0.964176418
2031,新光鋼,2020,M2000,20312020,0,0,0,0,0,0,0.384498444,0.080824684,0.080824684,16.80589219,0.5927553,-0.013787374,2.600790759
2031,新光鋼,2019,M2000,20312019,0,0,0,0,0,0,1.058504372,0.001381379,-0.001381379,16.59357744,0.576651408,0.025560715,0.944729211
2031,新光鋼,2018,M2000,20312018,0,0,0,0,0,0,0.952451644,0.101575952,0.101575952,16.66524092,0.581376014,-0.024718105,1.049922068
2031,新光鋼,2017,M2000,20312017,0,0,0,0,0,0,0.726316381,0.058234945,0.058234945,16.44149987,0.531175465,0.037555946,1.376810473
2032,新鋼,2022,M2000,20322022,0,0,0,0,0,0,0.733926355,0.093178966,-0.093178966,14.46988365,0.114228852,0.133352669,1.362534528
2032,新鋼,2021,M2000,20322021,0,0,0,0,0,0,0.733443256,0.065653948,0.065653948,14.62104044,0.190226294,0.025219828,1.363431993
2032,新鋼,2020,M2000,20322020,0,0,0,0,0,0,0.47098623,0.103100634,0.103100634,14.54640236,0.177161794,-0.049482602,2.123204324
2032,新鋼,2019,M2000,20322019,0,0,0,0,0,0,1.678628168,0.004463947,0.004463947,14.50717965,0.16180799,0.04815863,0.595724544
2032,新鋼,2018,M2000,20322018,0,0,0,0,0,0,1.661113872,0.011682898,-0.011682898,14.49279712,0.167348817,0.03755647,0.602005688
2032,新鋼,2017,M2000,20322017,0,0,0,0,0,0,1.454080991,0.058179489,0.058179489,14.51092766,0.183861674,-0.025801865,0.687719602
2033,佳大,2022,M2000,20332022,0,0,0,0,0,0,0.849212467,0.010446872,0.010446872,14.08631602,0.215947888,0.00971915,1.17756161
2033,佳大,2021,M2000,20332021,0,0,0,0,0,0,0.842977156,0.091725659,0.091725659,14.08735055,0.202294767,-0.049952872,1.186271767
2033,佳大,2020,M2000,20332020,0,0,0,0,0,0,0.463930883,0.005270828,0.005270828,13.99414533,0.128568967,0.04471204,2.155493494
2033,佳大,2019,M2000,20332019,0,0,0,0,0,0,1.434546207,0.000732298,0.000732298,14.02777515,0.17800279,0.060686225,0.697084552
2033,佳大,2018,M2000,20332018,0,0,0,0,0,0,1.314070652,0.060169237,0.060169237,14.02606155,0.212240695,-0.018311543,0.76099409
2033,佳大,2017,M2000,20332017,0,0,0,0,0,0,1.090138368,0.042588835,-0.042588835,13.96279544,0.172458582,0.094596974,0.917314746
2034,允強,2022,M2000,20342022,0,0,0,0,0,0,0.838858011,0.02736113,-0.02736113,16.79428902,0.47028181,0.079260032,1.192096859
2034,允強,2021,M2000,20342021,0,0,0,0,0,0,0.881784805,0.162870996,0.162870996,16.76408539,0.507196857,-0.083200236,1.134063543
2034,允強,2020,M2000,20342020,0,0,0,0,0,0,0.563808349,0.058635686,-0.058635686,16.39667868,0.312065721,0.132546501,1.773652344
2034,允強,2019,M2000,20342019,0,0,0,0,0,0,0.92490161,0.037374027,0.037374027,16.3122113,0.386587475,0.054069194,1.081196085
2034,允強,2018,M2000,20342018,0,0,0,0,0,0,0.968176428,0.098130995,-0.098130995,16.27074824,0.323597359,0.199623888,1.0328696
2034,允強,2017,M2000,20342017,0,0,0,0,0,0,1.009567461,7.02E-05,7.02E-05,16.30248182,0.371401489,0.08416921,0.990523208
2035,唐榮,2022,M2000,20352022,0,0,0,0,0,0,0.542256099,0.085551401,-0.085551401,16.67067531,0.67125687,0.089712326,1.844147077
2035,唐榮,2021,M2000,20352021,0,0,0,0,0,0,0.527437432,0.057319122,0.057319122,16.81850212,0.710436771,0.021376259,1.895959481
2035,唐榮,2020,M2000,20352020,0,0,0,0,0,0,0.245362525,0.039036708,-0.039036708,16.67866407,0.759283424,0.017640216,4.07560201
2035,唐榮,2019,M2000,20352019,0,0,0,0,0,0,0.35308733,0.076754083,0.076754083,16.74596035,0.743420707,-0.057038845,2.832160531
2035,唐榮,2018,M2000,20352018,0,0,0,0,0,0,0.338774857,0.011093996,-0.011093996,16.75693204,0.749622045,-0.043076894,2.95181292
2035,唐榮,2017,M2000,20352017,0,0,0,0,0,0,0.399988636,0.029493214,0.029493214,16.79384817,0.686604479,-0.015545368,2.500071027
2038,海光,2022,M2000,20382022,0,0,0,0,0,0,1.126579688,0.049767722,0.049767722,16.05617014,0.580046085,0.004858754,0.88764249
2038,海光,2021,M2000,20382021,0,0,0,0,0,0,1.210798979,0.054748071,-0.054748071,16.01076865,0.564583155,0.131913819,0.825900928
2038,海光,2020,M2000,20382020,0,0,0,0,0,0,0.357330711,0.063317052,0.063317052,15.93220164,0.57362997,-0.006625909,2.798528
2038,海光,2019,M2000,20382019,0,0,0,0,0,0,2.912890263,0.047037289,-0.047037289,15.88222369,0.56349507,0.046831184,0.343301638
2038,海光,2018,M2000,20382018,0,0,0,0,0,0,3.235894895,0.094635238,0.094635238,15.92728218,0.549233819,-0.099679808,0.309033523
2038,海光,2017,M2000,20382017,0,0,0,0,0,0,2.283144654,0.200209543,0.200209543,15.89036196,0.469908254,-0.155834915,0.437992397
2049,上銀,2022,M1500,20492022,0,1,0,0,0,0,0.426314875,0.007577685,0.007577685,17.76943656,0.329403702,0.116562695,2.345684044
2049,上銀,2021,M1500,20492021,1,1,0.693147181,1,0,0,0.395912095,0.058936279,-0.058936279,17.7479599,0.402978071,0.159906744,2.525813211
2049,上銀,2020,M1500,20492020,0,0,0,0,0,0,0.229329103,0.026726931,-0.026726931,17.68749838,0.429836415,0.109318765,4.360545552
2049,上銀,2019,M1500,20492019,0,0,0,0,0,0,0.297981952,0.058880669,0.058880669,17.69360145,0.510582068,0.028837978,3.355907944
2049,上銀,2018,M1500,20492018,0,0,0,0,0,0,0.379363666,0.04243302,0.04243302,17.70514156,0.500164053,0.105329426,2.635993084
2049,上銀,2017,M1500,20492017,0,0,0,0,0,0,0.209348661,0.068653792,-0.068653792,17.44181112,0.558203964,0.174749807,4.776720306
2059,川湖,2022,M2328,20592022,0,0,0,0,0,0,0.253191554,0.016169999,0.016169999,16.77230515,0.187036606,0.204733801,3.949578824
2059,川湖,2021,M2328,20592021,0,0,0,0,0,0,0.339562276,0.046169824,0.046169824,16.55201008,0.18334771,0.098377113,2.944967892
2059,川湖,2020,M2328,20592020,0,0,0,0,0,0,0.316771858,0.021833427,-0.021833427,16.40891849,0.168537457,0.119103636,3.156846086
2059,川湖,2019,M2328,20592019,0,0,0,0,0,0,0.366329284,0.027576109,-0.027576109,16.35819991,0.156780611,0.156643831,2.729784496
2059,川湖,2018,M2328,20592018,0,0,0,0,0,0,0.387655016,0.002718381,0.002718381,16.23201836,0.101020688,0.163918672,2.579613209
2059,川湖,2017,M2328,20592017,0,0,0,0,0,0,0.24351325,0.013160587,0.013160587,16.10663412,0.111947161,0.089340129,4.106552724
2061,風青,2022,M1600,20612022,0,0,0,0,0,0,0.598383898,0.015928297,0.015928297,13.95796279,0.567945656,-0.066172173,1.671167963
2061,風青,2021,M1600,20612021,0,0,0,0,0,0,0.725860346,0.159972793,0.159972793,13.97556009,0.499883688,-0.062108832,1.377675479
2061,風青,2020,M1600,20612020,0,0,0,0,0,0,0.364138368,0.049056888,0.049056888,13.83025335,0.538625337,-0.017661689,2.746208826
2061,風青,2019,M1600,20612019,0,0,0,0,0,0,1.129297617,0.182016596,-0.182016596,13.58291876,0.27608246,0.191714081,0.885506163
2061,風青,2018,M1600,20612018,0,0,0,0,0,0,1.082136227,0.037137745,0.037137745,13.81233954,0.400126801,-0.04996218,0.924098071
2061,風青,2017,M1600,20612017,0,0,0,0,0,0,0.888811962,0.042743768,0.042743768,14.04518553,0.478610958,-0.012733361,1.125097369
2062,橋椿,2022,M9900,20622022,0,0,0,0,0,0,1.646920062,0.107223197,-0.107223197,16.32211983,0.405082638,0.200116396,0.607194012
2062,橋椿,2021,M9900,20622021,0,0,0,0,0,0,1.50418404,0.147164728,0.147164728,16.47296533,0.541373082,-0.074379093,0.664812266
2062,橋椿,2020,M9900,20622020,0,0,0,0,0,0,1.163790084,0.027233633,-0.027233633,16.3436894,0.585921418,0.068106122,0.859261489
2062,橋椿,2019,M9900,20622019,0,0,0,0,0,0,1.720302797,0.005558808,0.005558808,16.3128496,0.567929041,0.049146099,0.581293015
2062,橋椿,2018,M9900,20622018,0,0,0,0,0,0,1.066486674,0.043293843,0.043293843,16.36461575,0.577057639,0.015402579,0.937658223
2062,橋椿,2017,M9900,20622017,0,0,0,0,0,0,1.046730044,0.048567287,0.048567287,16.363625,0.580048561,0.027681343,0.955356164
2063,世鎧,2022,M2000,20632022,0,0,0,0,0,0,0.413909458,0.024166155,-0.024166155,14.44189114,0.480833877,0.167743998,2.415987315
2063,世鎧,2021,M2000,20632021,0,0,0,0,0,0,0.578687415,0.117468456,0.117468456,14.49493856,0.609798307,-0.023299974,1.728048639
2063,世鎧,2020,M2000,20632020,0,0,0,0,0,0,0.549065854,0.043255187,-0.043255187,14.33019652,0.547518906,0.135070375,1.821275158
2063,世鎧,2019,M2000,20632019,0,0,0,0,0,0,0.672766816,0.00196292,-0.00196292,14.31505479,0.534484244,0.121581704,1.486399115
2063,世鎧,2018,M2000,20632018,0,0,0,0,0,0,0.601649476,0.040418315,0.040418315,14.28166931,0.533378716,0.094796908,1.662097351
2063,世鎧,2017,M2000,20632017,0,0,0,0,0,0,0.621255726,0.114083093,0.114083093,14.18758984,0.523250075,0.003334142,1.609643112
2064,晉椿,2022,M2000,20642022,0,0,0,0,0,0,0.999506528,0.106096959,-0.106096959,14.82138163,0.562209614,0.162936018,1.000493716
2064,晉椿,2021,M2000,20642021,0,0,0,0,0,0,1.152323297,0.147106449,0.147106449,15.03191951,0.649342557,-0.093877832,0.867812013
2064,晉椿,2020,M2000,20642020,0,0,0,0,0,0,0.748073262,0.040812519,-0.040812519,14.86070976,0.613545174,0.040268428,1.336767468
2064,晉椿,2019,M2000,20642019,0,0,0,0,0,0,1.870991649,0.127332755,-0.127332755,14.89290806,0.572803577,0.141676308,0.534475929
2064,晉椿,2018,M2000,20642018,0,0,0,0,0,0,1.821633219,0.088954744,0.088954744,14.9984977,0.577310507,-0.04444213,0.548957929
2064,晉椿,2017,M2000,20642017,0,0,0,0,0,0,1.625957165,0.085644149,0.085644149,15.10396136,0.593954835,-0.048698115,0.615022352
2065,世豐,2022,M2000,20652022,0,0,0,0,0,0,0.521651114,0.027418147,-0.027418147,14.91927621,0.478558448,0.171414028,1.916990059
2065,世豐,2021,M2000,20652021,0,0,0,0,0,0,0.810307719,0.04774111,0.04774111,14.88922615,0.417119353,0.055066721,1.234099067
2065,世豐,2020,M2000,20652020,0,0,0,0,0,0,0.728546326,0.075354523,0.075354523,14.77343294,0.519596159,0.002645537,1.372596312
2065,世豐,2019,M2000,20652019,0,0,0,0,0,0,1.006266552,0.003028869,0.003028869,14.48297217,0.470460677,0.091317166,0.993772473
2065,世豐,2018,M2000,20652018,0,0,0,0,0,0,1.398256195,0.048111745,0.048111745,14.1836704,0.286962666,0.043463548,0.71517652
2065,世豐,2017,M2000,20652017,0,0,0,0,0,0,2.264285767,0.063163144,0.063163144,14.17753775,0.25657029,-0.001203839,0.441640368
2066,世德,2022,M1500,20662022,0,0,0,0,0,0,0.500846434,0.025027295,-0.025027295,14.9832418,0.442340804,0.119078008,1.996619986
2066,世德,2021,M1500,20662021,0,0,0,0,0,0,0.63005822,0.116640666,0.116640666,14.90477361,0.552104366,-0.061888245,1.587154914
2066,世德,2020,M1500,20662020,0,0,0,0,0,0,0.661655141,0.082041879,-0.082041879,14.71354444,0.52192505,0.139365285,1.511361339
2066,世德,2019,M1500,20662019,0,0,0,0,0,0,0.683062662,0.018815213,0.018815213,14.88657383,0.598031647,0.035090515,1.463994529
2066,世德,2018,M1500,20662018,0,0,0,0,0,0,0.50682682,0.007475669,-0.007475669,14.91596848,0.621558108,0.051778015,1.973060542
2066,世德,2017,M1500,20662017,0,0,0,0,0,0,0.435391735,0.041430745,0.041430745,14.56204826,0.499630987,0.056293765,2.29678223
2067,嘉鋼,2022,M1500,20672022,0,0,0,0,0,0,0.777402897,0.014219889,0.014219889,14.50082565,0.763929798,0.003715486,1.286334285
2067,嘉鋼,2021,M1500,20672021,0,0,0,0,0,0,0.827125247,0.010940773,0.010940773,14.42349901,0.723556445,0.02788157,1.209006742
2067,嘉鋼,2020,M1500,20672020,0,0,0,0,0,0,0.732665288,0.01328879,-0.01328879,14.21910458,0.66204358,0.030497009,1.364879729
2067,嘉鋼,2019,M1500,20672019,0,0,0,0,0,0,1.368215137,0.012149274,0.012149274,14.21583715,0.63705847,0.000767266,0.730879211
2067,嘉鋼,2018,M1500,20672018,0,0,0,0,0,0,1.063541919,0.012881601,0.012881601,14.16802486,0.599791233,0.065314486,0.940254429
2067,嘉鋼,2017,M1500,20672017,0,0,0,0,0,0,0.713987009,0.0622297,-0.0622297,14.14201543,0.641094714,0.061430689,1.400585707
2069,運錩,2022,M2000,20692022,0,0,0,0,0,0,1.315371513,0.186246766,-0.186246766,16.00835154,0.53861758,0.238677643,0.760241491
2069,運錩,2021,M2000,20692021,0,0,0,0,0,0,1.402139303,0.175260303,0.175260303,16.22656927,0.618208816,-0.102609559,0.713195898
2069,運錩,2020,M2000,20692020,0,0,0,0,0,0,0.667731406,0.059886427,0.059886427,15.94563892,0.612748393,-0.006717961,1.497608157
2069,運錩,2019,M2000,20692019,0,0,0,0,0,0,1.693693424,0.04442136,-0.04442136,15.90520944,0.588722943,0.084462432,0.590425626
2069,運錩,2018,M2000,20692018,0,0,0,0,0,0,1.358573261,0.278882634,0.278882634,15.93564121,0.550553358,-0.13478427,0.736066305
2069,運錩,2017,M2000,20692017,0,0,0,0,0,0,1.219821396,0.038386708,0.038386708,15.85190693,0.624993394,0.02574963,0.819792146
2070,精湛,2022,M1500,20702022,0,0,0,0,0,0,0.750735615,0.106642476,-0.106642476,14.03407725,0.292945707,0.19107171,1.332026855
2070,精湛,2021,M1500,20702021,0,0,0,0,0,0,0.810579729,0.054406918,-0.054406918,14.19943056,0.420109153,0.133737231,1.233684935
2070,精湛,2020,M1500,20702020,0,0,0,0,0,0,0.883761096,0.136876903,-0.136876903,14.25283861,0.488243302,0.126221454,1.131527519
2070,精湛,2019,M1500,20702019,0,0,0,0,0,0,0.878322698,0.006758752,-0.006758752,14.29463868,0.452362284,0.050293993,1.13853371
2070,精湛,2018,M1500,20702018,0,0,0,0,0,0,0.908121134,0.020230914,0.020230914,14.27636181,0.390049848,0.058175011,1.101174681
1342,八貫,2019,M1300,13422019,0,0,0,0,0,0,#N/A,0.081960431,-0.081960431,14.2330182,0.383232346,0.236479637,#N/A
2073,雄順,2022,M2000,20732022,0,0,0,0,0,0,0.517998699,0.076062513,-0.076062513,13.57496268,0.475913798,0.186058965,1.930506779
1342,八貫,2018,M9900,13422018,0,0,0,0,0,0,#N/A,0.03651874,0.03651874,14.09097555,0.417063295,0.112433502,#N/A
1342,八貫,2017,M9900,13422017,0,0,0,0,0,0,#N/A,0.112432059,0.112432059,14.00413057,0.476439695,0.033931443,#N/A
1435,中福,2022,M9900,14352022,0,0,0,0,0,0,#N/A,0.117898989,-0.117898989,14.00882398,0.162417382,-0.067945697,#N/A
1603,華電,2018,M1600,16032018,0,0,0,0,0,0,#N/A,0.040951273,0.040951273,15.8735451,0.373573347,0.008949292,#N/A
2101,南港,2022,M2100,21012022,0,0,0,0,0,0,0.313819422,0.06723107,0.06723107,17.43493891,0.72368117,-0.079373211,3.186545924
2101,南港,2021,M2100,21012021,0,0,0,0,0,0,0.353128863,0.09143358,0.09143358,17.43512251,0.698594425,-0.076680484,2.831827428
2101,南港,2020,M2100,21012020,0,0,0,0,0,0,0.336860131,0.008308396,0.008308396,17.28203178,0.663161285,0.042993817,2.968591139
2101,南港,2019,M2100,21012019,0,0,0,0,0,0,0.295952932,0.086430572,-0.086430572,17.13485744,0.612590324,0.154209758,3.378915672
2101,南港,2018,M2100,21012018,0,0,0,0,0,0,0.373241771,0.00876101,-0.00876101,16.96893071,0.556958114,0.046067191,2.679228526
2101,南港,2017,M2100,21012017,0,0,0,0,0,0,0.516200847,0.022459299,0.022459299,16.98302302,0.541214298,0.031656323,1.937230452
2102,泰豐,2022,M2100,21022022,0,0,0,0,0,0,0.435713542,0.093139608,-0.093139608,16.11992298,0.602691477,-0.006357971,2.295085885
2102,泰豐,2021,M2100,21022021,0,0,0,0,0,0,0.588674015,0.093020659,-0.093020659,16.26406688,0.541289735,-0.065832996,1.698733042
2102,泰豐,2020,M2100,21022020,0,0,0,0,0,0,0.56755553,0.016452714,0.016452714,16.49487352,0.482469407,0.040750957,1.761942131
2102,泰豐,2019,M2100,21022019,0,0,0,0,0,0,0.823016852,0.031765428,-0.031765428,16.42580643,0.461901813,0.034333708,1.215041949
2102,泰豐,2018,M2100,21022018,0,0,0,0,0,0,1.408756346,0.060583448,-0.060583448,16.46865533,0.434569345,0.028326626,0.709845959
2102,泰豐,2017,M2100,21022017,0,0,0,0,0,0,1.554518008,0.058530058,0.058530058,16.54968714,0.412682486,-0.042951512,0.643286211
2103,台橡,2022,M2100,21032022,0,0,0,0,0,0,0.976933705,0.017700479,0.017700479,17.41483539,0.433162145,0.061169207,1.023610911
2103,台橡,2021,M2100,21032021,0,0,0,0,0,0,0.936646133,0.070392539,0.070392539,17.30684607,0.387025182,0.082302544,1.067639063
2103,台橡,2020,M2100,21032020,0,0,0,0,0,0,0.615777111,0.042362077,-0.042362077,17.19201838,0.458164138,0.080769173,1.623964227
2103,台橡,2019,M2100,21032019,0,0,0,0,0,0,1.378930554,0.027534554,-0.027534554,17.29720971,0.493994711,0.079901189,0.725199683
2103,台橡,2018,M2100,21032018,0,0,0,0,0,0,0.911919816,0.004461407,0.004461407,17.22435096,0.441556513,0.061957576,1.096587641
2103,台橡,2017,M2100,21032017,0,0,0,0,0,0,0.773972457,0.010591567,-0.010591567,17.18278366,0.432971735,0.054871799,1.292035642
2104,國際中橡,2022,M2100,21042022,0,0,0,0,0,0,1.679521293,0.025702811,0.025702811,17.88292603,0.391182943,0.013037315,0.595407753
2104,國際中橡,2021,M2100,21042021,0,0,0,0,0,0,1.857052674,0.012916074,0.012916074,17.86752715,0.387605908,0.066965738,0.538487688
2104,國際中橡,2020,M2100,21042020,0,0,0,0,0,0,1.303866944,0.020973177,-0.020973177,17.73127111,0.326132085,0.065036966,0.766949423
2104,國際中橡,2019,M2100,21042019,0,0,0,0,0,0,1.779515703,0.060347001,-0.060347001,17.75926019,0.33554912,0.107257562,0.561950647
2104,國際中橡,2018,M2100,21042018,0,0,0,0,0,0,1.201739229,0.025044482,0.025044482,17.72621546,0.354042599,0.066420972,0.832127283
2104,國際中橡,2017,M2100,21042017,0,0,0,0,0,0,0.986666825,0.017192718,0.017192718,17.40853039,0.436853777,0.071762664,1.013513351
2105,正新,2022,M2100,21052022,0,0,0,0,0,0,0.648416824,0.023645336,-0.023645336,18.79831973,0.421547014,0.09956329,1.54221785
2105,正新,2021,M2100,21052021,0,0,0,0,0,0,0.762169505,0.025347815,-0.025347815,18.82429078,0.455808968,0.102197855,1.312044097
2105,正新,2020,M2100,21052020,0,0,0,0,0,0,0.592258247,0.034032775,-0.034032775,18.83494141,0.464892125,0.12159315,1.688452639
2105,正新,2019,M2100,21052019,0,0,0,0,0,0,0.812652505,0.043297015,-0.043297015,18.91562225,0.524685576,0.109103719,1.230538261
2105,正新,2018,M2100,21052018,0,0,0,0,0,0,0.719801966,0.016937488,-0.016937488,18.97894,0.543277971,0.084998431,1.389271004
2105,正新,2017,M2100,21052017,0,0,0,0,0,0,0.680483218,0.033900605,0.033900605,19.00336695,0.537137963,0.049671463,1.469543956
2106,建大,2022,M2100,21062022,0,0,0,0,0,0,0.708549025,1.06E-05,-1.06E-05,17.6571143,0.584070085,0.031376638,1.411334946
2106,建大,2021,M2100,21062021,0,0,0,0,0,0,0.654729415,0.067064076,0.067064076,17.65143135,0.595611229,-0.024630356,1.527348515
2106,建大,2020,M2100,21062020,0,0,0,0,0,0,0.588278948,0.013843884,-0.013843884,17.56242396,0.549192984,0.065797981,1.69987385
2106,建大,2019,M2100,21062019,0,0,0,0,0,0,0.873881744,0.018384382,0.018384382,17.55365114,0.553001806,0.032826275,1.144319591
2106,建大,2018,M2100,21062018,0,0,0,0,0,0,0.902733592,0.00854942,-0.00854942,17.50812,0.526367441,0.051675441,1.107746526
2106,建大,2017,M2100,21062017,0,0,0,0,0,0,0.838604219,0.045370877,0.045370877,17.52793665,0.531223786,-0.015902921,1.192457631
2107,厚生,2022,M2100,21072022,0,0,0,0,0,0,1.586937288,0.058565772,0.058565772,16.43721861,0.13784372,-0.001556122,0.630144624
2107,厚生,2021,M2100,21072021,0,0,0,0,0,0,1.747128395,0.067913218,-0.067913218,16.38929782,0.089785734,0.131561656,0.57236778
2107,厚生,2020,M2100,21072020,0,0,0,0,0,0,1.48547187,0.09420902,-0.09420902,16.32161714,0.087692414,0.169175618,0.673186763
2107,厚生,2019,M2100,21072019,0,0,0,0,0,0,2.013907744,0.09725415,-0.09725415,16.37887666,0.167481263,0.137377716,0.496547075
2107,厚生,2018,M2100,21072018,0,0,0,0,0,0,1.856570722,0.011148158,-0.011148158,16.46339241,0.266577741,0.03007415,0.538627475
2107,厚生,2017,M2100,21072017,0,0,0,0,0,0,2.41268991,0.01472952,-0.01472952,16.51502665,0.27135223,0.029919651,0.414475145
2108,南帝,2022,M2100,21082022,0,0,0,0,0,0,0.830700676,0.091240916,0.091240916,16.67174545,0.119392517,0.018035738,1.203803041
2108,南帝,2021,M2100,21082021,0,0,0,0,0,0,0.839828069,0.094048815,-0.094048815,16.84813246,0.192700456,0.441212159,1.190719907
2108,南帝,2020,M2100,21082020,0,0,0,0,0,0,0.185637043,0.007475398,-0.007475398,16.48342284,0.216688108,0.272699779,5.386855898
2108,南帝,2019,M2100,21082019,0,0,0,0,0,0,0.580224646,0.024841244,-0.024841244,16.18305252,0.180437404,0.185701702,1.723470395
2108,南帝,2018,M2100,21082018,0,0,0,0,0,0,0.628409488,0.014442838,-0.014442838,16.13365192,0.183503057,0.183503648,1.591319067
2108,南帝,2017,M2100,21082017,0,0,0,0,0,0,0.788302602,0.027756342,-0.027756342,15.99279385,0.184550842,0.141550746,1.268548394
2109,華豐,2022,M2100,21092022,0,0,0,0,0,0,1.184834776,0.02321628,-0.02321628,15.90327859,0.407530535,0.110112571,0.843999535
2109,華豐,2021,M2100,21092021,0,0,0,0,0,0,1.174618894,0.049805368,0.049805368,15.93464494,0.462706494,0.048184938,0.851339958
2109,華豐,2020,M2100,21092020,0,0,0,0,0,0,0.781132502,0.005806743,-0.005806743,15.90114749,0.43787117,0.116094516,1.280192538
2109,華豐,2019,M2100,21092019,0,0,0,0,0,0,0.836340858,0.002585585,0.002585585,15.81799127,0.435636131,0.055907538,1.195684738
2109,華豐,2018,M2100,21092018,0,0,0,0,0,0,0.939578832,0.026071704,-0.026071704,15.77844736,0.44345972,0.043720779,1.064306651
2109,華豐,2017,M2100,21092017,0,0,0,0,0,0,0.761206112,0.093406221,-0.093406221,15.80552809,0.448080297,0.005795374,1.313704638
2114,鑫永銓,2022,M2100,21142022,0,0,0,0,0,0,0.357257742,0.093827902,-0.093827902,15.08766907,0.158530909,0.230971317,2.799099592
2114,鑫永銓,2021,M2100,21142021,0,0,0,0,0,0,0.371502926,0.157157664,0.157157664,15.12117577,0.147530326,0.13190356,2.69176884
2114,鑫永銓,2020,M2100,21142020,0,0,0,0,0,0,0.313366486,0.064462598,0.064462598,14.88574703,0.134070216,0.146976975,3.191151717
2114,鑫永銓,2019,M2100,21142019,0,0,0,0,0,0,0.543049947,0.04156556,-0.04156556,14.82587398,0.144728444,0.224176154,1.841451243
2114,鑫永銓,2018,M2100,21142018,0,0,0,0,0,0,0.578073889,0.006444494,0.006444494,14.7845277,0.129507888,0.173679579,1.729882666
