"Key","Year","Trade","Industry","RPA","RPA_Ctd","Big4","GC","LGTA","BM.x","LEV","OCF","MTB","Age_","Age_Trade_","Age","Age_Trade","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","ADJROA_sq","distance","weights","subclass"
"13042022","2022","TSE","M1300",0,1,"1","0",18.16890067,1.913287873,0.344946524,0.125412789,0.522660502,58,51,4.060443011,3.931825633,70.78,0.006577543,0.051270433,50924885,77741569,25520104,-61189,9749787,66437122,7939581,84825213,71755542,9391222,50201273,0.061351511,0.654250948,1.913287873,-0.058671902,-0.058977137,-0.06884136,-0.031156462,-0.060321898,-0.005946265,-0.115661083,1.18e-08,-0.062698575,-0.045585255,0.300855171,-0.000721354,1.913287873,0.114939729,-0.000721354,0.003856862,-0.004578216,0.114939729,1.18e-08,0.783223757,-0.062698575,0.25410215,0.845922332,0.058671902,0.058977137,0.06884136,-0.097424625,-0.037102727,-0.066268163,2.0960061742656e-05,0.124901160566265,1,"18"
"13082021","2021","TSE","M1300",0,0,"1","0",16.75881974,1.078327488,0.185288009,0.14471783,0.927362059,46,37,3.828641396,3.610917913,66.27,0.000643333,0.015810575,15462049,18978546,3376590,3101127,2746534,9565813,1419309,16883503,5703546,742785,6791157,0.016490239,0.353489735,1.078327488,-0.037514639,-0.036220994,-0.054382118,-0.142897295,-0.110985432,0.025828416,0.021002336,5.92e-08,0.228759814,0.188689693,0.199993449,0.183677937,1.078327488,0.162675601,0.183677937,0.067987185,0.115690752,0.162675601,5.92e-08,0.566577505,0.228759814,-0.064418563,0.337817691,0.037514639,0.036220994,0.054382118,-0.228054311,-0.117068879,-0.085157016,0.0133843500983255,0.0493127995774935,1,"251"
"13132019","2019","TSE","M1300",1,1,"1","0",17.6256558,1.727091421,0.544440123,0.097166957,0.579008145,47,34,3.850147602,3.526360525,66.23,0,0.024085967,20571716,45156997,16362557,-140376,4387768,62714942,3732262,45769849,61258498,4061444,50600125,0.05276928,1.325193098,1.727091421,-0.071847859,-0.069556487,-0.062012062,0.057508561,0.143235227,0.014258282,-0.098932902,2.18e-08,0.031821036,0.03901315,0.357496416,-0.003066997,1.727091421,0.095865905,-0.003066997,0.040700657,-0.043767654,0.095865905,2.18e-08,1.370223922,0.031821036,0.23286887,1.338402886,0.071847859,0.069556487,0.062012062,0.21500207,0.071766843,0.157493509,0.00191560753666372,0.0484138956871987,1,"26"
"13132020","2020","TSE","M1300",1,1,"1","0",17.60424976,0.735081127,0.435422141,0.078012315,1.360394062,47,34,3.850147602,3.526360525,67.87,0,0.025882511,24954701,44200637,15725460,2134320,3448194,51866839,3985908,45156997,62714942,3732262,61258498,0.052295351,1.045953698,0.735081127,-0.01586882,-0.017683474,-0.021513813,0.09385502,0.134119968,0.014182391,-0.02909569,2.21e-08,-0.240230833,-0.245847814,0.34823972,0.047264436,0.735081127,0.076360126,0.047264436,0.04030715,0.006957286,0.076360126,2.21e-08,1.148589199,-0.240230833,0.032252898,1.388820032,0.01586882,0.017683474,0.021513813,0.242157379,0.108037411,0.148302359,4.8403828485796e-05,0.0665692585955914,1,"27"
"13132021","2021","TSE","M1300",0,1,"1","0",17.80026054,1.432876282,0.444007593,-0.000988231,0.697896959,47,34,3.850147602,3.526360525,67.82,0,0.019641595,29896737,53771844,15711926,2147462,-53139,81942428,4942116,44200637,51866839,3985908,62714942,0.060874394,1.737618668,1.432876282,-0.006460416,-0.010925398,0.009400651,0.094217681,0.173759765,0.021339378,0.049786635,2.26e-08,0.680433384,0.65880003,0.355468316,0.048584413,1.432876282,-0.001202222,0.048584413,0.067987185,-0.019402772,-0.001202222,2.26e-08,1.853874368,0.680433384,-0.245428658,1.173440985,0.006460416,0.010925398,0.009400651,0.289316824,0.115557059,0.195099143,0.000376467561283984,0.0854100806613192,1,"28"
"13132022","2022","TSE","M1300",1,1,"1","0",17.73871921,1.297156502,0.483683713,0.013314295,0.770917001,47,34,3.850147602,3.526360525,67.53,0,0.022728277,26106202,50562422,16135794,-1011794.3,673203,72819643,3540688,53771844,81942428,4942116,51866839,0.050521533,1.347836109,1.297156502,0.03688097,0.036134751,0.013253916,0.120373879,0.092233462,0.034653915,-0.035509792,1.86e-08,-0.169657284,-0.143594797,0.300078867,-0.022990173,1.297156502,0.012519619,-0.022990173,0.003856862,-0.026847035,0.012519619,1.86e-08,1.354233695,-0.169657284,0.559318535,1.523890979,0.03688097,0.036134751,0.013253916,0.247261256,0.155027794,0.126887377,0.000720763288291225,0.114101762307851,1,"29"
"13142022","2022","TSE","M1300",0,0,"1","0",18.76514191,2.143838472,0.436532039,-0.065284706,0.466453053,54,32,3.988984047,3.465735903,59.91,0.01645954,0.048700775,79518249,141122929,27190100,205397,-6045505.1,25027795,1759613,135241310,35163380,3869076,17583092,0.019316524,0.194180632,2.143838472,0.115700004,0.116840278,0.102121474,0.123740007,0.027459799,0.010432446,0.069642671,7.39e-09,-0.074944446,-0.059346674,0.201048777,0.001518745,2.143838472,-0.068123926,0.001518745,0.003856862,-0.002338117,-0.068123926,7.39e-09,0.185060282,-0.074944446,0.129991997,0.260004728,0.115700004,0.116840278,0.102121474,0.161632252,0.134172453,0.037892245,5.466791105689e-06,0.133927921410809,1,"325"
"13192020","2020","TSE","M2200",0,0,"1","0",17.3865407,1.117099286,0.371100418,0.144477041,0.895175579,56,29,4.025351691,3.36729583,67.02,0.029406074,0.083411024,22359392,35553199,19457694,742587,5136621,17322986,3353412,37105350,21613680,4307604,23006584,0.078237235,0.374079156,1.117099286,-0.044239812,-0.047628736,-0.05057129,-0.077556485,-0.005606625,0.002688946,-0.118420497,2.7e-08,-0.115635454,-0.089919702,0.524390526,0.020012936,1.117099286,0.138433433,0.020012936,0.027341661,-0.007328725,0.138433433,2.7e-08,0.466859523,-0.115635454,-0.037539169,0.582494977,0.044239812,0.047628736,0.05057129,-0.080474164,-0.074867539,-0.002917679,5.3710210125625e-05,0.0574362129369277,1,"41"
"14022019","2019","TSE","M1400",1,1,"1","0",20.17175658,2.192344354,0.529021447,0.076290288,0.456132723,69,55,4.234106505,4.007333185,65.11,0.004245387,0.075198794,247021877.119998,576079699,95511754.8199994,16435163,43949286,250146590,26486590,565589420,228661933,29347392,217846948,0.054787961,0.36315506,2.192344354,-0.01934545,-0.015223159,-0.01104041,-0.017295145,0.007503782,-0.008312377,-0.048646813,1.77e-09,0.037986313,0.043044403,0.288225268,0.02905847,2.192344354,0.077705283,0.02905847,0.015649418,0.013409051,0.077705283,1.77e-09,0.442275936,0.037986313,0.019121618,0.404289622,0.01934545,0.015223159,0.01104041,-0.01810374,-0.025607522,-0.000808595,0.000179802648720601,0.107832696864312,1,"74"
"14022020","2020","TSE","M1400",0,1,"1","0",20.24030708,1.800812087,0.563299557,0.067248725,0.555305024,69,55,4.234106505,4.007333185,67.4,0.00419218,0.090813199,247021877.119998,616955270,95511754.8199994,12980539,41489455,206769281,26788957,576079699,250146590,26486590,228661933,0.052759922,0.288803104,1.800812087,-0.030817378,-0.032173497,-0.026631722,-0.023867093,-0.004411926,-0.01265821,-0.049487798,1.74e-09,-0.075297409,-0.07582228,0.282356598,0.02253254,1.800812087,0.072020339,0.02253254,0.004215592,0.018316948,0.072020339,1.74e-09,0.358924783,-0.075297409,0.037294591,0.434222193,0.030817378,0.032173497,0.026631722,-0.040937229,-0.036525303,-0.017070136,0.000335510584034704,0.186398787191072,1,"75"
"14022021","2021","TSE","M1400",0,1,"1","0",20.26965131,1.733754103,0.575943302,0.057258304,0.576783062,69,55,4.234106505,4.007333185,64.71,0.003685294,0.096512692,247021877.119998,635327585,95511754.8199994,14844485,36377780,238806217,29336993,616955270,206769281,26788957,250146590,0.056719504,0.31172522,1.733754103,-0.068771929,-0.071970573,-0.062744198,-0.06136383,-0.013368213,-0.02027277,-0.034902522,1.62e-09,0.051927486,0.047797468,0.267588216,0.024060877,1.733754103,0.058963399,0.024060877,0.027454518,-0.003393641,0.058963399,1.62e-09,0.387072173,0.051927486,-0.070308677,0.335144687,0.068771929,0.071970573,0.062744198,-0.095004813,-0.0816366,-0.033640983,1.1516799236881e-05,0.229635751260929,1,"76"
"14022022","2022","TSE","M1400",0,1,"1","0",20.3043475,1.583543023,0.586972543,0.058548672,0.631495315,69,55,4.234106505,4.007333185,63.43,0.003750606,0.089364441,247021877.119998,657757910,95511754.8199994,13341150,38510852,263944525,29095332,635327585,238806217,29336993,206769281,0.057064486,0.336714601,1.583543023,-0.018700037,-0.018151692,-0.016849943,-0.039790991,-0.02309337,-0.009596375,-0.039616888,1.57e-09,0.039567474,0.039947847,0.270810826,0.020998852,1.583543023,0.06061574,0.020998852,0.022678295,-0.001679443,0.06061574,1.57e-09,0.415446348,0.039567474,0.050425854,0.375878874,0.018700037,0.018151692,0.016849943,-0.072480736,-0.049387366,-0.032689745,2.820528790249e-06,0.267202183001999,1,"77"
"14382022","2022","TSE","M2500",0,0,"1","0",15.92878646,0.754653347,0.756633289,0.005665047,1.325111727,68,35,4.219507705,3.555348061,41.1,0,0.015737528,2013934,8275306,17553,373549,46880,595265,12080,5243213,17977.58,36.79,98432,0.00736110322,0.028059894,0.754653347,0.017376868,0.021975696,0.016869802,-0.030768111,-0.032342308,0.014745889,0.06230321,1.91e-07,0.11118526,0.108881329,0.003347756,0.071244292,0.754653347,0.008941083,0.071244292,0.020951755,0.050292537,0.008941083,1.91e-07,0.113530578,0.11118526,-0.016427904,0.01123599126,0.017376868,0.021975696,0.016869802,-0.04836453,-0.016022222,-0.017596419,0.00252933927789637,0.0602163432123049,1,"202"
"14402019","2019","TSE","M1400",0,0,"1","0",17.61492927,1.452294645,0.446862788,0.052534394,0.688565508,68,34,4.219507705,3.526360525,54.23,0.003113508,0.049645091,24711520,44675208,19398306,116839,2346985,22947425,2048484,44151508,24946094,2035669,21063133,0.046204107,0.490880674,1.452294645,0.022837798,0.02154783,0.02470675,0.003206334,0.044594357,0.009212756,-0.050511208,2.26e-08,-0.04526842,-0.04555867,0.439357723,0.00264632,1.452294645,0.053157527,0.00264632,0.015649418,-0.013003099,0.053157527,2.26e-08,0.519742723,-0.04526842,0.087946283,0.565011143,0.022837798,0.02154783,0.02470675,0.057013447,0.01241909,0.053807113,0.000169080583603801,0.0293320869457148,1,"257"
"14542021","2021","TSE","M1400",1,1,"1","0",14.53527679,0.993676688,0.213593008,-0.01630271,1.006363551,50,30,3.912023005,3.401197382,44.55,0.005564449,0.047980752,1615243,2053953,726964,5133,-33485,1574819,151366,1992198,1204928,122630,1904529,0.069871569,0.726097506,0.993676688,0.00623506,0.006837588,0.026199002,0.025998985,0.012797532,0.021235917,0.019384619,5.02e-07,0.185669798,0.171245529,0.364905496,0.002576551,0.993676688,-0.016808068,0.002576551,0.027454518,-0.024877967,-0.016808068,5.02e-07,0.790493214,0.185669798,-0.351170416,0.604823416,0.00623506,0.006837588,0.026199002,0.060032434,0.047234902,0.034033449,0.000618913242053089,0.0105252546228207,1,"169"
"14542022","2022","TSE","M1400",0,1,"1","0",14.52950786,0.734532581,0.217312444,0.061360692,1.361409999,50,30,3.912023005,3.401197382,38.3,0.004891776,0.050315096,1598356,2042138,796175,32191,125307,1796280,144453,2053953,1574819,151366,1204928,0.078502283,0.782477009,0.734532581,0.008386091,0.012696021,0.019157894,0.046602415,0.044673085,0.012943696,-0.04533502,4.87e-07,0.107821844,0.111187549,0.387630584,0.015672705,0.734532581,0.061007725,0.015672705,0.022678295,-0.00700559,0.061007725,4.87e-07,0.874547762,0.107821844,0.180087373,0.766725918,0.008386091,0.012696021,0.019157894,0.104219196,0.059546111,0.057616781,4.90782912481e-05,0.0127749530635123,1,"170"
"14562020","2020","TSE","M2500",0,0,"1","0",15.71936626,0.766169515,0.808068807,-0.204127763,1.305194191,55,30,4.007333185,3.401197382,40.43,0,0.054840694,1288189,6711723,69570,68064,-1370049,716457,111473,5109362,1067517,162602,474359,0.016295577,0.1154606,0.766169515,0.186870699,0.18266483,0.181408237,0.17710316,0.022165101,0.015779878,0.281466257,1.96e-07,-0.068709166,-0.058702241,0.013616181,0.013321428,0.766169515,-0.268144829,0.013321428,0.020189745,-0.006868316,-0.268144829,1.96e-07,0.140224357,-0.068709166,0.116092381,0.208933522,0.186870699,0.18266483,0.181408237,0.215048139,0.192883038,0.037944979,4.7173764675856e-05,0.0350692133487982,1,"258"
"14602017","2017","TSE","M1400",1,1,"1","0",16.29094314,0.657811401,0.591597369,0.003394592,1.520192564,35,28,3.555348061,3.33220451,61.3,0.034170192,0.078583609,4854620,11886848,5378453,215146,40351,8847214,1376279,9816831,8810486,1192178,8190873,0.14070121,0.724382237,0.657811401,0.049227806,0.047653546,0.036174396,0.057353117,-0.032827123,-0.045138326,0.017805644,1.02e-07,0.00374133,-0.015012278,0.547880777,0.021916034,0.657811401,0.00411039,0.021916034,0.020275882,0.001640152,0.00411039,1.02e-07,0.901229124,0.00374133,0.063117415,0.897487794,0.049227806,0.047653546,0.036174396,-0.020612332,0.012214791,-0.077965449,2.690098583104e-06,0.00175157722627403,1,"186"
"14602018","2018","TSE","M1400",1,1,"1","0",16.34030853,0.774719225,0.586979952,0.026355237,1.290790221,35,28,3.555348061,3.33220451,59.95,0.028453505,0.075179214,5157948,12488372,6132633,157357,329134,9405379,1186936,11886848,8847214,1376279,8810486,0.122220037,0.649083424,0.774719225,-0.001895517,-0.001457023,0.012098972,0.027834102,-0.023611339,-0.052189441,-0.014451013,8.41e-08,0.046956519,0.0628853,0.515917508,0.013237908,0.774719225,0.027688921,0.013237908,0.02024905,-0.007011142,0.027688921,8.41e-08,0.791242472,0.046956519,0.003089801,0.744285954,0.001895517,0.001457023,0.012098972,-0.047966678,-0.024355339,-0.07580078,4.9156112144164e-05,0.0149621900947033,1,"187"
"14602019","2019","TSE","M1400",1,1,"1","0",16.4199096,0.757665357,0.642083958,0.002334968,1.3198439,35,28,3.555348061,3.33220451,59.73,0.02968119,0.072971031,4840133,13523096,6302525,-271956,31576,8863627,1138681,12488372,9405379,1186936,8847214,0.114300807,0.598774764,0.757665357,0.065638091,0.065020608,0.081453517,0.056336176,-0.01334675,-0.047350862,-0.02430517,8.01e-08,-0.043380514,-0.03951652,0.504671466,-0.021776738,0.757665357,0.002528432,-0.021776738,0.015649418,-0.037426156,0.002528432,8.01e-08,0.709750398,-0.043380514,0.044694777,0.753130913,0.065638091,0.065020608,0.081453517,-0.004361436,0.008985314,-0.060697612,0.00140071715293634,0.0327869937317237,1,"188"
"14602020","2020","TSE","M1400",0,1,"1","0",16.42301058,0.59870109,0.719403386,-0.02320765,1.670282578,35,28,3.555348061,3.33220451,62.15,0.030214967,0.100077384,3806320,13565096,5740814,-936989,-314814,7343877,1340899,13523096,8863627,1138681,9405379,0.105331871,0.500763361,0.59870109,-0.002182213,-0.000607576,0.06280281,0.079287874,0.03334368,-0.044996881,-0.046008325,7.39e-08,-0.11238181,-0.127335338,0.424519208,-0.069288054,0.59870109,-0.023279728,-0.069288054,0.004215592,-0.073503646,-0.023279728,7.39e-08,0.543061811,-0.11238181,-0.04006124,0.65544362,0.002182213,0.00068169595,0.06280281,0.067634673,0.034290993,-0.011653201,0.00540278597529332,0.0533409267204869,1,"189"
"14602021","2021","TSE","M1400",0,1,"1","0",16.4970629,1.320789025,0.533340038,-0.035800649,0.75712319,35,28,3.555348061,3.33220451,58.85,0.022748084,0.085838205,6816853,14607752,5453756,181871,-522967,10006733,1964662,13565096,7343877,1340899,8863627,0.113634581,0.596280262,1.320789025,0.024364102,0.032322201,0.054877428,0.054043752,-0.024169205,-0.057967092,0.051959677,7.37e-08,0.196302039,0.150319098,0.402043303,0.013407277,1.320789025,-0.038552399,0.013407277,0.027454518,-0.014047241,-0.038552399,7.37e-08,0.737682431,0.196302039,-0.112033855,0.541380393,0.024364102,0.032322201,0.054877428,-0.028092545,-0.00392334,-0.082136297,0.000197324979712081,0.055921414040023,1,"190"
"14602022","2022","TSE","M1400",0,1,"1","0",16.52206097,1.103900477,0.528979831,0.022521819,0.905878764,35,28,3.555348061,3.33220451,63.43,0.024314868,0.079586573,7054714,14977520,5625211,21842,337321,9807785,1203790,14607752,10006733,1964662,7343877,0.109410675,0.555550231,1.103900477,0.017124625,0.015835443,0.021342803,0.034030523,-0.037579581,-0.03815422,-0.021596684,6.85e-08,-0.013619344,0.038467521,0.385083961,0.001495233,1.103900477,0.023091917,0.001495233,0.022678295,-0.021183062,0.023091917,6.85e-08,0.671409605,-0.013619344,0.182290608,0.685028949,0.017124625,0.015835443,0.021342803,-0.041703278,-0.004123697,-0.075733801,0.000448722115695844,0.0794607233611466,1,"191"
"14662020","2020","TSE","M1400",1,1,"0","0",15.04524847,0.838872731,0.538174499,0.176613798,1.192075941,35,25,3.555348061,3.218875825,61.79,0.017809977,0.05129973,1579597,3420333,1707105,40489,604078,2635433,424545,3402202,3293851,404530,4106559,0.07845948,0.691830761,0.838872731,-0.094199284,-0.093846368,-0.095377844,-0.11737312,-0.022699444,0.014881268,-0.165654185,2.94e-07,-0.193527016,-0.19940997,0.501764739,0.011900822,0.838872731,0.177555007,0.011900822,0.004215592,0.007685229,0.177555007,2.94e-07,0.774625669,-0.193527016,-0.238877057,0.968152685,0.094199284,0.093846368,0.095377844,-0.125191296,-0.102491852,-0.007818176,5.9062744782441e-05,0.034887502347358,1,"195"
"14662021","2021","TSE","M1400",1,1,"0","0",15.11976182,1.396951971,0.523402486,0.045394633,0.715844224,35,25,3.555348061,3.218875825,65.19,0.014918831,0.062309856,1756228,3684929,1657754,178200,167276,3570655,500383,3420333,2635433,424545,3293851,0.112132649,0.862283877,1.396951971,-0.011327835,-0.001573236,-0.00738052,-0.024576593,-0.026051917,-0.025035299,0.003193841,2.92e-07,0.273430102,0.251257407,0.4846762,0.05210019,1.396951971,0.048906349,0.05210019,0.027454518,0.024645672,0.048906349,2.92e-07,1.043949522,0.273430102,-0.19250114,0.77051942,0.011327835,0.001573236,0.00738052,-0.075663809,-0.049611892,-0.051087216,0.000607409148331584,0.0432305374197719,1,"196"
"14662022","2022","TSE","M1400",1,1,"0","0",15.06463578,1.206479623,0.542368847,0.005677473,0.828857762,35,25,3.555348061,3.218875825,67.53,0.017503965,0.057588319,1595893,3487291,1786914,-66744,19799,2785426,365028,3684929,3570655,500383,2635433,0.078697039,0.709530903,1.206479623,0.048166601,0.034873081,0.030624003,0.070430808,0.020445939,0.019318162,-0.023485663,2.71e-07,-0.21309203,-0.176359979,0.484924947,-0.018112696,1.206479623,0.005372966,-0.018112696,0.022678295,-0.040790992,0.005372966,2.71e-07,0.755896789,-0.21309203,0.253796477,0.968988819,0.048166601,0.034873081,0.030624003,0.110194909,0.08974897,0.039764101,0.00166390502834406,0.0527708181788109,1,"197"
"14732021","2021","TSE","M1400",1,1,"1","0",15.46671287,1.152894247,0.414231523,-0.099101634,0.867382245,62,24,4.127134385,3.17805383,39.11,0.01271393,0.055411148,3053754,5213244,1040175,-135104,-516641,5761476,1145551,5038874,5970540,1028960,7660848,0.185128265,0.989361512,1.152894247,0.052723731,0.039116894,0.065761324,0.10045157,-0.015311997,-0.076774617,0.075718702,1.98e-07,-0.041490222,-0.064628526,0.206430048,-0.026812339,1.152894247,-0.102531042,-0.026812339,0.027454518,-0.054266857,-0.102531042,1.98e-07,1.143405451,-0.041490222,-0.335453516,1.184895673,0.052723731,0.039116894,0.065761324,0.00836495599999999,0.023676953,-0.092086614,0.00294489176865845,0.0170856432251133,1,"204"
