"Key","Year","Trade","Industry","RPA","RPA_Ctd","Big4","GC","LGTA","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","ADJROA_sq","distance","weights","subclass"
"25152022","2022","TSE","M2500",0,1,"1","0",17.62527703,1.401357454,0.49764563,-0.016965059,0.713593807,69,4.234106505,63.85,0.002043148,0.006559501,22676224,45139896,3089497,805156,-765801,15093372,2698649,48088163,17196685,2384399,13470962,0.01251466,13715550,0.258551153,1.401357454,-0.021365019,-0.02645393,-0.026724617,-0.007761571,-0.073534349,0.009506496,0.032668268,2.08e-08,-0.043738685,-0.050273557,0.064246517,0.01674333,1.401357454,-0.015924938,0.01674333,0.020951755,-0.004208425,-0.015924938,2.08e-08,0.313868758,-0.043738685,0.077476925,0.357607443,0.021365019,0.02645393,0.026724617,-0.071789424,0.001744925,-0.064027853,1.7710840980625e-05,0.102012564177881,1,"53"
"25162022","2022","TSE","M2500",0,0,"1","0",15.65365062,1.100687764,0.783229735,-0.070213902,0.908522864,56,4.025351691,50.21,0,0,1362366,6284838,633871,-773148,-441283,6855546,130763,6247917,8042793,22742,6303705,0.027014283,7451009,1.192558896,1.100687764,-0.16937046,-0.180167532,-0.159143907,0.050133184,0.177087126,0.016972794,-0.053116103,1.6e-07,-0.190022851,-0.207311973,0.101453172,-0.123744922,1.100687764,-0.070628819,-0.123744922,0.020951755,-0.144696677,-0.070628819,1.6e-07,1.097253052,-0.190022851,0.278346847,1.287275903,0.16937046,0.180167532,0.159143907,0.244193104,0.067105978,0.19405992,0.0209371283348423,0.0467955821814809,1,"280"
"25202020","2020","TSE","M2500",0,0,"1","0",17.8651548,1.189432859,0.697343106,0.172289366,0.84073682,44,3.784189634,61.84,0,0.015573768,17365557,57377041,6586166,3905137,9885454,27345405,2226837,55824965,15326899,1415769,14435680,0.034783345,20234794,0.288708466,1.189432859,-0.105276859,-0.100534882,-0.105533293,-0.139746067,-0.133454091,-0.007508221,-0.107126211,1.79e-08,0.215289092,0.200760323,0.117978865,0.069953237,1.189432859,0.177079448,0.069953237,0.020189745,0.049763492,0.177079448,1.79e-08,0.489841866,0.215289092,0.015964524,0.274552774,0.105276859,0.100534882,0.105533293,-0.280708379,-0.147254288,-0.140962312,0.00247640513603406,0.113608116607553,1,"11"
"25242020","2020","TSE","M2500",0,0,"0","0",17.29302723,1.11425237,0.547171991,0.158311656,0.897462753,38,3.63758616,50.15,0,0.075889186,14662215,32379214,802258,1684892,5126007,8667849,146158,36062603,5990199,112572,3297861,0.022433877,5684124,0.033226914,1.11425237,-0.148994185,-0.149364813,-0.153961691,-0.176559303,-0.200387049,0.004041391,-0.095420594,2.77e-08,0.074250048,0.073318723,0.022246259,0.046721308,1.11425237,0.142141903,0.046721308,0.020189745,0.026531564,0.142141903,2.77e-08,0.240355612,0.074250048,0.07465734,0.166105564,0.148994185,0.149364813,0.153961691,-0.372904961,-0.172517912,-0.196345658,0.000703923888286096,0.0535329452124521,1,"197"
"25362022","2022","TSE","M2500",0,0,"1","0",17.49269193,1.394726822,0.689685693,-0.085731248,0.716986283,35,3.555348061,55.81,0,0.067213364,12268215,39534803,78269,-62507,-3389368,684358,27428,33910437,322542,92717,3977450,0.00736110322,303305,0.153818985,1.394726822,0.045253137,0.045521009,0.04863825,0.063261239,0.059744567,0.008735606,0.098107288,2.95e-08,0.010669753,0.01259509,0.002308109,-0.001843297,1.394726822,-0.099950585,-0.001843297,0.020951755,-0.022795052,-0.099950585,2.95e-08,0.020181338,0.010669753,-0.107781212,0.01123599126,0.045253137,0.045521009,0.04863825,0.131741412,0.071996845,0.068480173,0.000519614395682704,0.114782924319366,1,"115"
"25372021","2021","TSE","M2500",0,0,"1","0",16.51375524,1.770995821,0.708657665,0.002214003,0.564654071,36,3.583518938,48.64,0,0.035346812,4327493,14853636,7877,414729,32886,2334383,4364,12242157,1476336,313,788704,0.016034348,1616985,0.264962049,1.770995821,-0.053848682,-0.053466052,-0.057018776,-0.060405178,0.03926492,0.005454862,0.031190827,8.17e-08,0.070089528,0.069758622,0.000643432,0.033877118,1.770995821,0.002686291,0.033877118,0.037565005,-0.003687887,0.002686291,8.17e-08,0.190683962,0.070089528,0.056169187,0.120594434,0.053848682,0.053466052,0.057018776,-0.015685396,-0.054950316,0.044719782,1.3600510524769e-05,0.0644670759363224,1,"49"
"25382018","2018","TSE","M2500",0,0,"1","0",16.78593902,1.75701609,0.606528329,-0.041476753,0.569146752,44,3.784189634,52.68,0,0.006330308,7672805,19500273,1087.11,50554,-808808,148334,20218,18718245,304371,18913,679829,0.00736110322,45129,0.030314701,1.75701609,0.003252169,-0.00387303,0.014231546,0.042187684,-0.010003098,0.013758374,0.045910394,5.34e-08,-0.008336091,-0.008405809,0.00044285266,0.002700787,1.75701609,-0.043209606,0.002700787,0.018600293,-0.015899506,-0.043209606,5.34e-08,0.01223739044,-0.008336091,-0.020058398,0.016260659,0.003252169,0.00387303,0.014231546,0.04594296,0.055946058,0.003755276,0.000252794291044036,0.0144054456087305,1,"312"
"25422022","2022","TSE","M2500",0,0,"1","0",19.23235094,0.746484694,0.782166794,-0.040854042,1.339612196,43,3.761200116,59.11,0,0.04408787,49048753,225166557,5910328,3905940,-6045505.1,26627233,3444636,203515593,44282065,2563405,24463018,0.016357828,17661182,0.163452773,0.746484694,-0.010425142,-0.015880184,-0.01725979,-0.010006005,-0.035798146,0.002544781,0.064392629,4.91e-09,-0.086749284,-0.091079326,0.029041156,0.019192338,0.746484694,-0.045200291,0.019192338,0.020951755,-0.001759417,-0.045200291,4.91e-09,0.130836329,-0.086749284,0.097383432,0.217585613,0.010425142,0.015880184,0.01725979,-0.04325937,-0.007461224,-0.033253365,3.095548179889e-06,0.241698577418054,1,"149"
"25432021","2021","TSE","M2500",0,0,"0","0",16.02808888,1.280500825,0.719501053,0.088644911,0.78094444,42,3.737669618,56.25,0,0.000364384,2563550,9139250,2311594,402255,810148,8002544,1550269,8093466,6406216,1022183,5620826,0.021582842,7930758,0.979891186,1.280500825,-0.096142096,-0.098025562,-0.102335729,-0.040715131,0.166263082,0.016965805,-0.050397815,1.24e-07,0.197236635,0.131988199,0.285612369,0.049701203,1.280500825,0.100099018,0.049701203,0.037565005,0.012136198,0.100099018,1.24e-07,0.988766,0.197236635,0.097040007,0.791529365,0.096142096,0.098025562,0.102335729,0.142513756,-0.023749326,0.183228887,0.000147287301895204,0.0717284708145995,1,"219"
"25452021","2021","TSE","M2500",0,0,"1","0",17.67635441,1.006446564,0.739068122,-0.027209315,0.993594728,32,3.465735903,53.86,0,0.035952192,12395679,47505422,4799612,2446318,-1292590,7850175,423350,41530427,6456420,287187,3192577,0.021230242,4119312,0.206882125,1.006446564,0.01915486,0.019302411,0.02133596,-0.021990347,0.006002642,-0.00166617,0.090028162,2.41e-08,0.033559852,0.03028122,0.115568569,0.058904234,1.006446564,-0.031123928,0.058904234,0.037565005,0.021339229,-0.031123928,2.41e-08,0.189022256,0.033559852,0.078589199,0.155462404,0.01915486,0.019302411,0.02133596,-0.017653875,-0.023656517,0.004336472,0.000455362694314441,0.11413060174625,1,"12"
"25472020","2020","TSE","M2500",0,0,"1","0",17.85493765,1.344794306,0.784526201,-0.003601679,0.743608146,43,3.761200116,65.57,0.001404095,0.101807324,12237575,56793796,9383154,667285,-204553,6772332,486982,56070296,6325345,678402,31947334,0.040242056,4063448,0.055701311,1.344794306,0.004576069,0.003582274,0.007880085,-0.063374474,-0.137215927,-0.014612421,0.015549017,1.78e-08,0.007971904,0.011385833,0.167346254,0.011900865,1.344794306,-0.003648153,0.011900865,0.020189745,-0.00828888,-0.003648153,1.78e-08,0.120782883,0.007971904,-0.4569619,0.112810979,0.004576069,0.003582274,0.007880085,-0.215202822,-0.077986895,-0.151828348,6.87055316544e-05,0.116533112317339,1,"29"
"25472022","2022","TSE","M2500",0,0,"1","0",17.86475343,1.466785625,0.795854575,0.007684292,0.681762885,43,3.761200116,65.39,0.000487174,0.083879029,11708560,57354016,8928592,101562,440725,5862383,1124309,55930222,6869871,1164114,6772332,0.033888011,2952593,0.052203029,1.466785625,-0.02683753,-0.029539926,-0.026904355,-0.043727781,-0.109162248,-0.016211846,-0.006064038,1.79e-08,-0.018013302,-0.017301612,0.159638058,0.00181587,1.466785625,0.007879908,0.00181587,0.020951755,-0.019135885,0.007879908,1.79e-08,0.104816015,-0.018013302,0.001743941,0.122829318,0.02683753,0.029539926,0.026904355,-0.169101875,-0.059939627,-0.125374094,0.000366182094733225,0.187496042448075,1,"148"
"25482021","2021","TSE","M2500",0,0,"1","0",17.56805171,0.815890523,0.565724439,-0.022306503,1.225654634,34,3.526360525,59.32,0,0.018447867,18512851,42629272,201529,2921805,-950910,13547257,197543,36197744,11338494,252543,19819800,0.022871729,9185855,0.408064823,0.815890523,0.024613256,0.025110569,0.034075621,0.000864283,-0.126327473,0.000407731,0.106987745,2.76e-08,0.061019355,0.062538787,0.005567446,0.080717876,0.815890523,-0.026269869,0.080717876,0.037565005,0.04315287,-0.026269869,2.76e-08,0.374256943,0.061019355,-0.234304823,0.313237587,0.024613256,0.025110569,0.034075621,-0.125055459,0.001272014,-0.125919742,0.0018621701892369,0.0936375928647974,1,"320"
"26012018","2018","TSE","M2900",0,0,"1","0",17.35574768,1.980170904,0.620604011,0.026594156,0.505006915,60,4.094344562,50.66,0,0.545841525,13079712,34475093,13427506,219589,916836,8043875,1214938,35018731,7297447,480290,7616305,0.126341043,2311324,0.068244021,1.980170904,-0.000703254,-0.001406864,-0.000611413,-0.016210719,-0.054403025,-0.014100034,-0.019910687,2.86e-08,0.021315107,0.000336391,0.383437824,0.006270616,1.980170904,0.026181303,0.006270616,0.020304569,-0.014033954,0.026181303,2.86e-08,0.22970207,0.021315107,-0.009105356,0.208386963,0.00072589653,0.001406864,0.00077475241,-0.084713778,-0.030310753,-0.068503059,0.000196951864874116,0.017311646126106,1,"157"
"26032020","2020","TSE","M2600",0,0,"1","0",19.62731253,0.099471051,0.69632566,0.155161016,10.05317617,55,4.007333185,70.38,0,0.009010594,101494293,334220840,95511754.8199994,26092307.3299995,51858045,207077912,21918623,306595638,190589281,14889358,169236653,0.035470723,161590726,0.527408554,0.099471051,-0.030938084,-0.031401172,0.025621221,-0.07449705,-0.054121708,0.032663123,-0.075313319,3.26e-09,0.053779731,0.030852905,0.386967815,0.093828178,0.099471051,0.169141496,0.093828178,0.020662207,0.073165971,0.169141496,3.26e-09,0.675410496,0.053779731,0.069644265,0.621630765,0.030938084,0.031401172,0.025621221,-0.095955635,-0.041833927,-0.021458585,0.00535325931237284,0.225899426115367,1,"60"
"26032022","2022","TSE","M2600",0,0,"1","0",20.60393266,2.58748597335999,0.343614512,0.31861344061,0.38647627063,55,4.007333185,69.95,0,0.00843634,247021877.119998,887512057,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,25800927,611026120,333795247.01,41537859,207077912,0.040529439,228841382,0.374541242,2.58748597335999,-0.037866953,-0.02862624,-0.017946921,-0.156833283,-0.162825341,0.025356781,-0.124800904,1.64e-09,0.225648175,0.2514031,0.345426705,0.32974351137,2.58602094091,0.39529428595,0.329997178139999,0.059815688,0.25939317214,0.39529428595,1.64e-09,1.026607113,0.225648175,0.462057039,0.800958938,0.037866953,0.02862624,0.017946921,-0.294301843,-0.131476502,-0.13746856,0.0672848177528515,0.297922081309915,1,"13"
"26072020","2020","TSE","M2600",1,1,"1","0",17.37290721,0.472275759,0.334233364,0.079413491,2.117407004,50,3.912023005,64.47,0,0.003850204,23349617,35071774,22677070,682563,2785172,6966387,838243,35011802,7730682,975775,7742438,0.00736110322,5975816,0.170680047,0.472275759,-0.00757071,-0.007368994,-0.012263745,-0.029548825,0.004848996,0.002446186,-0.060054293,2.86e-08,-0.021829639,-0.017901478,0.647697882,0.019495226,0.472275759,0.079549519,0.019495226,0.020662207,-0.00116698,0.079549519,2.86e-08,0.198972535,-0.021829639,-0.000335772,0.220802174,0.00757071,0.007368994,0.012263745,-0.022253643,-0.027102639,0.007295182,1.3618423204e-06,0.0474212131186327,1,"54"
"26072021","2021","TSE","M2600",0,1,"1","0",17.54853321,0.963880293,0.336663862,0.069447759,1.037473229,50,3.912023005,66.81,0,0.012847195,27730953,41805280,24246163,1083357,2903283,8880226,1874813,35071774,6966387,838243,7730682,0.011227291,7526982,0.214616518,0.963880293,0.021834707,0.019330101,0.046443927,0.041459067,0.081593994,0.006576443,-0.051891473,2.85e-08,0.05456921,0.025013534,0.691329814,0.030889712,0.963880293,0.082781185,0.030889712,0.069045607,-0.038155895,0.082781185,2.85e-08,0.253201506,0.05456921,-0.021792311,0.198632296,0.021834707,0.019330101,0.046443927,0.129629504,0.04803551,0.088170437,0.00145587232325103,0.0665085917564328,1,"55"
"26072022","2022","TSE","M2600",0,1,"1","0",17.55431893,1.01541838,0.290795618,0.117956409,0.984815737,50,3.912023005,65.71,0,0.031269822,29820523,42047855,16328064,3670632,4959814,17586956,2524295,41805280,8880226,1874813,6966387,0.031043423,13087458,0.313057537,1.01541838,0.051677542,0.051444665,0.048158046,0.043967662,-0.0056639,-0.018193456,-0.030837779,2.39e-08,0.208268668,0.192732784,0.390574205,0.087803072,1.01541838,0.118640851,0.087803072,0.059815688,0.027987384,0.118640851,2.39e-08,0.420687435,0.208268668,0.045779839,0.212418766,0.051677542,0.051444665,0.048158046,0.020110306,0.025774206,-0.023857356,0.000783293663163456,0.0869395179783463,1,"56"
"26092018","2018","TSE","M2600",1,1,"1","0",18.75696081,1.890983408,0.855009683,-0.022127745,0.52882537,51,3.931825633,63.43,0,0.037692368,20294744,139973099,78371995,-1011794.3,-3097289,141832929,8459340,132876410,131077812,8298270,115400150,0.046182622,141790706,1.067087123,1.890983408,-0.006211391,0.008126324,0.035318515,0.067874534,0.11160201,0.077075469,-0.024150765,7.53e-09,0.080940755,0.079728576,0.589811201,-0.047460313,1.890983408,-0.023309548,-0.047460313,0.022954452,-0.070414765,-0.023309548,7.53e-09,1.067404884,0.080940755,0.117986797,0.986464129,0.006211391,0.008126324,0.035318515,0.256552013,0.144950003,0.188677479,0.00495823913000523,0.0513135946778469,1,"57"
"26092019","2019","TSE","M2600",1,1,"1","0",19.06779361,1.784429963,0.910565264,0.05860454,0.560403053,51,3.931825633,63.16,0,0.037044458,17082199,191001839,72258682,-1011794.3,11193575,149181262,10135814,139973099,141832929,8459340,131077812,0.047257595,143106496,1.022385709,1.784429963,-0.054615137,-0.050635141,-0.048603826,0.018973346,0.055816694,0.080577061,-0.108531361,7.14e-09,0.05249818,0.040521065,0.516232637,-0.028561888,1.784429963,0.079969473,-0.028561888,0.019302816,-0.047864704,0.079969473,7.14e-09,1.065785233,0.05249818,0.076837029,1.013287053,0.054615137,0.050635141,0.048603826,0.155367101,0.099550407,0.136393755,0.00229102988900762,0.128252367124309,1,"58"
"26092020","2020","TSE","M2600",1,1,"1","0",19.08838696,0.110912381,0.813644475,0.179727909,9.016125981,51,3.931825633,64.68,0,0.038933621,36334852,194975985,73663236,12186788,35042626,151276683,11206052,191001839,149181262,10135814,141832929,0.036573883,125192367,0.655451108,0.110912381,-0.076721192,-0.076941997,-0.042266803,-0.06899406,-0.031653457,0.053972782,-0.119662921,5.24e-09,0.010970685,0.005367399,0.385667679,0.063804558,0.110912381,0.18346748,0.063804558,0.020662207,0.043142352,0.18346748,5.24e-09,0.792016893,0.010970685,0.038472577,0.781046208,0.076721192,0.076941997,0.042266803,-0.046674735,-0.015021278,0.022319325,0.0018612625360919,0.207584329059178,1,"59"
"26092021","2021","TSE","M2600",1,1,"1","0",19.76723556,1.146041202,0.390444891,0.31861344061,0.872568978,51,3.931825633,71.91,0,0.024603375,234322666,384415884,73895469,26092307.3299995,51950719.6799996,333687395,22080312,194975985,151276683,11206052,149181262,0.05116404,120556335,0.618313763,1.146041202,-0.098458458,-0.094847788,-0.116276206,-0.002068427,-0.190308301,0.059214099,-0.226978758,5.13e-09,0.828050952159999,0.69771545872,0.378997798,0.32974351137,1.146041202,0.39529428595,0.329997178139999,0.069045607,0.25939317214,0.39529428595,5.13e-09,1.711428179,0.828050952159999,0.010747072,0.775873413,0.098458458,0.094847788,0.116276206,-0.133162629,0.057145672,-0.131094202,0.0672848177528515,0.226031456367136,1,"60"
"26092022","2022","TSE","M2600",0,1,"1","0",20.04628484,2.196489436,0.323454121,0.31861344061,0.455271937,51,3.931825633,72.92,0,0.024721876,247021877.119998,508148780,75777886,26092307.3299995,51950719.6799996,349829393.93,11408798,384415884,333687395,22080312,151276683,0.029592476,145729755,0.379094,2.196489436,-0.009323371,-0.007273513,0.005621402,-0.190457879,-0.118923998,0.042306505,-0.075573597,2.6e-09,0.109809404,0.137569739,0.197124753,0.32974351137,2.196489436,0.39529428595,0.329997178139999,0.059815688,0.25939317214,0.39529428595,2.6e-09,0.977846883,0.109809404,0.474513982,0.868037479,0.009323371,0.007273513,0.005621402,-0.267075372,-0.148151374,-0.076617493,0.0672848177528515,0.26671326479166,1,"61"
"26102019","2019","TSE","M2600",0,0,"1","0",19.4958469,1.429442094,0.794804533,0.128056205,0.699573634,64,4.158883083,63.52,0,0,60132117,293047979,95511754.8199994,-675002,37526612,168444160,8531182,230136582,170711607,10047571,156121785,0.060925155,151757232,0.659422464,1.429442094,-0.091429735,-0.091794561,-0.091141672,-0.064985608,0.010646271,0.026746189,-0.1659954,4.35e-09,-0.009852614,-0.003263532,0.633914738,-0.00293305,1.429442094,0.163062351,-0.00293305,0.019302816,-0.022235866,0.163062351,4.35e-09,0.731931267,-0.009852614,0.063396362,0.741783881,0.091429735,0.091794561,0.091141672,-0.027593148,-0.038239419,0.03739246,0.000494433736769956,0.12870205089192,1,"184"
"26102022","2022","TSE","M2600",0,0,"1","0",19.50049136,0.468262359,0.753904751,0.159126361,2.135554953,64,4.158883083,64.06,0,0,72453442,294412193,95511754.8199994,2245401,46848741,150722471,11131491,294721081,138841403,13475841,115250550,0.029809469,139352258,0.472827588,0.468262359,-0.098793122,-0.100537541,-0.105716531,-0.02254493,0.046287957,0.006449073,-0.151340854,3.39e-09,0.040312922,0.048267392,0.435012669,0.007618732,0.468262359,0.158959586,0.007618732,0.059815688,-0.052196956,0.158959586,3.39e-09,0.51140716,0.040312922,0.080044675,0.471094238,0.098793122,0.100537541,0.105716531,0.0301921,-0.016095857,0.05273703,0.00272452221566594,0.27097810403831,1,"231"
"26182019","2019","TSE","M2600",1,1,"1","0",19.69114804,1.528956157,0.780655033,0.104291521,0.654040991,34,3.526360525,66.86,0,0,78142016,356251694,95511754.8199994,4851875,37154031,181275258,18715665,241193903,179907332,16088102,163561731,0.055492315,158448123,0.656932539,1.528956157,-0.066157283,-0.062407112,-0.062721299,-0.059025254,-0.00978302,0.032800917,-0.133926089,4.15e-09,0.005671478,-0.005222508,0.574835799,0.020116076,1.528956157,0.154042165,0.020116076,0.019302816,0.00081326,0.154042165,4.15e-09,0.751574794,0.005671478,0.067769545,0.745903316,0.066157283,0.062407112,0.062721299,-0.036007357,-0.026224337,0.023017897,6.613918276e-07,0.15448152499651,1,"62"
"26182020","2020","TSE","M2600",0,1,"1","0",19.613291,0.815829839,0.767393369,0.016295955,1.225745802,34,3.526360525,66.22,0,0,76659529,329567255,95511754.8199994,-1011794.3,5370613,89048776,6679269,356251694,181275258,18715665,179907332,0.02634157,80491671,0.225940458,0.815829839,0.009894169,0.008283733,0.021387243,0.080282824,0.021222419,0.025873197,-0.024273097,2.81e-09,-0.258880122,-0.225093908,0.373953082,-0.009197764,0.815829839,0.015075333,-0.009197764,0.020662207,-0.029859971,0.015075333,2.81e-09,0.249960288,-0.258880122,0.003839774,0.50884041,0.009894169,0.008283733,0.021387243,0.12737844,0.106156021,0.047095616,0.000891617868120841,0.198411743611114,1,"63"
"26182021","2021","TSE","M2600",0,1,"1","0",19.60030158,0.587730557,0.715021967,0.107511351,1.701459943,34,3.526360525,59.76,0,0,92707358,325314050,95511754.8199994,6680261,34974953,103872359,10076612,329567255,89048776,6679269,181275258,0.027207739,84547735,0.256541673,0.587730557,-0.0126944,-0.013929147,0.008576105,0.017663943,0.161756309,0.004780431,-0.085854076,3.03e-09,0.044978932,0.034670435,0.413917587,0.020269796,0.587730557,0.106123871,0.020269796,0.069045607,-0.048775811,0.106123871,3.03e-09,0.315178032,0.044978932,-0.279841157,0.270199101,0.0126944,0.013929147,0.008576105,0.184200683,0.022444374,0.16653674,0.00237907973870772,0.211093761381185,1,"64"
"26182022","2022","TSE","M2600",0,1,"1","0",19.58236732,0.460374304,0.698809189,0.19763793,2.172145559,34,3.526360525,59.33,0,0,96240038,319531787,95511754.8199994,7823616,51950719.6799996,138068607,10421157,325314050,103872359,10076612,89048776,0.030474857,118356717,0.363822949,0.460374304,-0.105425134,-0.107194681,-0.112711568,-0.05160311,0.013964396,-0.007839934,-0.170075608,3.07e-09,0.105117649,0.104058534,0.379953731,0.024049425,0.460374304,0.194125034,0.024049425,0.059815688,-0.035766262,0.194125034,3.07e-09,0.424416366,0.105117649,0.045566993,0.319298718,0.105425134,0.107194681,0.112711568,-0.045478648,-0.059443044,0.006124462,0.00127922549745264,0.258209972921326,1,"65"
"26332019","2019","TSE","M2600",0,0,"1","0",19.90921486,0.389409987,0.839576281,0.06443028,2.567987554,25,3.218875825,73.34,0,0,71077269,443059602,125047,8007033,28546454,47507390,333092,433057069,45415007,505565,43435042,0.00736110322,25762687,0.059552906,0.389409987,-0.011065167,-0.008770505,-0.008221902,-0.003989829,-0.034341183,-0.014140377,-0.047428901,2.31e-09,0.004831656,0.005229925,0.00044285266,0.018489556,0.389409987,0.065918458,0.018489556,0.019302816,-0.00081326,0.065918458,2.31e-09,0.109702377,0.004831656,0.004572065,0.104870721,0.011065167,0.008770505,0.008221902,-0.052471389,-0.018130206,-0.04848156,6.613918276e-07,0.203184466029179,1,"237"
"26332020","2020","TSE","M2600",0,0,"1","0",19.87362149,0.453314887,0.836080285,-0.003582442,2.205972115,25,3.218875825,74.4421,0,0,70086656,427566970,109729,5843037,-1531734,39137205,218092,443059602,47507390,333092,45415007,0.00736110322,26095054,0.058926517,0.453314887,0.042277237,0.041326862,0.039533277,0.042751207,-0.008334326,-0.011897513,0.016645099,2.26e-09,-0.018891781,-0.018632222,0.00044285266,0.013187925,0.453314887,-0.003457174,0.013187925,0.020662207,-0.007474281,-0.003457174,2.26e-09,0.088333951,-0.018891781,0.004722577,0.107225732,0.042277237,0.041326862,0.039533277,0.022519368,0.030853694,-0.020231839,5.5864876466961e-05,0.282790852847176,1,"2"
"26332021","2021","TSE","M2600",0,0,"1","0",19.87441654,0.451024989,0.841605852,0.062808167,2.217172051,25,3.218875825,74.4421,0,0,67777971,427907041,109162,3610922,26876057,30227887,665957,427566970,39137205,218092,47507390,0.00736110322,25702330,0.060760956,0.451024989,0.000524854,-0.001474798,-0.004400177,0.044176358,0.041628068,-0.003073045,-0.054412844,2.34e-09,-0.020837246,-0.021884719,0.00044285266,0.008445278,0.451024989,0.062858123,0.008445278,0.069045607,-0.060600328,0.062858123,2.34e-09,0.070697432,-0.020837246,-0.019576313,0.091534678,0.00072589653,0.001474798,0.004400177,0.082731381,0.041103313,0.038555023,0.00367239975370758,0.335446560085507,1,"82"
"26332022","2022","TSE","M2600",0,0,"1","0",19.80832452,0.380027955,0.832001686,0.024535319,2.631385367,25,3.218875825,68.56,0,0,67290067,400540132,128514,3769337,9827380,37133233,413946,427907041,30227887,665957,39137205,0.00736110322,25890103,0.060690995,0.380027955,0.035718111,0.024127815,0.018689386,0.060794396,-0.003802908,-0.007039275,-0.014157381,2.34e-09,0.016137491,0.01672643,0.00044285266,0.008808775,0.380027955,0.022966156,0.008808775,0.059815688,-0.051006912,0.022966156,2.34e-09,0.086778738,0.016137491,-0.020820686,0.070641247,0.035718111,0.024127815,0.018689386,0.049952213,0.053755121,-0.010842183,0.00260170507177574,0.347911181654511,1,"98"
"27232019","2019","TSE","M2700",0,0,"1","0",16.9339377,0.609376327,0.5481663,0.201066898,1.641022067,15,2.708050201,47.75,0.001542044,0.480845187,10216316,22610788,5729366,934440,4546281,23156921,374063,16165683,24115084,315131,23018413,0.60103315396,9340368,0.578352118,0.609376327,-0.115217271,-0.11920429,-0.114274366,-0.126862146,-0.33594845944,-0.242708092,-0.22342644,6.19e-08,-0.059271421,-0.062916921,0.354415338,0.057803929,0.609376327,0.281230369,0.057803929,0.017806761,0.039997168,0.281230369,6.19e-08,1.432474025,-0.059271421,0.067839447,1.491745446,0.115217271,0.11920429,0.114274366,-0.63546342663,-0.33213815974,-0.53149931529,0.00159977344802022,0.031964435464884,1,"293"
"28012019","2019","TSE","M2800",0,0,"1","0",21.3359702041,1.010421989,0.924033568,-0.02204374,0.989685509,69,4.234106505,73.66,0,0,162237195,1845571405.91995,20739036,11571782,-6045505.1,32078353,1652835,1690389934.65995,33108189,2399899,30796719,0.007888161,0,0,1.010421989,0.024509169,0.021800573,0.038774559,0.026173826,0.012080577,0.009659734,0.028172263,5.9516e-10,-0.000494683,-0.00013583,0.009962014,0.005558515,1.010421989,-0.022613747,0.005558515,0.008140667,-0.002582152,-0.022613747,5.9516e-10,0.015408864,-0.000494683,0.001110317,0.015903547,0.024509169,0.021800573,0.038774559,0.047914137,0.03583356,0.021740311,6.667508951104e-06,0.299804837884216,1,"81"
"28012020","2020","TSE","M2800",0,0,"1","0",21.3359702041,1.114579413,0.92756455017,0.010758796,0.897199417,69,4.234106505,74.4421,0,0,165053790,1845571405.91995,20908603,7040927,24889831,27317092,2375457,1690389934.65995,32078353,1652835,33108189,0.007571643,0,0,1.114579413,-0.009487999,-0.007705881,-0.006088603,-0.015049907,0.013792148,0.010941538,-0.008357625,5.9516e-10,-0.002229427,-0.00256779,0.009790307,0.003296865,1.114579413,0.011654489,0.003296865,0.008286276,-0.004989411,0.011654489,5.9516e-10,0.012791037,-0.002229427,-0.000482214,0.015020465,0.009487999,0.007705881,0.006088603,0.009683779,-0.004108369,0.024733686,2.4894222126921e-05,0.419158260277635,1,"106"
"28012021","2021","TSE","M2800",0,0,"1","0",21.3359702041,1.033940425,0.92756455017,0.02060318,0.967173713,69,4.234106505,74.4421,0,0,171452455,1845571405.91995,20979380,8803803,51950719.6799996,28685958,3121810,1690389934.65995,27317092,2375457,32078353,0.00736110322,0,0,1.033940425,-0.010477999,-0.009356117,-0.005982689,-0.014553596,0.012492094,0.010777828,-0.0189143,5.9516e-10,0.000591701,0.000269085,0.009068477,0.003805503,1.033940425,0.022719803,0.003805503,0.009892978,-0.006087475,0.022719803,5.9516e-10,0.012399697,0.000591701,-0.002058087,0.011807996,0.010477999,0.009356117,0.005982689,0.008716326,-0.003775768,0.023269922,3.7057351875625e-05,0.496312210510784,1,"126"
"28012022","2022","TSE","M2800",1,1,"1","0",21.3359702041,0.90350551,0.92756455017,-0.013966342,1.106800112,69,4.234106505,73.56,0,0,169028218,1845571405.91995,21030975,10971151,-6045505.1,34138590,1967595,1690389934.65995,28685958,3121810,27317092,0.00736110322,0,0,0.90350551,0.017231942,0.024287124,0.027436298,0.027651875,0.007532709,0.002536444,0.018999096,5.9516e-10,0.00213736,0.002589797,0.008243864,0.004300546,0.90350551,-0.014698549,0.004300546,0.004811556,-0.00051101,-0.014698549,5.9516e-10,0.013381876,0.00213736,0.000536577,0.011244516,0.017231942,0.024287124,0.027436298,0.037721028,0.030188319,0.010069153,2.611312201e-07,0.548920228889753,1,"66"
