"Key","Year","Trade","Industry","RPA","RPA_Ctd","Big4","GC","LGTA","BM.x","LEV","OCF","MTB","Age_","Age_Trade_","Age","Age_Trade","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","ADJROA_sq","distance","weights","subclass"
"12012022","2022","TSE","M1200",0,0,"1","0",16.68387674,0.71281831,0.589245617,0.048197927,1.402882033,69,55,4.234106505,4.007333185,71.8,0.010531206,0.20565391,7232656,17608226,9093780,241083,848680,19972832,2525151,17959094,19817862,2628999,18650871,0.28753505,0.805986427,0.71281831,-0.017907999,-0.021004518,0.008401686,0.031463921,-0.021512608,-0.146228399,-0.033832275,5.57e-08,0.008629054,0.014411529,0.506360733,0.013424007,0.71281831,0.047256281,0.013424007,0.050238304,-0.036814297,0.047256281,5.57e-08,1.112129153,0.008629054,0.064980505,1.103500099,0.017907999,0.021004518,0.008401686,-0.136277086,-0.114764478,-0.167741007,0.00135529246360421,0.103003103806714,1,"53"
"12152022","2022","TSE","M1200",0,0,"1","0",17.08863761,0.354731876,0.64052983,0.053138272,2.819030563,46,36,3.828641396,3.583518938,61.32,0,0.039754006,9487764,26393745,13789365,1550174,1402518,28959220,3211035,23177472,24841345,2846531,22189635,0.081743471,1.082190629,0.354731876,-0.014485149,-0.013708057,-0.007163431,-0.004208766,0.046006418,0.057927851,0.006370669,4.31e-08,0.177667133,0.161940483,0.594946895,0.06688279,0.354731876,0.060512121,0.06688279,0.050238304,0.016644486,0.060512121,4.31e-08,1.249455506,0.177667133,0.11440894,1.071788373,0.014485149,0.013708057,0.007163431,0.099725503,0.053719085,0.103934269,0.000277038914204196,0.115284645481494,1,"183"
"12162019","2019","TSE","M1200",0,0,"1","0",19.98398104,0.502689968,0.635556847,0.123302211,1.989297706,56,36,4.025351691,3.583518938,73.73,0.002038552,0.22800264,174005305,477455273,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,18045472,407150086,333795247.01,17785761,319302641.14,0.305379931,0.722128296,0.502689968,-0.074943983,-0.074658989,-0.069745829,-0.048003925,-0.116657224,-0.146654859,-0.074635222,2.46e-09,0.040604641,0.039966765,0.320244466,0.069958364,0.502689968,0.144593586,0.069958364,0.062567601,0.007390764,0.144593586,2.46e-09,1.100276577,0.040604641,0.077574752,1.059671936,0.074943983,0.074658989,0.069745829,-0.311316008,-0.194658784,-0.263312083,5.4623392503696e-05,0.153812248038113,1,"236"
"12162022","2022","TSE","M1200",0,0,"1","0",20.1279709,0.462407932,0.651441814,0.113841817,2.162592661,56,36,4.025351691,3.583518938,70.54,0.001750729,0.218909469,192194954,551399914,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,21915791,514039630,333795247.01,20668592,319302641.14,0.269693916,0.694852457,0.462407932,-0.090335631,-0.092075604,-0.06445664,-0.055469303,-0.100069982,-0.137401199,-0.070512951,1.95e-09,0.099856104,0.097429834,0.244849406,0.051602864,0.462407932,0.122115814,0.051602864,0.050238304,0.00136456,0.122115814,1.95e-09,1.020994556,0.099856104,0.050933213,0.921138452,0.090335631,0.092075604,0.06445664,-0.292940484,-0.192870502,-0.237471181,1.8620239936e-06,0.337061821656362,1,"229"
"12202022","2022","TSE","M1200",0,0,"0","0",14.97957501,0.938261448,0.240059945,-0.032290797,1.065801011,54,32,3.988984047,3.465735903,51.37,0,0.033635086,2434031,3202925,1190394,71606,-103425,3537556,775876,3291690,3219386,725783,2775071,0.074940532,0.980822009,0.938261448,0.031492194,0.033387806,0.061579383,0.078673784,0.101541339,0.066224284,0.053173598,3.04e-07,0.096658555,0.081440537,0.36163612,0.021753567,0.938261448,-0.03142003,0.021753567,0.050238304,-0.028484737,-0.03142003,3.04e-07,1.074692939,0.096658555,0.134980815,0.978034384,0.031492194,0.033387806,0.061579383,0.246439407,0.144898068,0.167765623,0.000811380241959169,0.0192873761804743,1,"45"
"12292021","2021","TSE","M1200",0,0,"1","0",18.08758628,0.816864167,0.212740896,0.026859513,1.22419374,68,47,4.219507705,3.850147602,67.35,0.004220771,0.054660263,56423056,71670249,4547988,4744105,1925028,11322814,1992508,55988518,9544161,1487827,8271293,0.019239981,0.157205929,0.816864167,0.000916,0.001064513,0.005020841,0.017578515,0.079028123,0.081408057,0.050350984,1.79e-08,0.031768174,0.022754165,0.081230727,0.084733534,0.816864167,0.03438255,0.084733534,0.058282943,0.026450592,0.03438255,1.79e-08,0.202234572,0.031768174,0.022734447,0.170466398,0.000916,0.001064513,0.005020841,0.178014695,0.098986572,0.16043618,0.000699633817150464,0.0670635386084589,1,"49"
"13032021","2021","TSE","M1300",1,1,"1","0",20.32083919,0.747615367,0.358839946,0.117955514,1.337586203,65,55,4.17438727,4.007333185,61,0,0.031422189,247021877.119998,668695386,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,62127981,584712347,273353806,52051383,286303059,0.039070952,0.52645591,0.747615367,-0.025528686,-0.025767021,-0.042213582,-0.109021823,-0.042267321,0.007990111,0.010187089,1.71e-09,0.236554924,0.219321497,0.316031868,0.145084716,0.747615367,0.134897627,0.145084716,0.067987185,0.077097532,0.134897627,1.71e-09,0.704056265,0.236554924,-0.022146365,0.46750134,0.025528686,0.025767021,0.042213582,-0.143299033,-0.101031712,-0.03427721,0.00594402944049102,0.171733592339893,1,"14"
"13032022","2022","TSE","M1300",0,1,"1","0",20.31577291,0.685412154,0.407647888,0.113173766,1.458976171,65,55,4.17438727,4.007333185,59.09,0,0.03420203,247021877.119998,665316156,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,50583345,668695386,333795247.01,62127981,273353806,0.032718277,0.450543806,0.685412154,0.007942355,0.007628954,0.027556965,-0.036684935,-0.033389944,0.012189435,-0.055049903,1.5e-09,-0.084473577,-0.06720916,0.31698592,0.057551943,0.685412154,0.112601846,0.057551943,0.003856862,0.053695082,0.112601846,1.5e-09,0.531158592,-0.084473577,0.206845431,0.615632169,0.007942355,0.007628954,0.027556965,-0.057885444,-0.0244955,-0.021200509,0.00288316183098672,0.210345874833817,1,"15"
"13042020","2020","TSE","M1300",1,1,"1","0",18.16352162,1.288083249,0.369881048,0.139874409,0.776347337,58,51,4.060443011,3.931825633,70.05,0.007230115,0.040249019,48723643,77324516,23169313,5682637,10815721,50201273,7481916,71425786,55656741,7045512,60892513,0.050308022,0.556121161,1.288083249,-0.049609831,-0.04960235,-0.050088712,-0.044345038,0.028290699,0.000233306,-0.071865978,1.4e-08,-0.07637953,-0.082489425,0.324383032,0.079560021,1.288083249,0.151425999,0.079560021,0.04030715,0.03925287,0.151425999,1.4e-08,0.70284523,-0.07637953,-0.073303667,0.779224761,0.049609831,0.04960235,0.050088712,-0.015821033,-0.044111732,0.028524005,0.0015407878032369,0.0829062318332926,1,"16"
"13042021","2021","TSE","M1300",0,1,"1","0",18.25610338,2.140333331,0.344004465,0.105312662,0.467216945,58,51,4.060443011,3.931825633,71.39,0.005990199,0.044084706,55644961,84825213,24471011,10079451,8933169,71755542,9391222,77324516,50201273,7481916,55656741,0.062991445,0.698379295,2.140333331,-0.024027624,-0.024194647,-0.035880481,-0.077997758,-0.066468106,-0.00671796,0.014824302,1.29e-08,0.278750778,0.254058661,0.31647157,0.130352591,2.140333331,0.115528289,0.130352591,0.067987185,0.062365406,0.115528289,1.29e-08,0.927979194,0.278750778,-0.070552889,0.649228415,0.024027624,0.024194647,0.035880481,-0.151183824,-0.084715718,-0.073186066,0.00388944386554484,0.109483321335317,1,"17"
"13042022","2022","TSE","M1300",0,1,"1","0",18.16890067,1.913287873,0.344946524,0.125412789,0.522660502,58,51,4.060443011,3.931825633,70.78,0.006577543,0.051270433,50924885,77741569,25520104,-61189,9749787,66437122,7939581,84825213,71755542,9391222,50201273,0.061351511,0.654250948,1.913287873,-0.058671902,-0.058977137,-0.06884136,-0.031156462,-0.060321898,-0.005946265,-0.115661083,1.18e-08,-0.062698575,-0.045585255,0.300855171,-0.000721354,1.913287873,0.114939729,-0.000721354,0.003856862,-0.004578216,0.114939729,1.18e-08,0.783223757,-0.062698575,0.25410215,0.845922332,0.058671902,0.058977137,0.06884136,-0.097424625,-0.037102727,-0.066268163,2.0960061742656e-05,0.12323928859207,1,"18"
"13132019","2019","TSE","M1300",1,1,"1","0",17.6256558,1.727091421,0.544440123,0.097166957,0.579008145,47,34,3.850147602,3.526360525,66.23,0,0.024085967,20571716,45156997,16362557,-140376,4387768,62714942,3732262,45769849,61258498,4061444,50600125,0.05276928,1.325193098,1.727091421,-0.071847859,-0.069556487,-0.062012062,0.057508561,0.143235227,0.014258282,-0.098932902,2.18e-08,0.031821036,0.03901315,0.357496416,-0.003066997,1.727091421,0.095865905,-0.003066997,0.040700657,-0.043767654,0.095865905,2.18e-08,1.370223922,0.031821036,0.23286887,1.338402886,0.071847859,0.069556487,0.062012062,0.21500207,0.071766843,0.157493509,0.00191560753666372,0.0474971977475947,1,"26"
"13132020","2020","TSE","M1300",1,1,"1","0",17.60424976,0.735081127,0.435422141,0.078012315,1.360394062,47,34,3.850147602,3.526360525,67.87,0,0.025882511,24954701,44200637,15725460,2134320,3448194,51866839,3985908,45156997,62714942,3732262,61258498,0.052295351,1.045953698,0.735081127,-0.01586882,-0.017683474,-0.021513813,0.09385502,0.134119968,0.014182391,-0.02909569,2.21e-08,-0.240230833,-0.245847814,0.34823972,0.047264436,0.735081127,0.076360126,0.047264436,0.04030715,0.006957286,0.076360126,2.21e-08,1.148589199,-0.240230833,0.032252898,1.388820032,0.01586882,0.017683474,0.021513813,0.242157379,0.108037411,0.148302359,4.8403828485796e-05,0.0672401308889272,1,"27"
"13132021","2021","TSE","M1300",0,1,"1","0",17.80026054,1.432876282,0.444007593,-0.000988231,0.697896959,47,34,3.850147602,3.526360525,67.82,0,0.019641595,29896737,53771844,15711926,2147462,-53139,81942428,4942116,44200637,51866839,3985908,62714942,0.060874394,1.737618668,1.432876282,-0.006460416,-0.010925398,0.009400651,0.094217681,0.173759765,0.021339378,0.049786635,2.26e-08,0.680433384,0.65880003,0.355468316,0.048584413,1.432876282,-0.001202222,0.048584413,0.067987185,-0.019402772,-0.001202222,2.26e-08,1.853874368,0.680433384,-0.245428658,1.173440985,0.006460416,0.010925398,0.009400651,0.289316824,0.115557059,0.195099143,0.000376467561283984,0.0869929090590464,1,"28"
"13132022","2022","TSE","M1300",1,1,"1","0",17.73871921,1.297156502,0.483683713,0.013314295,0.770917001,47,34,3.850147602,3.526360525,67.53,0,0.022728277,26106202,50562422,16135794,-1011794.3,673203,72819643,3540688,53771844,81942428,4942116,51866839,0.050521533,1.347836109,1.297156502,0.03688097,0.036134751,0.013253916,0.120373879,0.092233462,0.034653915,-0.035509792,1.86e-08,-0.169657284,-0.143594797,0.300078867,-0.022990173,1.297156502,0.012519619,-0.022990173,0.003856862,-0.026847035,0.012519619,1.86e-08,1.354233695,-0.169657284,0.559318535,1.523890979,0.03688097,0.036134751,0.013253916,0.247261256,0.155027794,0.126887377,0.000720763288291225,0.114146865129109,1,"29"
"13382019","2019","TSE","M2200",0,0,"1","0",16.12720573,1.756216059,0.340213667,0.112508555,0.569406022,14,13,2.63905733,2.564949357,56.7,0.040522486,0.047227498,6658245,10091517,3111574,391790,1135382,7427876,2000749,9965581,8062421,1953250,7967359,0.132637625,0.553979743,1.756216059,-0.04087507,-0.041175502,-0.056191306,-0.047663522,-0.050927595,-0.024860506,-0.074616021,1e-07,-0.063673658,-0.068439964,0.312232072,0.039314316,1.756216059,0.113930337,0.039314316,0.040620601,-0.001306286,0.113930337,1e-07,0.745353031,-0.063673658,0.009539032,0.809026689,0.04087507,0.041175502,0.056191306,-0.123451623,-0.072524028,-0.075788101,1.706383113796e-06,0.0198664438746101,1,"101"
"13392020","2020","TSE","M2200",0,0,"1","0",15.48291563,1.484925773,0.323256016,0.124225026,0.673434335,37,12,3.610917913,2.48490665,41.92,0.014732889,0.060227234,3585661,5298401,2767101,119613,658194,2120901,621211,5348549,2654787,780329,2854734,0.053670631,0.277345875,1.484925773,-0.022685464,-0.023272308,-0.027155425,-0.062386815,-0.026752421,0.022391947,-0.100696656,1.87e-07,-0.099818848,-0.070069097,0.517355455,0.022363635,1.484925773,0.123060292,0.022363635,0.027341661,-0.004978026,0.123060292,1.87e-07,0.39653764,-0.099818848,-0.03738341,0.496356488,0.022685464,0.023272308,0.027155425,-0.066747289,-0.039994868,-0.004360474,2.4780742856676e-05,0.0154371565884635,1,"284"
"14022019","2019","TSE","M1400",1,1,"1","0",20.17175658,2.192344354,0.529021447,0.076290288,0.456132723,69,55,4.234106505,4.007333185,65.11,0.004245387,0.075198794,247021877.119998,576079699,95511754.8199994,16435163,43949286,250146590,26486590,565589420,228661933,29347392,217846948,0.054787961,0.36315506,2.192344354,-0.01934545,-0.015223159,-0.01104041,-0.017295145,0.007503782,-0.008312377,-0.048646813,1.77e-09,0.037986313,0.043044403,0.288225268,0.02905847,2.192344354,0.077705283,0.02905847,0.015649418,0.013409051,0.077705283,1.77e-09,0.442275936,0.037986313,0.019121618,0.404289622,0.01934545,0.015223159,0.01104041,-0.01810374,-0.025607522,-0.000808595,0.000179802648720601,0.107816132956596,1,"74"
"14022020","2020","TSE","M1400",0,1,"1","0",20.24030708,1.800812087,0.563299557,0.067248725,0.555305024,69,55,4.234106505,4.007333185,67.4,0.00419218,0.090813199,247021877.119998,616955270,95511754.8199994,12980539,41489455,206769281,26788957,576079699,250146590,26486590,228661933,0.052759922,0.288803104,1.800812087,-0.030817378,-0.032173497,-0.026631722,-0.023867093,-0.004411926,-0.01265821,-0.049487798,1.74e-09,-0.075297409,-0.07582228,0.282356598,0.02253254,1.800812087,0.072020339,0.02253254,0.004215592,0.018316948,0.072020339,1.74e-09,0.358924783,-0.075297409,0.037294591,0.434222193,0.030817378,0.032173497,0.026631722,-0.040937229,-0.036525303,-0.017070136,0.000335510584034704,0.186211363379242,1,"75"
"14022021","2021","TSE","M1400",0,1,"1","0",20.26965131,1.733754103,0.575943302,0.057258304,0.576783062,69,55,4.234106505,4.007333185,64.71,0.003685294,0.096512692,247021877.119998,635327585,95511754.8199994,14844485,36377780,238806217,29336993,616955270,206769281,26788957,250146590,0.056719504,0.31172522,1.733754103,-0.068771929,-0.071970573,-0.062744198,-0.06136383,-0.013368213,-0.02027277,-0.034902522,1.62e-09,0.051927486,0.047797468,0.267588216,0.024060877,1.733754103,0.058963399,0.024060877,0.027454518,-0.003393641,0.058963399,1.62e-09,0.387072173,0.051927486,-0.070308677,0.335144687,0.068771929,0.071970573,0.062744198,-0.095004813,-0.0816366,-0.033640983,1.1516799236881e-05,0.226941145224059,1,"76"
"14022022","2022","TSE","M1400",0,1,"1","0",20.3043475,1.583543023,0.586972543,0.058548672,0.631495315,69,55,4.234106505,4.007333185,63.43,0.003750606,0.089364441,247021877.119998,657757910,95511754.8199994,13341150,38510852,263944525,29095332,635327585,238806217,29336993,206769281,0.057064486,0.336714601,1.583543023,-0.018700037,-0.018151692,-0.016849943,-0.039790991,-0.02309337,-0.009596375,-0.039616888,1.57e-09,0.039567474,0.039947847,0.270810826,0.020998852,1.583543023,0.06061574,0.020998852,0.022678295,-0.001679443,0.06061574,1.57e-09,0.415446348,0.039567474,0.050425854,0.375878874,0.018700037,0.018151692,0.016849943,-0.072480736,-0.049387366,-0.032689745,2.820528790249e-06,0.267956931588686,1,"77"
"14162019","2019","TSE","M9900",0,0,"0","0",15.78175891,1.782364489,0.452953425,-0.013127001,0.561052471,55,47,4.007333185,3.850147602,49.36,0,0.595746977409999,3908005,7143825,4308391,-133726,-93777,258885,33468,7648142,271003,29583,2246108,0.03681587,0.002906719,1.782364489,0.020921118,0.020560453,0.055182074,0.012428914,-0.034746571,0.000769621,-0.00522336,1.31e-07,-0.001584437,-0.002092404,0.563325184,-0.01748477,1.782364489,-0.012261409,-0.01748477,0.0240811,-0.041565869,-0.012261409,1.31e-07,0.033849398,-0.001584437,-0.258246382,0.035433835,0.020921118,0.020560453,0.055182074,-0.021548036,0.013198535,-0.03397695,0.00172772146572516,0.0127851907439727,1,"267"
"14182019","2019","TSE","M1400",0,0,"1","1",14.71405393,1.774223009,0.741342813,-0.109028702,0.563627005,53,46,3.970291914,3.828641396,45.52,0.041429517,0.042776781,635268,2456023,902555,-214094,-267777,211540,2271,2668543,653059,63,1637700,0.026766292,0.124702881,1.774223009,0.038078246,0.029870716,0.095688951,0.098142808,-0.00994814,0.02357495,0.02011697,3.75e-07,-0.165453208,-0.166280626,0.338220145,-0.080228799,1.774223009,-0.100345769,-0.080228799,0.015649418,-0.095878217,-0.100345769,3.75e-07,0.079271722,-0.165453208,-0.368980751,0.24472493,0.038078246,0.029870716,0.095688951,0.111769618,0.121717758,0.01362681,0.00919263249509909,0.0118562443839494,1,"275"
"14542021","2021","TSE","M1400",1,1,"1","0",14.53527679,0.993676688,0.213593008,-0.01630271,1.006363551,50,30,3.912023005,3.401197382,44.55,0.005564449,0.047980752,1615243,2053953,726964,5133,-33485,1574819,151366,1992198,1204928,122630,1904529,0.069871569,0.726097506,0.993676688,0.00623506,0.006837588,0.026199002,0.025998985,0.012797532,0.021235917,0.019384619,5.02e-07,0.185669798,0.171245529,0.364905496,0.002576551,0.993676688,-0.016808068,0.002576551,0.027454518,-0.024877967,-0.016808068,5.02e-07,0.790493214,0.185669798,-0.351170416,0.604823416,0.00623506,0.006837588,0.026199002,0.060032434,0.047234902,0.034033449,0.000618913242053089,0.0107920615051738,1,"169"
"14542022","2022","TSE","M1400",0,1,"1","0",14.52950786,0.734532581,0.217312444,0.061360692,1.361409999,50,30,3.912023005,3.401197382,38.3,0.004891776,0.050315096,1598356,2042138,796175,32191,125307,1796280,144453,2053953,1574819,151366,1204928,0.078502283,0.782477009,0.734532581,0.008386091,0.012696021,0.019157894,0.046602415,0.044673085,0.012943696,-0.04533502,4.87e-07,0.107821844,0.111187549,0.387630584,0.015672705,0.734532581,0.061007725,0.015672705,0.022678295,-0.00700559,0.061007725,4.87e-07,0.874547762,0.107821844,0.180087373,0.766725918,0.008386091,0.012696021,0.019157894,0.104219196,0.059546111,0.057616781,4.90782912481e-05,0.0130780368047484,1,"170"
"14572022","2022","TSE","M1400",0,0,"1","0",16.80823376,1.710994271,0.547035796,-0.016166473,0.584455493,42,29,3.737669618,3.36729583,68.24,0,0.031365633,9032065,19939909,3305364,2030138,-322358,4335382,512003,18519803,4146179,378043,2707215,0.014239028,0.203145141,1.710994271,0.143813986,0.140749762,0.119988712,0.01672339,-0.01155507,0.024492641,0.127025973,5.4e-08,0.010216253,0.002982915,0.178477276,0.109619849,1.710994271,-0.017406125,0.109619849,0.022678295,0.086941553,-0.017406125,5.4e-08,0.234094391,0.010216253,0.077698667,0.223878137,0.143813986,0.140749762,0.119988712,0.029660961,0.041216031,0.012937571,0.00755883363805181,0.118223225865684,1,"11"
"14602017","2017","TSE","M1400",1,1,"1","0",16.29094314,0.657811401,0.591597369,0.003394592,1.520192564,35,28,3.555348061,3.33220451,61.3,0.034170192,0.078583609,4854620,11886848,5378453,215146,40351,8847214,1376279,9816831,8810486,1192178,8190873,0.14070121,0.724382237,0.657811401,0.049227806,0.047653546,0.036174396,0.057353117,-0.032827123,-0.045138326,0.017805644,1.02e-07,0.00374133,-0.015012278,0.547880777,0.021916034,0.657811401,0.00411039,0.021916034,0.020275882,0.001640152,0.00411039,1.02e-07,0.901229124,0.00374133,0.063117415,0.897487794,0.049227806,0.047653546,0.036174396,-0.020612332,0.012214791,-0.077965449,2.690098583104e-06,0.0017510598400275,1,"186"
"14602018","2018","TSE","M1400",1,1,"1","0",16.34030853,0.774719225,0.586979952,0.026355237,1.290790221,35,28,3.555348061,3.33220451,59.95,0.028453505,0.075179214,5157948,12488372,6132633,157357,329134,9405379,1186936,11886848,8847214,1376279,8810486,0.122220037,0.649083424,0.774719225,-0.001895517,-0.001457023,0.012098972,0.027834102,-0.023611339,-0.052189441,-0.014451013,8.41e-08,0.046956519,0.0628853,0.515917508,0.013237908,0.774719225,0.027688921,0.013237908,0.02024905,-0.007011142,0.027688921,8.41e-08,0.791242472,0.046956519,0.003089801,0.744285954,0.001895517,0.001457023,0.012098972,-0.047966678,-0.024355339,-0.07580078,4.9156112144164e-05,0.0152838661435212,1,"187"
"14602019","2019","TSE","M1400",1,1,"1","0",16.4199096,0.757665357,0.642083958,0.002334968,1.3198439,35,28,3.555348061,3.33220451,59.73,0.02968119,0.072971031,4840133,13523096,6302525,-271956,31576,8863627,1138681,12488372,9405379,1186936,8847214,0.114300807,0.598774764,0.757665357,0.065638091,0.065020608,0.081453517,0.056336176,-0.01334675,-0.047350862,-0.02430517,8.01e-08,-0.043380514,-0.03951652,0.504671466,-0.021776738,0.757665357,0.002528432,-0.021776738,0.015649418,-0.037426156,0.002528432,8.01e-08,0.709750398,-0.043380514,0.044694777,0.753130913,0.065638091,0.065020608,0.081453517,-0.004361436,0.008985314,-0.060697612,0.00140071715293634,0.0325602656888991,1,"188"
"14602020","2020","TSE","M1400",0,1,"1","0",16.42301058,0.59870109,0.719403386,-0.02320765,1.670282578,35,28,3.555348061,3.33220451,62.15,0.030214967,0.100077384,3806320,13565096,5740814,-936989,-314814,7343877,1340899,13523096,8863627,1138681,9405379,0.105331871,0.500763361,0.59870109,-0.002182213,-0.000607576,0.06280281,0.079287874,0.03334368,-0.044996881,-0.046008325,7.39e-08,-0.11238181,-0.127335338,0.424519208,-0.069288054,0.59870109,-0.023279728,-0.069288054,0.004215592,-0.073503646,-0.023279728,7.39e-08,0.543061811,-0.11238181,-0.04006124,0.65544362,0.002182213,0.00068169595,0.06280281,0.067634673,0.034290993,-0.011653201,0.00540278597529332,0.0545206272752445,1,"189"
"14602021","2021","TSE","M1400",0,1,"1","0",16.4970629,1.320789025,0.533340038,-0.035800649,0.75712319,35,28,3.555348061,3.33220451,58.85,0.022748084,0.085838205,6816853,14607752,5453756,181871,-522967,10006733,1964662,13565096,7343877,1340899,8863627,0.113634581,0.596280262,1.320789025,0.024364102,0.032322201,0.054877428,0.054043752,-0.024169205,-0.057967092,0.051959677,7.37e-08,0.196302039,0.150319098,0.402043303,0.013407277,1.320789025,-0.038552399,0.013407277,0.027454518,-0.014047241,-0.038552399,7.37e-08,0.737682431,0.196302039,-0.112033855,0.541380393,0.024364102,0.032322201,0.054877428,-0.028092545,-0.00392334,-0.082136297,0.000197324979712081,0.0570297514524052,1,"190"
"14602022","2022","TSE","M1400",0,1,"1","0",16.52206097,1.103900477,0.528979831,0.022521819,0.905878764,35,28,3.555348061,3.33220451,63.43,0.024314868,0.079586573,7054714,14977520,5625211,21842,337321,9807785,1203790,14607752,10006733,1964662,7343877,0.109410675,0.555550231,1.103900477,0.017124625,0.015835443,0.021342803,0.034030523,-0.037579581,-0.03815422,-0.021596684,6.85e-08,-0.013619344,0.038467521,0.385083961,0.001495233,1.103900477,0.023091917,0.001495233,0.022678295,-0.021183062,0.023091917,6.85e-08,0.671409605,-0.013619344,0.182290608,0.685028949,0.017124625,0.015835443,0.021342803,-0.041703278,-0.004123697,-0.075733801,0.000448722115695844,0.0804633463864215,1,"191"
"14642021","2021","TSE","M1400",0,0,"1","0",16.76686813,1.14791516,0.717805317,0.005902129,0.871144519,41,26,3.713572067,3.258096538,47.35,0.022025481,0.051878612,5398923,19131909,5561614,195922,112919,10475685,2008577,17847430,8594659,1866596,10919724,0.071717553,0.497096781,1.14791516,-0.026583871,-0.026210746,-0.003669204,-0.00140228,-0.004255856,-0.021390544,0.004650698,5.6e-08,0.105394782,0.097439519,0.31161988,0.010977603,1.14791516,0.006326905,0.010977603,0.027454518,-0.016476915,0.006326905,5.6e-08,0.586957618,0.105394782,-0.130274499,0.481562836,0.026583871,0.026210746,0.003669204,-0.02704868,-0.022792824,-0.0256464,0.000271488727917225,0.067108641556702,1,"167"
"14662019","2019","TSE","M1400",0,0,"0","0",15.03993343,0.786985582,0.546689468,0.018619118,1.270671309,35,25,3.555348061,3.218875825,54.25,0.012408576,0.040084995,1542254,3402202,1726548,-99040,63346,3293851,404530,3675224,4106559,571857,3966172,0.064507905,0.833293699,0.786985582,0.020008154,0.011896219,0.024877116,0.020037461,-0.00023459,0.027388315,-0.044183974,2.72e-07,-0.221131556,-0.175603174,0.469780345,-0.026948017,0.786985582,0.017235956,-0.026948017,0.015649418,-0.042597436,0.017235956,2.72e-07,0.896231359,-0.221131556,0.038198216,1.117362914,0.020008154,0.011896219,0.024877116,0.047191186,0.047425776,0.027153725,0.0018145415537741,0.0140430668514345,1,"278"
"14662020","2020","TSE","M1400",1,1,"0","0",15.04524847,0.838872731,0.538174499,0.176613798,1.192075941,35,25,3.555348061,3.218875825,61.79,0.017809977,0.05129973,1579597,3420333,1707105,40489,604078,2635433,424545,3402202,3293851,404530,4106559,0.07845948,0.691830761,0.838872731,-0.094199284,-0.093846368,-0.095377844,-0.11737312,-0.022699444,0.014881268,-0.165654185,2.94e-07,-0.193527016,-0.19940997,0.501764739,0.011900822,0.838872731,0.177555007,0.011900822,0.004215592,0.007685229,0.177555007,2.94e-07,0.774625669,-0.193527016,-0.238877057,0.968152685,0.094199284,0.093846368,0.095377844,-0.125191296,-0.102491852,-0.007818176,5.9062744782441e-05,0.0341765343393795,1,"195"
"14662021","2021","TSE","M1400",1,1,"0","0",15.11976182,1.396951971,0.523402486,0.045394633,0.715844224,35,25,3.555348061,3.218875825,65.19,0.014918831,0.062309856,1756228,3684929,1657754,178200,167276,3570655,500383,3420333,2635433,424545,3293851,0.112132649,0.862283877,1.396951971,-0.011327835,-0.001573236,-0.00738052,-0.024576593,-0.026051917,-0.025035299,0.003193841,2.92e-07,0.273430102,0.251257407,0.4846762,0.05210019,1.396951971,0.048906349,0.05210019,0.027454518,0.024645672,0.048906349,2.92e-07,1.043949522,0.273430102,-0.19250114,0.77051942,0.011327835,0.001573236,0.00738052,-0.075663809,-0.049611892,-0.051087216,0.000607409148331584,0.044033522734377,1,"196"
"14662022","2022","TSE","M1400",1,1,"0","0",15.06463578,1.206479623,0.542368847,0.005677473,0.828857762,35,25,3.555348061,3.218875825,67.53,0.017503965,0.057588319,1595893,3487291,1786914,-66744,19799,2785426,365028,3684929,3570655,500383,2635433,0.078697039,0.709530903,1.206479623,0.048166601,0.034873081,0.030624003,0.070430808,0.020445939,0.019318162,-0.023485663,2.71e-07,-0.21309203,-0.176359979,0.484924947,-0.018112696,1.206479623,0.005372966,-0.018112696,0.022678295,-0.040790992,0.005372966,2.71e-07,0.755896789,-0.21309203,0.253796477,0.968988819,0.048166601,0.034873081,0.030624003,0.110194909,0.08974897,0.039764101,0.00166390502834406,0.0525376174826903,1,"197"
"14722022","2022","TSE","M2500",0,0,"1","0",14.83113247,0.757258978,0.718673852,0.059900474,1.320552188,55,24,4.007333185,3.17805383,38.3,0,0,776764,2761080,100512,3283,165390,1169012,62.79,2425319,601943,41706,329104,0.047466333,0.437394421,0.757258978,-0.096797174,-0.077824619,-0.068177193,-0.049964138,0.055197652,-0.012824737,-0.066839455,4.12e-07,0.233812129,0.251008218,0.041442796,0.001353636,0.757258978,0.068193091,0.001353636,0.020951755,-0.019598119,0.068193091,4.12e-07,0.482003398,0.233812129,0.112496129,0.248191269,0.096797174,0.077824619,0.068177193,-0.007591223,-0.062788875,0.042372915,0.000384086268338161,0.0364995768648839,1,"46"
