"Key","Year","Fin","Industry","Trade","RPA_Ctd","Adopt","Big4","LGTA","INST","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"25092018","2018","0","M2500","TSE",0,"0","1",15.98570726,0.6324,0.009513383,1.228717291,0.506443317,0.14043539,0.813856863,50,3.912023005,51.52,0,0.05424363,4323560,8760007,204909,986870,1230215,3950639,443044,7989832,1136535,77748,589909,0.04859564,2419515,0.267273204,1.228717291,-0.029751175,-0.016972721,-0.063535482,-0.083632678,-0.208205963,-0.02034705,-0.030456836,1.25e-07,0.35221066,0.306490549,0.025646221,0.123515739,1.228717291,0.153972574,0.123515739,0.018600293,0.104915446,0.153972574,1.25e-07,0.494458332,0.35221066,0.068415206,0.142247672,0.029751175,0.016972721,0.063535482,-0.312185691,-0.103979728,-0.228553013,0,0.0110072508093789,0.0072647797509984,1,"264"
"25152019","2019","0","M2500","TSE",0,"1","1",17.58191048,0.2671,0.033646357,2.169196043,0.536727804,0.0021866,0.461000288,69,4.234106505,57.46,0.001714909,0.009106604,20024558,43224174,3312312,307844,94514,12590753,1619578,39790804,11062421,1767201,9782245,0.017508166,11381823,0.380770089,2.169196043,-0.025693132,-0.024600247,-0.002410404,-0.008309645,0.069414847,0.006961072,0.005361289,2.51e-08,0.038409176,0.042119154,0.083243153,0.007736561,2.169196043,0.002375272,0.007736561,0.02097747,-0.013240908,0.002375272,2.51e-08,0.316423689,0.038409176,0.03217266,0.278014513,0.025693132,0.024600247,0.002410404,0.068066274,-0.001348573,0.076375919,0,0.000175321644664464,0.0215563269151306,1,"309"
"25152020","2020","0","M2500","TSE",1,"1","1",17.55576533,0.2909,0.031528352,1.711893069,0.515170647,0.012995741,0.584148635,69,4.234106505,59.16,0.001844634,0.006578669,20415542,42108717,3220082,598847,547234,13470962,1339452,43224174,12590753,1619578,11062421,0.0132102,12524915,0.289951405,1.711893069,-0.041317668,-0.04220552,-0.038314163,-0.036629031,0.025407928,0.014395508,0.001194077,2.31e-08,0.020363813,0.026844585,0.074497248,0.013854446,1.711893069,0.012660369,0.013854446,0.020189745,-0.006335299,0.012660369,2.31e-08,0.311653428,0.020363813,0.03535827,0.291289615,0.041317668,0.04220552,0.038314163,0.003174405,-0.022233523,0.039803436,1,4.0136013419401e-05,0.0383519926234845,1,"51"
"25152021","2021","0","M2500","TSE",1,"1","1",17.68854661,0.2973,0.036871033,1.932554622,0.523193556,0.00409685,0.517449799,69,4.234106505,61.97,0.001576641,0.007782663,22928746,48088163,3210072,2662176,197010,17196685,2384399,42108717,13470962,1339452,12590753,0.016588133,16856799,0.393928839,1.932554622,-0.013639043,-0.014486594,-0.011682134,-0.024473368,-0.003473707,0.006658987,0.05854289,2.37e-08,0.088478663,0.063663208,0.076232957,0.063221494,1.932554622,0.004678604,0.063221494,0.037565005,0.025656489,0.004678604,2.37e-08,0.408387769,0.088478663,0.020903249,0.319909106,0.013639043,0.014486594,0.011682134,-0.021288088,-0.017814381,0.00318528,1,0.000658255427807121,0.0586423391765304,1,"52"
"25152022","2022","0","M2500","TSE",1,"1","1",17.62527703,0.3436,0.033963223,1.401357454,0.49764563,-0.016965059,0.713593807,69,4.234106505,63.85,0.002043148,0.006559501,22676224,45139896,3089497,805156,-765801,15093372,2698649,48088163,17196685,2384399,13470962,0.01251466,13715550,0.258551153,1.401357454,-0.021365019,-0.02645393,-0.026724617,-0.007761571,-0.073534349,0.009506496,0.032668268,2.08e-08,-0.043738685,-0.050273557,0.064246517,0.01674333,1.401357454,-0.015924938,0.01674333,0.020951755,-0.004208425,-0.015924938,2.08e-08,0.313868758,-0.043738685,0.077476925,0.357607443,0.021365019,0.02645393,0.026724617,-0.071789424,0.001744925,-0.064027853,1,1.7710840980625e-05,0.0735613374070699,1,"53"
"25202021","2021","0","M2500","TSE",0,"0","1",17.80168405,0.4895,0.054011764,1.282692081,0.628668316,0.167827545,0.779610333,44,3.784189634,63.52,0,0.010127609,19995633,53848443,6503236,4077333,9037252,25191138,1253113,57377041,27345405,2226837,15326899,0.032294415,18173783,0.193650157,1.282692081,-0.161555056,-0.160839582,-0.153840341,-0.172749231,-0.135136053,-0.005820545,-0.086444315,1.74e-08,-0.037545802,-0.020575181,0.113342129,0.0710621,1.282692081,0.157506414,0.0710621,0.037565005,0.033497094,0.157506414,1.74e-08,0.439045611,-0.037545802,0.20946542,0.476591412,0.161555056,0.160839582,0.153840341,-0.313705829,-0.178569776,-0.140956598,0,0.00112205530644484,0.123762402870356,1,"1"
"25282020","2020","0","M2500","TSE",0,"0","0",16.32426499,0.7031,0.002750012,0.527936491,0.695499687,-0.263257273,1.894167229,38,3.63758616,43.96,0,0.289018404,3742191,12289613,3146,-210459,-3235330,1174984,1546,8797698,17977.58,2790,218448,0.042371766,1009005,0.522174551,0.527936491,0.26384159625,0.268039598449999,0.242554099979999,0.261934581,0.282710941,-0.014827831,0.343825282,1.14e-07,0.133401147,0.133542547,0.00044285266,-0.023922053,0.527936491,-0.32303579706,-0.023922053,0.020189745,-0.044111798,-0.32303579706,1.14e-07,0.133555846,0.133401147,-0.024675432,0.01123599126,0.272296724419998,0.276926081449999,0.254952806059999,0.529817691,0.24710675,0.26788311,0,0.0019458507227928,0.0275862870305371,1,"5"
"25302022","2022","0","M2500","TSE",0,"0","0",16.82701283,0.6161,0.004487547,0.521760083,0.482302157,-0.139147353,1.916589698,63,4.143134726,55.71,0,0.058601572,10518533,20317900,118318,445470,-2827182,1994281,9587,17576116,17977.58,3136,87377,0.013295486,1360861,0.247241655,0.521760083,0.164377274,0.167151346,0.167550419,0.165261678,0.127063679,0.003820922,0.186198817,5.69e-08,0.112969384,0.112602352,0.006731749,0.02534519,0.521760083,-0.160853627,0.02534519,0.020951755,0.004393435,-0.160853627,5.69e-08,0.113465398,0.112969384,-0.004475335,0.01123599126,0.164377274,0.167151346,0.167550419,0.296146279,0.1690826,0.130884601,0,1.9302271099225e-05,0.0543136889683391,1,"277"
"25352020","2020","0","M2500","TSE",0,"0","1",16.80047881,0.2414,0.03535998,0.770092035,0.577285947,0.212564075,1.298546089,56,4.025351691,62.45,0,0,8363767,19785874,451318,1121231,4205766,15108083,1248699,17076710,10760977,1284559,14484777,0.030192584,13312591,0.742543265,0.770092035,-0.209530026,-0.200586971,-0.19857491826,-0.121730608,0.025460616,0.001944711,-0.180628177,5.86e-08,0.254563438,0.256663374,0.026428861,0.06565849,0.770092035,0.246286668,0.06565849,0.020189745,0.045468746,0.246286668,5.86e-08,0.884718602,0.254563438,-0.218063081,0.630155165,0.209530026,0.200586971,0.202076242,-0.094325281,-0.119785897,0.027405327,0,0.00206740686281252,0.0773598260694051,1,"184"
"25462019","2019","0","M2500","TSE",0,"0","1",15.92897278,0.4721,0.030631164,0.884092407,0.668820546,0.164351454,1.131103482,41,3.713572067,58.66,0,0,2741122,8276848,63116,402356,1360312,11462442,3040963,6983783,11429192,3393909,8369078,0.035479338,10744281,1.538461461,0.884092407,-0.204029151,-0.184088633,-0.19857491826,-0.076595737,0.063111014,0.051441022,-0.137168638,1.43e-07,0.00476103,0.055298969,0.009037509,0.057612901,0.884092407,0.194781539,0.057612901,0.02097747,0.036635431,0.194781539,1.43e-07,1.641294124,0.00476103,0.438174267,1.636533094,0.204029151,0.184088633,0.20476636,0.037956299,-0.025154715,0.114552036,0,0.00134215480455576,0.0396332085784179,1,"209"
