代號,名稱,年月,Key6,PRC,PrePRC,PRC_YE,常續性EPS,Pre常續性EPS,NEG,PreNEG,Key,PRC_YE,Year,Industry,dNEG,dEPSS,EPSS,Annret,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY
1587,吉茂,19-Jun,15872019,14.69,14.62,14.26,0.25,0.26,0,0,15872018,14.26,2018,M1500,0,-0.000701262,0.017531557,0.004787962,0,0,0,0,0,0
1587,吉茂,18-Jun,15872018,14.62,#N/A,#N/A,0.26,1.16,0,0,15872017,#N/A,2017,M1500,0,#N/A,#N/A,#N/A,0,0,0,0,0,0
1589,永冠-KY,23-Jun,15892023,71.8,56.38,56.9,-2.39,2.27,1,0,15892022,56.9,2022,M1500,1,-0.081898067,-0.042003515,0.273501242,0,0,0,0,0,1
1589,永冠-KY,22-Jun,15892022,56.38,70.29,62.31,2.27,4.61,0,0,15892021,62.31,2021,M1500,0,-0.037554165,0.036430749,-0.197894437,0,0,0,0,0,1
1589,永冠-KY,21-Jun,15892021,70.29,57.65,79.66,4.61,1.38,0,0,15892020,79.66,2020,M1500,0,0.040547326,0.057870952,0.21925412,0,0,0,0,0,1
1589,永冠-KY,20-Jun,15892020,57.65,56.21,59.17,1.38,-2.98,0,1,15892019,59.17,2019,M1500,-1,0.07368599,0.02332263,0.025618217,0,0,0,0,0,1
1589,永冠-KY,19-Jun,15892019,56.21,54.29,47.82,-2.98,2.14,1,0,15892018,47.82,2018,M1500,1,-0.107068172,-0.062317022,0.035365629,0,0,0,0,0,1
1589,永冠-KY,18-Jun,15892018,54.29,84.13,59.21,2.14,8.64,0,0,15892017,59.21,2017,M1500,0,-0.109778754,0.036142543,-0.354689172,0,0,0,0,0,1
1590,亞德客-KY,23-Jun,15902023,"1,011.29",961.21,918.55,29.57,32.14,0,0,15902022,918.55,2022,M1500,0,-0.002797888,0.032192042,0.052100998,0,0,0,0,0,1
1590,亞德客-KY,22-Jun,15902022,961.21,1027.77,989.34,32.14,25.39,0,0,15902021,989.34,2021,M1500,0,0.00682273,0.032486304,-0.064761571,0,0,0,0,0,1
1590,亞德客-KY,21-Jun,15902021,"1,027.77",485.39,852.43,25.39,14.66,0,0,15902020,852.43,2020,M1500,0,0.012587544,0.029785437,1.117410742,0,0,0,0,0,1
1590,亞德客-KY,20-Jun,15902020,485.39,322.12,438.83,14.66,15.94,0,0,15902019,438.83,2019,M1500,0,-0.002916847,0.033407014,0.506860797,0,0,0,0,0,1
1590,亞德客-KY,19-Jun,15902019,322.12,391.47,278.15,15.94,17.44,0,0,15902018,278.15,2018,M1500,0,-0.005392774,0.057307208,-0.177152783,0,0,0,0,0,1
1590,亞德客-KY,18-Jun,15902018,391.47,320.31,483.13,17.44,7.82,0,0,15902017,483.13,2017,M1500,0,0.019911825,0.036097945,0.222159783,0,0,0,0,0,1
1591,駿吉-KY,23-Jun,15912023,35.35,17.94,16.55,2.51,1.52,0,0,15912022,16.55,2022,M1500,0,0.059818731,0.151661631,0.970457079,0,0,0,0,0,1
1591,駿吉-KY,22-Jun,15912022,17.94,14.73,13.45,1.52,0.35,0,0,15912021,13.45,2021,M1500,0,0.086988848,0.113011152,0.217922607,0,0,0,0,0,1
1591,駿吉-KY,21-Jun,15912021,14.73,18.13,17.22,0.35,0.24,0,0,15912020,17.22,2020,M1500,0,0.006387921,0.020325203,-0.187534473,0,0,0,0,0,1
1591,駿吉-KY,20-Jun,15912020,18.13,28.87,19.82,0.24,1.44,0,0,15912019,19.82,2019,M1500,0,-0.060544904,0.012108981,-0.37201247,0,0,0,0,0,1
1591,駿吉-KY,19-Jun,15912019,28.87,29.46,34.01,1.44,0.06,0,0,15912018,34.01,2018,M1500,0,0.040576301,0.042340488,-0.020027155,0,0,0,0,0,1
1591,駿吉-KY,18-Jun,15912018,29.46,22.92,29.63,0.06,1.97,0,0,15912017,29.63,2017,M1500,0,-0.064461694,0.002024975,0.285340314,0,0,0,0,0,1
1593,祺驊,23-Jun,15932023,72.67,42.62,62.27,2.08,4.87,0,0,15932022,62.27,2022,M1722,0,-0.044804882,0.033402923,0.705068043,0,0,0,0,0,0
1593,祺驊,22-Jun,15932022,42.62,85.87,71.92,4.87,4.21,0,0,15932021,71.92,2021,M1722,0,0.009176863,0.067714127,-0.503668336,0,0,0,0,0,0
1593,祺驊,21-Jun,15932021,85.87,42.56,62.5,4.21,3.75,0,0,15932020,62.5,2020,M1722,0,0.00736,0.06736,1.01762218,0,0,0,0,0,0
1593,祺驊,20-Jun,15932020,42.56,41.79,40.18,3.75,3.76,0,0,15932019,40.18,2019,M1722,0,-0.00024888,0.093330015,0.018425461,0,0,0,0,0,0
1593,祺驊,19-Jun,15932019,41.79,32.11,30.18,3.76,3.76,0,0,15932018,30.18,2018,M1722,0,0,0.124585818,0.301463718,0,0,0,0,0,0
1593,祺驊,18-Jun,15932018,32.11,26.06,34.78,3.76,3.29,0,0,15932017,34.78,2017,M1722,0,0.013513514,0.108108108,0.232156562,0,0,0,0,0,0
1595,川寶,23-Jun,15952023,38.37,35.21,36.28,4.83,3.66,0,0,15952022,36.28,2022,M2328,0,0.032249173,0.133131202,0.089747231,0,0,0,0,0,0
1595,川寶,22-Jun,15952022,35.21,28.17,41.81,3.66,0.31,0,0,15952021,41.81,2021,M2328,0,0.080124372,0.087538866,0.249911253,0,0,0,0,0,0
1595,川寶,21-Jun,15952021,28.17,30.29,28.97,0.31,2.13,0,0,15952020,28.97,2020,M2328,0,-0.062823611,0.010700725,-0.069990096,0,0,0,0,0,0
1595,川寶,20-Jun,15952020,30.29,33.52,33.88,2.13,4.02,0,0,15952019,33.88,2019,M2328,0,-0.055785124,0.062868949,-0.096360382,0,0,0,0,0,0
1595,川寶,19-Jun,15952019,33.52,47.14,36.62,4.02,2.11,0,0,15952018,36.62,2018,M2328,0,0.052157291,0.109776079,-0.288926602,0,0,0,0,0,0
1595,川寶,18-Jun,15952018,47.14,36.58,46.92,2.11,2.56,0,0,15952017,46.92,2017,M2328,0,-0.009590793,0.044970162,0.28868234,0,0,0,0,0,0
1597,直得,23-Jun,15972023,71.69,66.57,67.9,3.97,3.98,0,0,15972022,67.9,2022,M1500,0,-0.000147275,0.058468336,0.076911522,0,0,0,0,0,0
1597,直得,22-Jun,15972022,66.57,103.02,76.88,3.98,2.63,0,0,15972021,76.88,2021,M1500,0,0.017559834,0.051768991,-0.353814793,0,0,0,0,0,0
1597,直得,21-Jun,15972021,103.02,76.8,71.3,2.63,2.15,0,0,15972020,71.3,2020,M1500,0,0.006732118,0.036886396,0.34140625,0,0,0,0,0,0
1597,直得,20-Jun,15972020,76.8,67.18,78.99,2.15,6.54,0,0,15972019,78.99,2019,M1500,0,-0.055576655,0.027218635,0.14319738,0,0,0,0,0,0
1597,直得,19-Jun,15972019,67.18,94.45,58.79,6.54,4.17,0,0,15972018,58.79,2018,M1500,0,0.040312978,0.111243409,-0.288724193,0,0,0,0,0,0
1597,直得,18-Jun,15972018,94.45,29.8,52.4,4.17,1.52,0,0,15972017,52.4,2017,M1500,0,0.050572519,0.079580153,2.169463087,0,0,0,0,0,0
1598,岱宇,23-Jun,15982023,39.05,37.67,39.02,-0.4,3.61,1,0,15982022,39.02,2022,M1722,1,-0.102767811,-0.010251153,0.036633926,0,0,0,0,0,0
1598,岱宇,22-Jun,15982022,37.67,87.41,48.4,3.61,10.66,0,0,15982021,48.4,2021,M1722,0,-0.145661157,0.074586777,-0.569042444,0,0,0,0,0,0
1598,岱宇,21-Jun,15982021,87.41,45.94,98.07,10.66,2.21,0,0,15982020,98.07,2020,M1722,0,0.086162945,0.108697869,0.902699173,0,0,0,0,0,0
1598,岱宇,20-Jun,15982020,45.94,36.52,33.68,2.21,0.96,0,0,15982019,33.68,2019,M1722,0,0.037114014,0.065617577,0.257940854,0,0,0,0,0,0
1598,岱宇,19-Jun,15982019,36.52,26.67,26.53,0.96,-1.53,0,1,15982018,26.53,2018,M1722,-1,0.093856012,0.03618545,0.369328834,0,0,0,0,0,0
1598,岱宇,18-Jun,15982018,26.67,28.29,33.75,-1.53,3.19,1,0,15982017,33.75,2017,M1722,1,-0.139851852,-0.045333333,-0.057264051,0,0,0,0,0,0
1599,宏佳騰,23-Jun,15992023,36.48,39.46,37.54,3.62,4.73,0,0,15992022,37.54,2022,M1500,0,-0.02956846,0.096430474,-0.075519513,0,0,0,0,0,0
1599,宏佳騰,22-Jun,15992022,39.46,36.58,45.79,4.73,3.2,0,0,15992021,45.79,2021,M1500,0,0.033413409,0.103297663,0.078731547,0,0,0,0,0,0
1599,宏佳騰,21-Jun,15992021,36.58,24.69,31.95,3.2,1.93,0,0,15992020,31.95,2020,M1500,0,0.039749609,0.100156495,0.481571486,0,0,0,0,0,0
1599,宏佳騰,20-Jun,15992020,24.69,29.17,29.72,1.93,3.73,0,0,15992019,29.72,2019,M1500,0,-0.060565276,0.064939435,-0.153582448,0,0,0,0,0,0
1599,宏佳騰,19-Jun,15992019,29.17,23.35,23.37,3.73,2.85,0,0,15992018,23.37,2018,M1500,0,0.037655113,0.159606333,0.249250535,0,0,0,0,0,0
1599,宏佳騰,18-Jun,15992018,23.35,26.12,27.04,2.85,3.96,0,0,15992017,27.04,2017,M1500,0,-0.041050296,0.105399408,-0.106049005,0,0,0,0,0,0
1603,華電,23-Jun,16032023,34.17,26.32,25.64,2.09,1.7,0,0,16032022,25.64,2022,M1600,0,0.015210608,0.081513261,0.29825228,0,0,0,0,0,0
1603,華電,22-Jun,16032022,26.32,29.45,25.93,1.7,0.97,0,0,16032021,25.93,2021,M1600,0,0.028152719,0.065561126,-0.106281834,0,0,0,0,0,0
1603,華電,21-Jun,16032021,29.45,25.63,27.03,0.97,1.45,0,0,16032020,27.03,2020,M1600,0,-0.017758047,0.035886053,0.149044089,0,0,0,0,0,0
1603,華電,20-Jun,16032020,25.63,#N/A,26.19,1.45,0.82,0,0,16032019,26.19,2019,M1600,0,0.024054983,0.055364643,#N/A,0,0,0,0,0,0
1603,華電,18-Jun,16032018,22.65,23.19,25.06,0.88,0.73,0,0,16032017,25.06,2017,M1600,0,0.005985634,0.035115722,-0.023285899,0,0,0,0,0,0
1604,聲寶,23-Jun,16042023,26.75,25.46,25.08,1.86,1.65,0,0,16042022,25.08,2022,M1600,0,0.008373206,0.074162679,0.050667714,0,0,0,0,0,0
1604,聲寶,22-Jun,16042022,25.46,23.77,25.68,1.65,1.14,0,0,16042021,25.68,2021,M1600,0,0.019859813,0.064252336,0.071098023,0,0,0,0,0,0
1604,聲寶,21-Jun,16042021,23.77,15.84,20.57,1.14,1.02,0,0,16042020,20.57,2020,M1600,0,0.005833738,0.055420515,0.500631313,0,0,0,0,0,0
1604,聲寶,20-Jun,16042020,15.84,12.59,14.81,1.02,1.03,0,0,16042019,14.81,2019,M1600,0,-0.000675219,0.068872384,0.258141382,0,0,0,0,0,0
1604,聲寶,19-Jun,16042019,12.59,9.68,9.44,1.03,0.63,0,0,16042018,9.44,2018,M1600,0,0.042372881,0.109110169,0.300619835,0,0,0,0,0,0
1604,聲寶,18-Jun,16042018,9.68,11.49,9.36,0.63,1.48,0,0,16042017,9.36,2017,M1600,0,-0.090811966,0.067307692,-0.157528285,0,0,0,0,0,0
1605,華新,23-Jun,16052023,41,34.67,45.39,3.16,4.08,0,0,16052022,45.39,2022,M1600,0,-0.020268782,0.069618859,0.182578598,0,0,0,0,0,0
1605,華新,22-Jun,16052022,34.67,25.88,24.17,4.08,1.87,0,0,16052021,24.17,2021,M1600,0,0.091435664,0.168804303,0.339644513,0,0,0,0,0,0
1605,華新,21-Jun,16052021,25.88,12.85,17.05,1.87,0.91,0,0,16052020,17.05,2020,M1600,0,0.056304985,0.109677419,1.014007782,0,0,0,0,0,0
1605,華新,20-Jun,16052020,12.85,12.53,13.13,0.91,3.43,0,0,16052019,13.13,2019,M1600,0,-0.191926885,0.069306931,0.025538707,0,0,0,0,0,0
1605,華新,19-Jun,16052019,12.53,16.33,13.21,3.43,2.04,0,0,16052018,13.21,2018,M1600,0,0.105223316,0.259651779,-0.232700551,0,0,0,0,0,0
1605,華新,18-Jun,16052018,16.33,9.59,13.31,2.04,1.4,0,0,16052017,13.31,2017,M1600,0,0.048084147,0.153268219,0.702815433,0,0,0,0,0,0
1608,華榮,23-Jun,16082023,22.84,14.99,13.46,0.94,1.17,0,0,16082022,13.46,2022,M1600,0,-0.017087667,0.069836553,0.523682455,0,0,0,0,0,0
1608,華榮,22-Jun,16082022,14.99,27.63,19.69,1.17,0.64,0,0,16082021,19.69,2021,M1600,0,0.026917217,0.059421026,-0.45747376,0,0,0,0,0,0
1608,華榮,21-Jun,16082021,27.63,8.04,11.79,0.64,0.34,0,0,16082020,11.79,2020,M1600,0,0.025445293,0.054283291,2.436567164,0,0,0,0,0,0
1608,華榮,20-Jun,16082020,8.04,7.98,8,0.34,0.66,0,0,16082019,8,2019,M1600,0,-0.04,0.0425,0.007518797,0,0,0,0,0,0
1608,華榮,19-Jun,16082019,7.98,8.64,7.39,0.66,0.47,0,0,16082018,7.39,2018,M1600,0,0.025710419,0.089309878,-0.076388889,0,0,0,0,0,0
1608,華榮,18-Jun,16082018,8.64,7,8.83,0.47,0.23,0,0,16082017,8.83,2017,M1600,0,0.027180068,0.053227633,0.234285714,0,0,0,0,0,0
1609,大亞,23-Jun,16092023,37.75,23.53,19.85,0.33,1.63,0,0,16092022,19.85,2022,M1600,0,-0.065491184,0.016624685,0.604334892,0,0,0,0,0,0
1609,大亞,22-Jun,16092022,23.53,26.24,22.66,1.63,0.58,0,0,16092021,22.66,2021,M1600,0,0.046337158,0.071932921,-0.103277439,0,0,0,0,0,0
1609,大亞,21-Jun,16092021,26.24,9.08,17.29,0.58,0.11,0,0,16092020,17.29,2020,M1600,0,0.027183343,0.033545402,1.889867841,0,0,0,0,0,0
1609,大亞,20-Jun,16092020,9.08,8.53,9.54,0.11,0.14,0,0,16092019,9.54,2019,M1600,0,-0.003144654,0.011530398,0.064478312,0,0,0,0,0,0
1609,大亞,19-Jun,16092019,8.53,10.52,7.94,0.14,1.05,0,0,16092018,7.94,2018,M1600,0,-0.114609572,0.017632242,-0.189163498,0,0,0,0,0,0
1609,大亞,18-Jun,16092018,10.52,4.88,10.6,1.05,0.38,0,0,16092017,10.6,2017,M1600,0,0.063207547,0.099056604,1.155737705,0,0,0,0,0,0
1611,中電,23-Jun,16112023,18.15,18.85,12.99,0.36,-0.06,0,1,16112022,12.99,2022,M1600,-1,0.032332564,0.027713626,-0.037135279,0,0,0,0,0,0
1611,中電,22-Jun,16112022,18.85,10.78,20.83,-0.06,0.18,1,0,16112021,20.83,2021,M1600,1,-0.011521843,-0.002880461,0.748608534,0,0,0,0,0,0
1611,中電,21-Jun,16112021,10.78,10.53,12.8,0.18,-0.2,0,1,16112020,12.8,2020,M1600,-1,0.0296875,0.0140625,0.02374169,0,0,0,0,0,0
1611,中電,20-Jun,16112020,10.53,7.84,9.43,-0.2,-0.05,1,1,16112019,9.43,2019,M1600,0,-0.015906681,-0.021208908,0.343112245,0,0,0,0,0,0
1611,中電,19-Jun,16112019,7.84,9.16,7.66,-0.05,-0.91,1,1,16112018,7.66,2018,M1600,0,0.11227154,-0.006527415,-0.144104803,0,0,0,0,0,0
1611,中電,18-Jun,16112018,9.16,6.13,7.67,-0.91,-0.7,1,1,16112017,7.67,2017,M1600,0,-0.0273794,-0.118644068,0.494290375,0,0,0,0,0,0
1612,宏泰,23-Jun,16122023,25.15,17.45,15.33,1.38,0.53,0,0,16122022,15.33,2022,M1600,0,0.055446836,0.090019569,0.441260745,0,0,0,0,0,0
1612,宏泰,22-Jun,16122022,17.45,21.52,21.98,0.53,0.84,0,0,16122021,21.98,2021,M1600,0,-0.014103731,0.02411283,-0.189126394,0,0,0,0,0,0
1612,宏泰,21-Jun,16122021,21.52,7.97,14.1,0.84,0.13,0,0,16122020,14.1,2020,M1600,0,0.05035461,0.059574468,1.700125471,0,0,0,0,0,0
1612,宏泰,20-Jun,16122020,7.97,7.25,8.12,0.13,0.68,0,0,16122019,8.12,2019,M1600,0,-0.06773399,0.016009852,0.099310345,0,0,0,0,0,0
1612,宏泰,19-Jun,16122019,7.25,7.79,6.88,0.68,0.23,0,0,16122018,6.88,2018,M1600,0,0.065406977,0.098837209,-0.069319641,0,0,0,0,0,0
1612,宏泰,18-Jun,16122018,7.79,6.47,7.58,0.23,0.11,0,0,16122017,7.58,2017,M1600,0,0.015831135,0.030343008,0.204018547,0,0,0,0,0,0
1614,三洋電,23-Jun,16142023,38.23,35.72,34.53,1.12,1.41,0,0,16142022,34.53,2022,M1600,0,-0.008398494,0.032435563,0.070268757,0,0,0,0,0,0
1614,三洋電,22-Jun,16142022,35.72,31.49,33.98,1.41,1.35,0,0,16142021,33.98,2021,M1600,0,0.001765745,0.041494997,0.134328358,0,0,0,0,0,0
1614,三洋電,21-Jun,16142021,31.49,30.75,33.68,1.35,0.94,0,0,16142020,33.68,2020,M1600,0,0.012173397,0.040083135,0.024065041,0,0,0,0,0,0
1614,三洋電,20-Jun,16142020,30.75,24.44,28.02,0.94,0.77,0,0,16142019,28.02,2019,M1600,0,0.006067095,0.033547466,0.258183306,0,0,0,0,0,0
1614,三洋電,19-Jun,16142019,24.44,20.49,19.5,0.77,0.81,0,0,16142018,19.5,2018,M1600,0,-0.002051282,0.039487179,0.192776964,0,0,0,0,0,0
1614,三洋電,18-Jun,16142018,20.49,20.27,19.23,0.81,1.39,0,0,16142017,19.23,2017,M1600,0,-0.030161206,0.042121685,0.010853478,0,0,0,0,0,0
1615,大山,23-Jun,16152023,33.94,24.83,25.11,2.69,3.24,0,0,16152022,25.11,2022,M1600,0,-0.021903624,0.107128634,0.366894885,0,0,0,0,0,0
1615,大山,22-Jun,16152022,24.83,26.58,24.56,3.24,2.68,0,0,16152021,24.56,2021,M1600,0,0.022801303,0.131921824,-0.065838977,0,0,0,0,0,0
1615,大山,21-Jun,16152021,26.58,13.44,16.48,2.68,2.17,0,0,16152020,16.48,2020,M1600,0,0.030946602,0.162621359,0.977678571,0,0,0,0,0,0
1615,大山,20-Jun,16152020,13.44,9.19,10.25,2.17,1.75,0,0,16152019,10.25,2019,M1600,0,0.04097561,0.211707317,0.462459195,0,0,0,0,0,0
1615,大山,19-Jun,16152019,9.19,10.17,8.39,1.75,1.29,0,0,16152018,8.39,2018,M1600,0,0.054827175,0.208581645,-0.096361849,0,0,0,0,0,0
1615,大山,18-Jun,16152018,10.17,5.7,8.02,1.29,0.86,0,0,16152017,8.02,2017,M1600,0,0.05361596,0.16084788,0.784210526,0,0,0,0,0,0
1616,億泰,23-Jun,16162023,10.55,8.35,7.32,-0.03,0.55,1,0,16162022,7.32,2022,M1600,1,-0.079234973,-0.004098361,0.263473054,0,0,0,0,0,0
1616,億泰,22-Jun,16162022,8.35,12.15,12.15,0.55,0.03,0,0,16162021,12.15,2021,M1600,0,0.042798354,0.04526749,-0.312757202,0,0,0,0,0,0
1616,億泰,21-Jun,16162021,12.15,4.5,6.71,0.03,-0.28,0,1,16162020,6.71,2020,M1600,-1,0.046199702,0.004470939,1.7,0,0,0,0,0,0
1616,億泰,20-Jun,16162020,4.5,4.52,4.86,-0.28,-0.05,1,1,16162019,4.86,2019,M1600,0,-0.047325103,-0.057613169,-0.004424779,0,0,0,0,0,0
1616,億泰,19-Jun,16162019,4.52,6.13,4.48,-0.05,-0.35,1,1,16162018,4.48,2018,M1600,0,0.066964286,-0.011160714,-0.262642741,0,0,0,0,0,0
1616,億泰,18-Jun,16162018,6.13,5.48,6.1,-0.35,0.06,1,0,16162017,6.1,2017,M1600,1,-0.067213115,-0.057377049,0.118613139,0,0,0,0,0,0
1617,榮星,23-Jun,16172023,16.39,14.98,14.68,0.28,1.45,0,0,16172022,14.68,2022,M1600,0,-0.079700272,0.019073569,0.094125501,0,0,0,0,0,0
1617,榮星,22-Jun,16172022,14.98,18.03,16.4,1.45,0.99,0,0,16172021,16.4,2021,M1600,0,0.02804878,0.088414634,-0.169162507,0,0,0,0,0,0
1617,榮星,21-Jun,16172021,18.03,9.71,13.11,0.99,0.47,0,0,16172020,13.11,2020,M1600,0,0.039664378,0.075514874,0.85684861,0,0,0,0,0,0
1617,榮星,20-Jun,16172020,9.71,10.74,10.49,0.47,1.52,0,0,16172019,10.49,2019,M1600,0,-0.100095329,0.044804576,-0.095903166,0,0,0,0,0,0
1617,榮星,19-Jun,16172019,10.74,10.74,10.06,1.52,0.8,0,0,16172018,10.06,2018,M1600,0,0.071570577,0.151093439,0,0,0,0,0,0,0
1617,榮星,18-Jun,16172018,10.74,6.77,12.08,0.8,0.72,0,0,16172017,12.08,2017,M1600,0,0.006622517,0.066225166,0.586410635,0,0,0,0,0,0
1618,合機,23-Jun,16182023,19.54,11.87,13.98,1.18,1.24,0,0,16182022,13.98,2022,M1600,0,-0.004291845,0.084406295,0.646166807,0,0,0,0,0,0
1618,合機,22-Jun,16182022,11.87,17.41,13.55,1.24,0.94,0,0,16182021,13.55,2021,M1600,0,0.022140221,0.091512915,-0.318207926,0,0,0,0,0,0
1618,合機,21-Jun,16182021,17.41,7.9,12.98,0.94,0.28,0,0,16182020,12.98,2020,M1600,0,0.050847458,0.072419106,1.203797468,0,0,0,0,0,0
1618,合機,20-Jun,16182020,7.9,7.75,8.79,0.28,0.07,0,0,16182019,8.79,2019,M1600,0,0.023890785,0.03185438,0.019354839,0,0,0,0,0,0
1618,合機,19-Jun,16182019,7.75,8.33,7.74,0.07,0.3,0,0,16182018,7.74,2018,M1600,0,-0.029715762,0.009043928,-0.069627851,0,0,0,0,0,0
1618,合機,18-Jun,16182018,8.33,7.08,8.12,0.3,0.22,0,0,16182017,8.12,2017,M1600,0,0.009852217,0.036945813,0.176553672,0,0,0,0,0,0
1626,艾美特-KY,23-Jun,16262023,16.98,16.1,15.13,-1.49,-2.15,1,1,16262022,15.13,2022,M1600,0,0.043621943,-0.098479841,0.054658385,0,0,0,0,0,1
1626,艾美特-KY,22-Jun,16262022,16.1,23.78,21.05,-2.15,1.18,1,0,16262021,21.05,2021,M1600,1,-0.158194774,-0.102137767,-0.322960471,0,0,0,0,0,1
1626,艾美特-KY,21-Jun,16262021,23.78,23.14,19.52,1.18,1.8,0,0,16262020,19.52,2020,M1600,0,-0.031762295,0.06045082,0.027657736,0,0,0,0,0,1
1626,艾美特-KY,20-Jun,16262020,23.14,20.72,24.18,1.8,-0.03,0,1,16262019,24.18,2019,M1600,-1,0.075682382,0.074441687,0.116795367,0,0,0,0,0,1
1626,艾美特-KY,19-Jun,16262019,20.72,16.63,10.83,-0.03,0.15,1,0,16262018,10.83,2018,M1600,1,-0.016620499,-0.002770083,0.24594107,0,0,0,0,0,1
1626,艾美特-KY,18-Jun,16262018,16.63,23.97,19.52,0.15,1.68,0,0,16262017,19.52,2017,M1600,0,-0.078381148,0.007684426,-0.306216103,0,0,0,0,0,1
1701,中化,23-Jun,17012023,25.42,20.52,32.2,1.56,1.73,0,0,17012022,32.2,2022,M1722,0,-0.005279503,0.048447205,0.238791423,0,0,0,0,0,0
1701,中化,22-Jun,17012022,20.52,21.76,21.04,1.73,1.86,0,0,17012021,21.04,2021,M1722,0,-0.006178707,0.082224335,-0.056985294,0,0,0,0,0,0
1701,中化,21-Jun,17012021,21.76,21.87,21.05,1.86,1.29,0,0,17012020,21.05,2020,M1722,0,0.027078385,0.088361045,-0.005029721,0,0,0,0,0,0
1701,中化,20-Jun,17012020,21.87,15.76,16.61,1.29,1.24,0,0,17012019,16.61,2019,M1722,0,0.003010235,0.077664058,0.387690355,0,0,0,0,0,0
1701,中化,19-Jun,17012019,15.76,15.89,14.98,1.24,1.04,0,0,17012018,14.98,2018,M1722,0,0.013351135,0.082777036,-0.008181246,0,0,0,0,0,0
1701,中化,18-Jun,17012018,15.89,14.68,14.97,1.04,1.04,0,0,17012017,14.97,2017,M1722,0,0,0.069472278,0.082425068,0,0,0,0,0,0
1702,南僑,23-Jun,17022023,47.85,43.9,43.71,2.3,4.44,0,0,17022022,43.71,2022,M1200,0,-0.048959048,0.052619538,0.089977221,0,0,0,0,0,0
1702,南僑,22-Jun,17022022,43.9,46.82,46,4.44,3.83,0,0,17022021,46,2021,M1200,0,0.01326087,0.096521739,-0.06236651,0,0,0,0,0,0
1702,南僑,21-Jun,17022021,46.82,38.9,41.55,3.83,3.96,0,0,17022020,41.55,2020,M1200,0,-0.003128761,0.092178099,0.203598972,0,0,0,0,0,0
1702,南僑,20-Jun,17022020,38.9,47.02,43.04,3.96,4.1,0,0,17022019,43.04,2019,M1200,0,-0.003252788,0.092007435,-0.172692471,0,0,0,0,0,0
1702,南僑,19-Jun,17022019,47.02,46.76,37.77,4.1,4.14,0,0,17022018,37.77,2018,M1200,0,-0.001059042,0.108551761,0.005560308,0,0,0,0,0,0
1702,南僑,18-Jun,17022018,46.76,47.42,48.99,4.14,4.88,0,0,17022017,48.99,2017,M1200,0,-0.015105123,0.084507042,-0.013918178,0,0,0,0,0,0
1707,葡萄王,23-Jun,17072023,168,128.3,161.45,9.82,8.77,0,0,17072022,161.45,2022,M1722,0,0.006503561,0.060823784,0.309431021,0,0,0,0,0,0
1707,葡萄王,22-Jun,17072022,128.3,152.77,147.23,8.77,9.34,0,0,17072021,147.23,2021,M1722,0,-0.003871494,0.059566664,-0.160175427,0,0,0,0,0,0
1707,葡萄王,21-Jun,17072021,152.77,168.27,157.2,9.34,9.63,0,0,17072020,157.2,2020,M1722,0,-0.001844784,0.059414758,-0.092113865,0,0,0,0,0,0
1707,葡萄王,20-Jun,17072020,168.27,175.16,167.03,9.63,9.56,0,0,17072019,167.03,2019,M1722,0,0.000419086,0.057654314,-0.039335465,0,0,0,0,0,0
1707,葡萄王,19-Jun,17072019,175.16,185.61,158.35,9.56,10.08,0,0,17072018,158.35,2018,M1722,0,-0.003283865,0.060372592,-0.056300846,0,0,0,0,0,0
1707,葡萄王,18-Jun,17072018,185.61,158.11,167.86,10.08,9.58,0,0,17072017,167.86,2017,M1722,0,0.002978673,0.060050042,0.173929543,0,0,0,0,0,0
1708,東鹼,23-Jun,17082023,35.81,40.07,37.06,4.87,2.7,0,0,17082022,37.06,2022,M1721,0,0.058553697,0.131408527,-0.106313951,0,0,0,0,0,0
1708,東鹼,22-Jun,17082022,40.07,31.91,30.12,2.7,0.76,0,0,17082021,30.12,2021,M1721,0,0.064409031,0.089641434,0.25571921,0,0,0,0,0,0
1708,東鹼,21-Jun,17082021,31.91,19.11,19.12,0.76,1.29,0,0,17082020,19.12,2020,M1721,0,-0.027719665,0.039748954,0.669806384,0,0,0,0,0,0
1708,東鹼,20-Jun,17082020,19.11,17.77,18.07,1.29,1.75,0,0,17082019,18.07,2019,M1721,0,-0.025456558,0.071389043,0.075407991,0,0,0,0,0,0
1708,東鹼,19-Jun,17082019,17.77,18.2,16.87,1.75,2.17,0,0,17082018,16.87,2018,M1721,0,-0.024896266,0.10373444,-0.023626374,0,0,0,0,0,0
1708,東鹼,18-Jun,17082018,18.2,17.21,19.04,2.17,2.45,0,0,17082017,19.04,2017,M1721,0,-0.014705882,0.113970588,0.057524695,0,0,0,0,0,0
1709,和益,23-Jun,17092023,22.79,20.49,20.57,2.04,2.56,0,0,17092022,20.57,2022,M1721,0,-0.025279533,0.099173554,0.112249878,0,0,0,0,0,0
1709,和益,22-Jun,17092022,20.49,17.01,19.97,2.56,1.24,0,0,17092021,19.97,2021,M1721,0,0.066099149,0.128192288,0.204585538,0,0,0,0,0,0
1709,和益,21-Jun,17092021,17.01,10.45,12.7,1.24,0.45,0,0,17092020,12.7,2020,M1721,0,0.062204724,0.097637795,0.627751196,0,0,0,0,0,0
