代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,TA,NI,Price,MBV,EARNBV
2102,泰豐,2021,M2100,21022021,0,0,0,0,0,473329,5308025,11571629,-2029207,19.05,1.698733041,-0.3822904
2102,泰豐,2020,M2100,21022020,0,0,0,0,0,473329,7543425,14575805,104043,28.08,1.761942131,0.013792541
2102,泰豐,2019,M2100,21022019,0,0,0,0,0,473329,7319790,13603075,-431582,18.79,1.215041949,-0.058960981
2102,泰豐,2018,M2100,21022018,0,0,0,0,0,473329,8028335,14198620,-781445,12.04,0.709845959,-0.097335874
2102,泰豐,2017,M2100,21022017,0,0,0,0,0,473329,9042963,15397060,-708859,12.29,0.643286212,-0.078387913
2103,台橡,2022,M2100,21032022,0,0,0,0,0,825710,20731263,36573533,2070528,25.7,1.023610911,0.099874668
2103,台橡,2021,M2100,21032021,0,0,0,0,0,825710,20123818,32829763,3500512,26.02,1.067639063,0.173948701
2103,台橡,2020,M2100,21032020,0,0,0,0,0,825710,15858659,29268382,877099,31.19,1.623964227,0.055307261
2103,台橡,2019,M2100,21032019,0,0,0,0,0,825710,16452723,32514923,822899,14.45,0.725199683,0.050015976
2103,台橡,2018,M2100,21032018,0,0,0,0,0,825710,16881841,30230169,1221989,22.42,1.096587641,0.072384819
2103,台橡,2017,M2100,21032017,0,0,0,0,0,825710,16443446,28999341,704376,25.73,1.292035641,0.042836277
2104,國際中橡,2022,M2100,21042022,0,0,0,0,0,984734,35558457,58405816,1012394,21.5,0.595407753,0.028471258
2104,國際中橡,2021,M2100,21042021,0,0,0,0,0,984734,35220818,57513321,3149084,19.26,0.538487688,0.089409735
2104,國際中橡,2020,M2100,21042020,0,0,0,0,0,984734,33819562,50187227,688316,26.34,0.766949423,0.020352599
2104,國際中橡,2019,M2100,21042019,0,0,0,0,0,984734,34293482,51611764,1171305,19.57,0.561950646,0.034155324
2104,國際中橡,2018,M2100,21042018,0,0,0,0,0,871446,32255326,49934138,3322500,30.8,0.832127283,0.103006245
2104,國際中橡,2017,M2100,21042017,0,0,0,0,0,628587,20466796,36343662,2270427,33,1.013513351,0.110932214
2105,正新,2022,M2100,21052022,0,0,0,0,0,3241416,84386815,145883619,4843851,40.15,1.54221785,0.057400567
2105,正新,2021,M2100,21052021,0,0,0,0,0,3241416,81477368,149721997,5371993,32.98,1.312044096,0.065932334
2105,正新,2020,M2100,21052020,0,0,0,0,0,3241416,80975281,151325153,6037919,42.18,1.688452639,0.074564965
2105,正新,2019,M2100,21052019,0,0,0,0,0,3241416,77970687,164040229,3863377,29.6,1.230538261,0.049549095
2105,正新,2018,M2100,21052018,0,0,0,0,0,3241416,79818006,174762768,3628506,34.21,1.389271004,0.045459743
2105,正新,2017,M2100,21052017,0,0,0,0,0,3241416,82891303,179084255,5608896,37.58,1.469543955,0.067665675
2106,建大,2022,M2100,21062022,0,0,0,0,0,909410,19382396,46600149,338020,30.08,1.411334945,0.017439536
2106,建大,2021,M2100,21062021,0,0,0,0,0,909410,18737788,46336074,902005,31.47,1.527348516,0.048138286
2106,建大,2020,M2100,21062020,0,0,0,0,0,909410,19109727,42390039,1010274,35.72,1.69987385,0.052867003
2106,建大,2019,M2100,21062019,0,0,0,0,0,874430,18782768,42019785,1015366,24.58,1.144319591,0.054058379
2106,建大,2018,M2100,21062018,0,0,0,0,0,874430,19016100,40149478,700357,24.09,1.107746525,0.036829686
2106,建大,2017,M2100,21062017,0,0,0,0,0,874430,19197812,40953042,318035,26.18,1.19245763,0.016566211
2107,厚生,2022,M2100,21072022,0,0,0,0,0,337326,11862585,13759205,732462,22.16,0.630144624,0.061745564
2107,厚生,2021,M2100,21072021,0,0,0,0,0,342326,11937826,13115402,774286,19.96,0.57236778,0.064859883
2107,厚生,2020,M2100,21072020,0,0,0,0,0,342326,11182259,12257115,900843,21.99,0.673186763,0.080560019
2107,厚生,2019,M2100,21072019,0,0,0,0,0,350000,10805622,12979434,568118,15.33,0.496547075,0.05257615
2107,厚生,2018,M2100,21072018,0,0,0,0,0,370000,10358922,14124090,215721,15.08,0.538627475,0.020824657
2107,厚生,2017,M2100,21072017,0,0,0,0,0,380000,10836838,14872533,268880,11.82,0.414475145,0.024811666
2108,南帝,2022,M2100,21082022,0,0,0,0,0,492417,15318965,17395906,1376459,37.45,1.203803041,0.089853264
2108,南帝,2021,M2100,21082021,0,0,0,0,0,492417,16752733,20751570,7497721,40.51,1.190719906,0.44755211
2108,南帝,2020,M2100,21082020,0,0,0,0,0,492417,11287410,14409854,3622819,123.48,5.386855901,0.320961053
2108,南帝,2019,M2100,21082019,0,0,0,0,0,492417,8745659,10671130,1482962,30.61,1.723470395,0.169565495
2108,南帝,2018,M2100,21082018,0,0,0,0,0,492417,8292979,10156779,1593832,26.8,1.591319066,0.192190526
2108,南帝,2017,M2100,21082017,0,0,0,0,0,468968,7194142,8822306,883841,19.46,1.268548394,0.122855651
2109,華豐,2022,M2100,21092022,0,0,0,0,0,279349,4779386,8066890,424294,14.44,0.843999535,0.088775839
2109,華豐,2021,M2100,21092021,0,0,0,0,0,279349,4472393,8323929,562075,13.63,0.851339958,0.125676567
2109,華豐,2020,M2100,21092020,0,0,0,0,0,332349,4524978,8049717,581944,17.43,1.280192538,0.128607034
2109,華豐,2019,M2100,21092019,0,0,0,0,0,332349,4180474,7407409,118548,15.04,1.195684738,0.02835755
2109,華豐,2018,M2100,21092018,0,0,0,0,0,332349,3962682,7120207,-110747,12.69,1.064306651,-0.027947486
2109,華豐,2017,M2100,21092017,0,0,0,0,0,332349,4037658,7315662,24236,15.96,1.313704638,0.00600249
2114,鑫永銓,2022,M2100,21142022,0,0,0,0,0,77992,3002822,3568547,609776,107.77,2.799099594,0.203067648
2114,鑫永銓,2021,M2100,21142021,0,0,0,0,0,77992,3145735,3690143,417602,108.57,2.691768836,0.132751805
2114,鑫永銓,2020,M2100,21142020,0,0,0,0,0,70902,2525111,2916069,427857,113.65,3.191151716,0.169440868
2114,鑫永銓,2019,M2100,21142019,0,0,0,0,0,70902,2349088,2746599,369337,61.01,1.841451244,0.157225698
2114,鑫永銓,2018,M2100,21142018,0,0,0,0,0,67525,2294054,2635353,423686,58.77,1.729882666,0.184688765
2114,鑫永銓,2017,M2100,21142017,0,0,0,0,0,67525,2234990,2762981,325354,60.35,1.823334221,0.145572911
2115,六暉-KY,2022,M2200,21152022,0,0,0,0,1,99403,3037303,4865994,229439,33.4,1.093094828,0.075540372
2115,六暉-KY,2021,M2200,21152021,0,0,0,0,1,99403,2958526,5166635,398729,30.85,1.036523779,0.134772856
2115,六暉-KY,2020,M2200,21152020,0,0,0,0,1,90366,2719423,4725135,590524,38.78,1.288653321,0.217150476
2115,六暉-KY,2019,M2200,21152019,0,0,0,0,1,86063,2300695,4146656,247909,30.95,1.157758786,0.107753961
2115,六暉-KY,2018,M2100,21152018,0,0,0,0,1,81965,2227604,3383863,206592,26.51,0.975439149,0.092741798
2115,六暉-KY,2017,M2100,21152017,0,0,0,0,1,81965,2197393,3282097,274258,23.85,0.889629324,0.124810628
2201,裕隆,2022,M2200,22012022,1,0.693147181,1,0,0,1000000,72511852,360431614,-308083,81.56,1.124781643,-0.004248726
2201,裕隆,2021,M2200,22012021,0,0,0,0,0,1000000,70699523,323862779,7895793,44.16,0.624615247,0.111680994
2201,裕隆,2020,M2200,22012020,0,0,0,0,0,1000000,64875320,301322746,152413,38.86,0.598995119,0.002349322
2201,裕隆,2019,M2200,22012019,0,0,0,0,0,1572920,57081151,313891543,-25422972,30.92,0.85202708,-0.44538296
2201,裕隆,2018,M2200,22012018,0,0,0,0,0,1572920,84423974,319860559,3897152,31.77,0.591913245,0.046161674
2201,裕隆,2017,M2200,22012017,0,0,0,0,0,1572920,79121139,258416507,2563983,28.6,0.56856502,0.03240579
2204,中華,2022,M2200,22042022,0,0,0,0,0,553620,36046948,48489639,-7639170,89.02,1.367196258,-0.211922796
2204,中華,2021,M2200,22042021,0,0,0,0,0,553620,46325028,54735114,4670674,53.92,0.644385804,0.100823987
2204,中華,2020,M2200,22042020,0,0,0,0,0,553620,45706644,54597693,3424644,60.11,0.728080106,0.074926612
2204,中華,2019,M2200,22042019,0,0,0,0,0,553620,42164939,51466468,-2287001,28.72,0.377089752,-0.0542394
2204,中華,2018,M2200,22042018,0,0,0,0,0,1384051,55774089,64504416,4169137,38.54,0.956381834,0.074750428
2204,中華,2017,M2200,22042017,0,0,0,0,0,1384051,54456962,63528926,4433230,36.96,0.939356936,0.081407957
2206,三陽工業,2022,M2200,22062022,0,0,0,0,0,797490,20242488,57077274,2669342,87.41,3.443677521,0.131868276
2206,三陽工業,2021,M2200,22062021,0,0,0,0,0,797640,16819702,46531218,2010716,33.2,1.574442163,0.119545281
2206,三陽工業,2020,M2200,22062020,0,0,0,0,0,803078,16066789,44018077,1654186,27.15,1.357058196,0.102956851
2206,三陽工業,2019,M2200,22062019,0,0,0,0,0,853596,15240725,41122217,503313,18.16,1.017097504,0.033024216
2206,三陽工業,2018,M2200,22062018,0,0,0,0,0,853596,14101157,37396928,-235318,18.46,1.117453139,-0.016687851
2206,三陽工業,2017,M2200,22062017,0,0,0,0,0,868596,14636593,36629218,512507,17.04,1.011224118,0.035015457
2207,和泰車,2022,M2200,22072022,0,0,0,0,0,546179,69572063,406561137,-14676577,795.87,6.248017695,-0.210955035
2207,和泰車,2021,M2200,22072021,0,0,0,0,0,546179,94465965,349612784,19538021,573.33,3.314853197,0.206826035
2207,和泰車,2020,M2200,22072020,0,0,0,0,0,546179,83885342,290490532,16504457,564.49,3.675404741,0.19675019
2207,和泰車,2019,M2200,22072019,0,0,0,0,0,546179,75608627,255534055,13552787,634.22,4.581456629,0.179249215
2207,和泰車,2018,M2200,22072018,0,0,0,0,0,546179,58235958,229385705,11587486,447.12,4.193415252,0.198974764
2207,和泰車,2017,M2200,22072017,0,0,0,0,0,546179,54876148,206593486,11505537,225.93,2.248667699,0.209663714
2208,台船,2022,M2600,22082022,0,0,0,0,0,931787,9813627,46638124,-3529721,23.8,2.259769054,-0.35967548
2208,台船,2021,M2600,22082021,0,0,0,0,0,931787,13263540,43721511,-3787,17.21,1.209032752,-0.00028552
2208,台船,2020,M2600,22082020,0,0,0,0,0,473055,5008081,37247566,-1610641,26.78,2.52959425,-0.321608416
2208,台船,2019,M2600,22082019,0,0,0,0,0,472992,6457258,35076187,-1770808,18.61,1.363176308,-0.274235287
2208,台船,2018,M2600,22082018,0,0,0,0,0,472992,5985554,22826431,-3162074,21.18,1.673691451,-0.528284266
2208,台船,2017,M2600,22082017,0,0,0,0,0,743565,6379084,22283393,-5749338,33.25,3.875718873,-0.901279557
2211,長榮鋼,2022,M2000,22112022,0,0,0,0,0,417091,24752924,31790545,3081734,61.77,1.040835057,0.124499796
2211,長榮鋼,2021,M2000,22112021,0,0,0,0,0,419982,26282526,34486987,1600349,52.99,0.846754463,0.060890228
2211,長榮鋼,2020,M2000,22112020,0,0,0,0,0,399426,16797569,24053202,1407103,58.85,1.399382262,0.083768252
2070,精湛,2017,M1500,20702017,0,0,0,0,0,32283,810508,1617192,103503,#N/A,#N/A,0.127701392
2073,雄順,2021,M2000,20732021,0,0,0,0,0,24998,433963,890575,91162,#N/A,#N/A,0.2100686
2073,雄順,2020,M2000,20732020,0,0,0,0,0,24000,365885,683512,55074,#N/A,#N/A,0.150522705
2221,大甲,2022,M9900,22212022,0,0,0,0,0,42325,1133422,1773316,286221,38.04,1.420515042,0.252528185
2221,大甲,2021,M9900,22212021,0,0,0,0,0,42325,974208,1764457,195962,28.31,1.229943452,0.201150062
2221,大甲,2020,M9900,22212020,0,0,0,0,0,42325,826330,1391314,71876,25.18,1.2897311,0.086982198
2221,大甲,2019,M9900,22212019,0,0,0,0,0,42325,820270,1460707,115183,19.72,1.017529594,0.140420837
2221,大甲,2018,M9900,22212018,0,0,0,0,0,42425,801784,1440347,150141,24.38,1.290025119,0.187258663
2221,大甲,2017,M9900,22212017,0,0,0,0,0,42425,718586,1245235,90616,26.97,1.592296886,0.126103208
2227,裕日車,2022,M2200,22272022,0,0,0,0,0,300000,19221490,24510866,2435963,193.9,3.02630025,0.126731226
2227,裕日車,2021,M2200,22272021,0,0,0,0,0,300000,19000708,24653475,3015108,209.17,3.302561147,0.158683982
2227,裕日車,2020,M2200,22272020,0,0,0,0,0,300000,21674551,27764630,6517401,233.41,3.230655159,0.300693703
2227,裕日車,2019,M2200,22272019,0,0,0,0,0,300000,21573324,28571406,6864853,214.15,2.977983365,0.318210258
2227,裕日車,2018,M2200,22272018,0,0,0,0,0,300000,20457034,26099747,5889544,204.22,2.994862305,0.287898236
2227,裕日車,2017,M2200,22272017,0,0,0,0,0,300000,21194624,25776787,6636503,172.68,2.444204719,0.313121997
2228,劍麟,2022,M2200,22282022,0,0,0,0,0,75780,4163786,6112627,428720,95.19,1.732437306,0.102963985
2228,劍麟,2021,M2200,22282021,0,0,0,0,0,75780,3795697,5423292,218393,61.71,1.232022419,0.057536995
2228,劍麟,2020,M2200,22282020,0,0,0,0,0,75780,3681694,5494037,89860,67.74,1.39428676,0.024407243
2228,劍麟,2019,M2200,22282019,0,0,0,0,0,75780,3944670,5093243,653547,80.24,1.541469172,0.165678498
2228,劍麟,2018,M1500,22282018,0,0,0,0,0,75780,3763755,4904300,504960,72.51,1.459927068,0.134163887
2228,劍麟,2017,M1500,22282017,0,0,0,0,0,75780,3748146,4772579,504846,67.98,1.374419353,0.134692192
2230,泰茂,2022,M1500,22302022,0,0,0,0,0,39913,591126,1004695,150915,97.86,6.607535754,0.2553009
2230,泰茂,2021,M1500,22302021,0,0,0,0,0,39913,472033,1033039,-5321,17.36,1.467883983,-0.011272517
2230,泰茂,2020,M1500,22302020,0,0,0,0,0,39913,491561,926353,-18135,13.33,1.082348457,-0.036892675
2230,泰茂,2019,M1500,22302019,0,0,0,0,0,39913,470109,863716,1156,11.18,0.949199739,0.002459004
2230,泰茂,2018,M1500,22302018,0,0,0,0,0,39617,481883,976412,9656,12.8,1.052325149,0.020038059
2230,泰茂,2017,M1500,22302017,0,0,0,0,0,39617,475047,1025678,-16672,10.47,0.873155688,-0.035095475
2231,為升,2022,M2200,22312022,0,0,0,0,0,134108,5167092,9723069,468408,152.9,3.968404898,0.09065215
2231,為升,2021,M2200,22312021,0,0,0,0,0,121917,4661023,9566181,485510,111.28,2.910718046,0.104163828
2231,為升,2020,M2200,22312020,0,0,0,0,0,121917,3568748,7527861,250341,173.39,5.923418698,0.07014813
2231,為升,2019,M2200,22312019,0,0,0,0,0,122821,4530105,7195126,948486,119.47,3.23909156,0.209373955
2231,為升,2018,M1500,22312018,0,0,0,0,0,114941,4000708,6719975,1045869,198.07,5.690583734,0.261420978
2231,為升,2017,M1500,22312017,0,0,0,0,0,101184,3587611,6532427,956620,246.46,6.951090472,0.266645408
2233,宇隆,2022,M2200,22332022,0,0,0,0,0,60288,3448009,4982881,607054,104.05,1.819301052,0.176059285
2233,宇隆,2021,M2200,22332021,0,0,0,0,0,60288,3138248,4926826,533568,111.39,2.139881972,0.17002098
2233,宇隆,2020,M2200,22332020,0,0,0,0,0,60288,2839481,4281814,363536,120.82,2.565256172,0.128029031
2233,宇隆,2019,M2200,22332019,0,0,0,0,0,60288,2670658,3875109,295131,52.92,1.194627302,0.110508721
2233,宇隆,2018,M1500,22332018,0,0,0,0,0,60288,2675341,3629225,395935,56.28,1.268252772,0.147994218
2233,宇隆,2017,M1500,22332017,0,0,0,0,0,49215,2410557,3366447,406326,66.53,1.358305964,0.168561042
2235,謚源,2022,M1500,22352022,0,0,0,0,0,35878,1356249,2143708,164468,42.78,1.131695463,0.121266818
2235,謚源,2021,M1500,22352021,0,0,0,0,0,35878,1244692,2134419,51313,35.13,1.012615282,0.04122546
2235,謚源,2020,M1500,22352020,0,0,0,0,0,35878,1266536,1671569,72005,35.91,1.017246237,0.056851917
2235,謚源,2019,M1500,22352019,0,0,0,0,0,35878,1301362,1755037,111275,39.45,1.087619817,0.085506569
2235,謚源,2018,M1500,22352018,0,0,0,0,0,35878,1299573,1563940,102132,53.3,1.471481325,0.07858889
2235,謚源,2017,M1500,22352017,0,0,0,0,0,35878,986936,1669861,111081,37.3,1.35596371,0.112551371
2236,百達-KY,2022,M2200,22362022,0,0,0,0,1,45760,1137208,2031700,62043,63,2.535050756,0.054557302
2236,百達-KY,2021,M2200,22362021,0,0,0,0,1,45760,1228909,2156741,71943,21.83,0.812867999,0.05854217
2236,百達-KY,2020,M2200,22362020,0,0,0,0,1,45760,1298763,2263862,27115,21.12,0.74413207,0.020877558
2236,百達-KY,2019,M2200,22362019,0,0,0,0,1,44827,1328807,2317286,51704,12.51,0.422021987,0.03891009
2236,百達-KY,2018,M1500,22362018,0,0,0,0,1,41096,1350253,2154382,160079,18.73,0.570062114,0.118554819
2236,百達-KY,2017,M1500,22362017,0,0,0,0,1,38307,1260750,2272078,159463,36.23,1.10082301,0.126482649
2239,英利-KY,2022,M2200,22392022,0,0,0,0,1,118496,15252945,36348684,-127178,80.14,0.622585962,-0.008337931
2239,英利-KY,2021,M2200,22392021,0,0,0,0,1,118007,15091447,32154311,762451,54.25,0.424205827,0.050522061
2239,英利-KY,2020,M2200,22392020,0,0,0,0,1,118007,13445532,32412115,852416,81.9,0.718809289,0.063397715
2239,英利-KY,2019,M2200,22392019,0,0,0,0,1,118007,13084034,30190777,964393,75.04,0.676797789,0.07370762
2239,英利-KY,2018,M2200,22392018,0,0,0,0,1,119000,13399473,31018498,1455301,89.64,0.796088025,0.108608824
2239,英利-KY,2017,M2200,22392017,0,0,0,0,1,110000,11461609,25386875,1426210,138.91,1.333154883,0.124433664
2241,艾姆勒,2022,M2200,22412022,0,0,0,0,0,89602,1465385,2984628,-218795,34.72,2.122978903,-0.149308885
2241,艾姆勒,2021,M2200,22412021,0,0,0,0,0,89602,1629349,2979596,-107160,31.31,1.721815658,-0.065768598
2241,艾姆勒,2020,M1500,22412020,0,0,0,0,0,87265,1678002,2364110,10682,54.71,2.845210047,0.006365904
2073,雄順,2019,M2000,20732019,0,0,0,0,0,24000,336874,696688,24476,#N/A,#N/A,0.072656245
2073,雄順,2018,M2000,20732018,0,0,0,0,0,24000,350798,699540,55256,#N/A,#N/A,0.157515151
2211,長榮鋼,2019,M2000,22112019,0,0,0,0,0,399426,14845558,18170916,1347940,#N/A,#N/A,0.09079753
2243,宏旭-KY,2022,M2200,22432022,0,0,0,0,1,45971,490972,3369065,-26404,18,1.685387354,-0.053779034
2243,宏旭-KY,2021,M2200,22432021,0,0,0,0,1,46132,491110,4090103,-82657,14.48,1.36016648,-0.168306489
2243,宏旭-KY,2020,M2200,22432020,0,0,0,0,1,45669,551109,3902206,-286784,11.37,0.942202958,-0.520376187
2243,宏旭-KY,2019,M2200,22432019,0,0,0,0,1,45719,825347,3304614,-126782,10.89,0.603237075,-0.153610542
2243,宏旭-KY,2018,M2200,22432018,0,0,0,0,1,41600,965125,3959065,-34958,14.63,0.630600181,-0.036221215
2243,宏旭-KY,2017,M2200,22432017,0,0,0,0,1,41600,1010130,3993956,43447,29.23,1.203773772,0.043011296
2247,汎德永業,2022,M2200,22472022,0,0,0,0,0,80709,12231170,22568562,1475028,338,2.230337899,0.120595822
2247,汎德永業,2021,M2200,22472021,0,0,0,0,0,80709,11712707,19719168,1239468,185.35,1.277195199,0.105822505
2247,汎德永業,2020,M2200,22472020,0,0,0,0,0,80709,11356644,18549908,1070976,195.31,1.38802227,0.094303916
2211,長榮鋼,2018,M2200,22112018,0,0,0,0,0,405426,14391595,17507511,1298119,#N/A,#N/A,0.090199801
2211,長榮鋼,2017,M2200,22112017,0,0,0,0,0,405426,13661634,16962065,1530898,#N/A,#N/A,0.112058192
2241,艾姆勒,2019,M1500,22412019,0,0,0,0,0,74635,1090139,2041893,71728,#N/A,#N/A,0.065797114
2250,IKKA-KY,2022,M2200,22502022,0,0,0,0,1,29241,1645422,3524111,117081,67.2,1.194219598,0.071155606
2250,IKKA-KY,2021,M2200,22502021,0,0,0,0,1,27000,1656935,3756541,186775,80.64,1.314040684,0.112723191
2250,IKKA-KY,2020,M2200,22502020,0,0,0,0,1,22000,988387,3033070,110050,176.3,3.924171402,0.111343027
2241,艾姆勒,2018,M1500,22412018,0,0,0,0,0,70469,924559,2177506,46415,#N/A,#N/A,0.050202313
2241,艾姆勒,2017,M1500,22412017,0,0,0,0,0,70469,878642,1988782,-26517,#N/A,#N/A,-0.030179527
2301,光寶科,2022,M2325,23012022,0,0,0,0,0,2363083,81987127,199781737,11378985,102.06,2.941635593,0.138789898
2301,光寶科,2021,M2325,23012021,0,0,0,0,0,2350867,72873527,183543419,10841529,53.58,1.728466551,0.148771844
2301,光寶科,2020,M2325,23012020,0,0,0,0,0,2350867,74141514,176067237,10491384,49.75,1.577464863,0.141504852
2301,光寶科,2019,M2325,23012019,0,0,0,0,0,2350867,74641390,186632503,9565384,37.85,1.192104219,0.128151204
2301,光寶科,2018,M2325,23012018,0,0,0,0,0,2350867,74678401,197136069,10108744,32.79,1.03222522,0.135363691
2301,光寶科,2017,M2325,23012017,0,0,0,0,0,2350867,73767429,189995757,9265861,24.64,0.785243076,0.125609109
2302,麗正,2022,M2324,23022022,0,0,0,0,0,166303,1849040,2154019,181781,19.32,1.737644378,0.098311015
2302,麗正,2021,M2324,23022021,0,0,0,0,0,166303,1797946,2147840,84972,15.84,1.465138286,0.047260596
2302,麗正,2020,M2324,23022020,0,0,0,0,0,166303,1738886,2146524,106958,17.55,1.678441054,0.061509495
2302,麗正,2019,M2324,23022019,0,0,0,0,0,166303,1616498,1951572,-599,6.7,0.689286408,-0.000370554
2302,麗正,2018,M2324,23022018,0,0,0,0,0,166303,1654997,1990731,27401,7.11,0.714451041,0.016556525
2302,麗正,2017,M2324,23022017,0,0,0,0,0,166303,1623242,1974706,-32688,8.09,0.828829756,-0.020137478
2303,聯電,2022,M2324,23032022,0,0,0,0,0,12504749,335450939,533052092,89266213,48.5,1.80795537,0.266108103
2303,聯電,2021,M2324,23032021,0,0,0,0,0,12483248,281202884,464426771,52230504,36.5,1.620319627,0.185739574
2303,聯電,2020,M2324,23032020,0,0,0,0,0,12422401,235773102,377516375,25229949,45.03,2.37253831,0.107009446
2303,聯電,2019,M2324,23032019,0,0,0,0,0,11773994,207214422,370187365,4719306,12.83,0.729004968,0.022774988
2303,聯電,2018,M2324,23032018,0,0,0,0,0,12424319,206536491,364604906,3876298,10.81,0.650281641,0.018768102
2303,聯電,2017,M2324,23032017,0,0,0,0,0,12624319,214037584,394099162,5701244,12.6,0.743170505,0.026636649
2305,全友,2022,M2325,23052022,0,0,0,0,0,205661,2230410,2944126,37878,23.65,2.180712358,0.016982528
2305,全友,2021,M2325,23052021,0,0,0,0,0,205661,2217892,2855213,5479,15.15,1.404831322,0.002470364
2305,全友,2020,M2325,23052020,0,0,0,0,0,205661,2214923,2901120,-22963,8.51,0.790174245,-0.010367403
2305,全友,2019,M2325,23052019,0,0,0,0,0,205661,2190225,2878241,-29384,6.13,0.575603844,-0.013415973
2305,全友,2018,M2325,23052018,0,0,0,0,0,205661,2232482,2611304,-45631,5.9,0.543520575,-0.020439582
2305,全友,2017,M2325,23052017,0,0,0,0,0,205661,2289739,2912863,-202028,8.98,0.806570434,-0.08823189
2308,台達電,2022,M2328,23082022,0,0,0,0,0,2597543,225367185,425873806,36136013,344.5,3.970647118,0.160342833
2308,台達電,2021,M2328,23082021,0,0,0,0,0,2597543,186124658,365112310,28064331,215.26,3.004153841,0.150782445
2308,台達電,2020,M2328,23082020,0,0,0,0,0,2597543,178589641,336416215,28277745,282.47,4.108457619,0.158339223
2308,台達電,2019,M2328,23082019,0,0,0,0,0,2597543,174354442,311037290,17526123,151.55,2.257801047,0.100520083
2308,台達電,2018,M2328,23082018,0,0,0,0,0,2597543,139460908,261935424,18576208,138.06,2.571450249,0.133200108
2308,台達電,2017,M2328,23082017,0,0,0,0,0,2597543,133773474,250538559,18352586,91.6,1.77864065,0.137191518
2312,金寶,2022,M2331,23122022,0,0,0,0,0,1494416,28211933,125464519,1723189,14.75,0.781323137,0.061080146
2312,金寶,2021,M2331,23122021,0,0,0,0,0,1479668,25861600,108251533,779265,12.58,0.719763025,0.030132126
2312,金寶,2020,M2331,23122020,0,0,0,0,0,1467005,24987998,99275157,-457908,12.49,0.733267725,-0.018325118
2312,金寶,2019,M2331,23122019,0,0,0,0,0,1459125,25768843,96578695,194890,9.93,0.56227248,0.007563009
2312,金寶,2018,M2331,23122018,0,0,0,0,0,1453304,26568860,99147870,910266,9.56,0.522927451,0.034260634
2312,金寶,2017,M2331,23122017,0,0,0,0,0,1455657,27769878,89339237,799257,8.57,0.449227054,0.028781437
2313,華通,2022,M2328,23132022,0,0,0,0,0,1191821,38716888,79822528,8281910,44.4,1.366764095,0.213909496
2313,華通,2021,M2328,23132021,0,0,0,0,0,1191821,32366428,71992900,5153784,40.87,1.504945936,0.1592324
2313,華通,2020,M2328,23132020,0,0,0,0,0,1191821,29146571,66395616,4762228,36.75,1.502729832,0.163388963
2313,華通,2019,M2328,23132019,0,0,0,0,0,1191821,25754931,61251467,3981016,40.74,1.885261799,0.154572963
2313,華通,2018,M2328,23132018,0,0,0,0,0,1191821,23492292,57667931,2586456,21.57,1.094298461,0.11009807
2313,華通,2017,M2328,23132017,0,0,0,0,0,1191821,22856428,56354425,3651254,25.75,1.342702838,0.159747359
2314,台揚,2022,M2327,23142022,0,0,0,0,0,238028,2077604,6541050,-478609,44.05,5.046742979,-0.230365845
2314,台揚,2021,M2327,23142021,0,0,0,0,0,228028,1962366,6552350,-455820,54.46,6.328281717,-0.232280828
2314,台揚,2020,M2327,23142020,0,0,0,0,0,228028,2419530,5399783,-98829,48.86,4.604798486,-0.040846363
2314,台揚,2019,M2327,23142019,0,0,0,0,0,228028,2655455,5024224,-16908,23.01,1.975904047,-0.00636727
2314,台揚,2018,M2327,23142018,0,0,0,0,0,228028,2759557,5918188,44535,23.71,1.959207177,0.01613846
2314,台揚,2017,M2327,23142017,0,0,0,0,0,228028,2770146,5750222,146186,25.83,2.126228451,0.052771948
2316,楠梓電,2022,M2328,23162022,0,0,0,0,0,182741,8042235,13112946,542791,27.69,0.629190553,0.067492556
2316,楠梓電,2021,M2328,23162021,0,0,0,0,0,182741,7680465,13805409,512692,27.3,0.64954782,0.066752729
2316,楠梓電,2020,M2328,23162020,0,0,0,0,0,182741,7350506,12572852,444264,26.98,0.670750038,0.060439921
2316,楠梓電,2019,M2328,23162019,0,0,0,0,0,203045,7261489,12373970,523373,30.16,0.843330782,0.072075163
2316,楠梓電,2018,M2328,23162018,0,0,0,0,0,225606,7209404,12167433,265939,23.34,0.730385485,0.036887793
2316,楠梓電,2017,M2328,23162017,0,0,0,0,0,225606,7086404,11677159,-54972,15.84,0.504289487,-0.00775739
2317,鴻海,2022,M2331,23172022,0,0,0,0,0,13862991,1650531039,4133974280,156368887,107.79,0.905340018,0.094738532
2317,鴻海,2021,M2331,23172021,0,0,0,0,0,13862991,1573260118,3908878394,147290325,98.88,0.871294285,0.093621089
2317,鴻海,2020,M2331,23172020,0,0,0,0,0,13862991,1474146409,3674275590,101797139,97.98,0.921411774,0.069054972
2317,鴻海,2019,M2331,23172019,0,0,0,0,0,13862991,1399625417,3320941698,120548285,71.81,0.711262722,0.086128962
2317,鴻海,2018,M2331,23172018,0,0,0,0,0,13862991,1332433888,3381355427,121916789,61.24,0.637156993,0.091499316
2317,鴻海,2017,M2331,23172017,0,0,0,0,0,17328738,1171792455,3407216613,97158726,77.98,1.153186286,0.08291462
2321,東訊,2022,M2327,23212022,0,0,0,0,0,44600,475019,1892946,30817,17.8,1.671259465,0.0648753
